id_waktu;id_berita;id_kalimat;waktu;isValid
2396;96;3972;Tidak Ada;2
2397;294;12580;Tidak Ada;2
2398;96;3973;Tidak Ada;2
2399;96;3974;Tidak Ada;2
2400;294;12581;Tidak Ada;2
2401;294;12582;Tidak Ada;2
2402;96;3975;31 Oktober2017;2
2403;294;12583;Tidak Ada;2
2404;294;12584;Tidak Ada;2
2405;96;3976;Tidak Ada;2
2406;96;3977;Tidak Ada;2
2407;96;3978;Tidak Ada;2
2408;96;3979;Tidak Ada;2
2409;96;3980;Tidak Ada;2
2410;96;3981;Tidak Ada;2
2411;96;3982;Tidak Ada;2
2412;96;3983;Tidak Ada;2
2413;96;3984;Tidak Ada;2
2414;96;3985;Tidak Ada;2
2415;96;3986;Tidak Ada;2
2416;96;3988;Tidak Ada;2
2417;96;3989;Tidak Ada;2
2418;109;4462;Tidak Ada;2
2419;5895;247789;Tidak Ada;2
2420;109;4463;Tidak Ada;2
2421;5895;247759;21/08/2018;2
2422;109;4464;Tahun 2014;2
2423;5895;247759;Selasa;2
2424;5895;247760;Tidak Ada;2
2425;5895;247761;Tidak Ada;2
2426;96;3990;Tidak Ada;2
2427;5895;247762;Tidak Ada;2
2428;109;4465;Tidak Ada;2
2429;96;3991;Tidak Ada;2
2430;5895;247763;Hari ini;2
2431;109;4466;Tidak Ada;2
2432;96;3992;Tidak Ada;2
2433;96;3993;Tidak Ada;2
2434;5895;247764;Tidak Ada;2
2435;5895;247765;Tidak Ada;2
2436;5895;247766;Tidak Ada;2
2437;5895;247767;Tidak Ada;2
2438;5895;247768;Tidak Ada;2
2439;5895;247772;Tidak Ada;2
2440;5895;247776;Tidak Ada;2
2441;5895;247777;Tidak Ada;2
2442;5895;247778;Tidak Ada;2
2443;5895;247779;Tidak Ada;2
2444;5895;247780;Tidak Ada;2
2445;5895;247781;Tidak Ada;2
2446;5895;247782;pukul 16.56;2
2447;5895;247782;hari ini;2
2448;5895;247785;hari ini;2
2449;5895;247788;Tidak Ada;2
2450;109;4467;Tidak Ada;2
2451;5898;247906;Tidak Ada;2
2452;5898;247856;Selasa;2
2453;109;4468;Tidak Ada;2
2454;5898;247857;menjelang panen raya;2
2455;5898;247858;Semula;2
2456;5898;247859;saat ini;2
2457;5898;247860;awal juli 2018;2
2458;5898;247863;Senin;2
2459;5898;247863;Senin (20/8/2018);2
2460;5898;247866;Tidak Ada;2
2461;5898;247867;Tidak Ada;2
2462;5898;247869;saat ini;2
2463;5898;247870;akhir agustus 2018;2
2464;5898;247871;ketika panen raya;2
2465;109;4469;Tidak Ada;2
2466;109;4470;Tidak Ada;2
2467;5898;247872;Tidak Ada;2
2468;5898;247873;saat ini;2
2469;5898;247874;Tidak Ada;2
2470;109;4471;Tidak Ada;2
2471;109;4472;Tidak Ada;2
2472;5898;247875;saat ini;2
2473;5898;247877;Kamis;2
2474;5898;247877;kamis (16/8);2
2475;5898;247877;(16/8);2
2476;5898;247879;Tidak Ada;2
2477;109;4473;Tidak Ada;2
2478;5898;247880;saat ini;2
2479;5898;247881;Tidak Ada;2
2480;5898;247883;Tidak Ada;2
2481;5898;247884;saat ini;2
2482;5898;247886;Tidak Ada;2
2483;109;4474;Tidak Ada;2
2484;5898;247890;Tidak Ada;2
2485;5898;247891;saat ini;2
2486;109;4475;Tidak Ada;2
2487;5898;247892;tahun sebelumnya;2
2488;5898;247893;Tidak Ada;2
2489;3;119;Tidak Ada;2
2490;3;119;Tidak Ada;2
2491;3;120;Tidak Ada;2
2492;3;121;Tidak Ada;2
2493;3;122;Tidak Ada;2
2494;3;123;Tidak Ada;2
2495;3;124;Tidak Ada;2
2496;3;125;Tidak Ada;2
2497;3;126;Tidak Ada;2
2498;3;127;Tidak Ada;2
2499;3;128;Tidak Ada;2
2500;3;129;tahun;2
2501;3;129;tahun ini;2
2502;3;130;tahun;2
2503;3;130;tahun ini;2
2504;351;15090;Tidak Ada;2
2505;3;131;Tidak Ada;2
2506;351;15091;Tidak Ada;2
2507;351;15092;Tidak Ada;2
2508;3;132;Tidak Ada;2
2509;351;15094;Tidak Ada;2
2510;3;133;Tidak Ada;2
2511;5898;247894;Tidak Ada;2
2512;109;4476;Tidak Ada;2
2513;109;4477;Tidak Ada;2
2514;4;184;Tidak Ada;2
2515;5898;247895;Tidak Ada;2
2516;4;185;Tidak Ada;2
2517;109;4478;Tidak Ada;2
2518;5898;247896;saat ini;2
2519;5898;247896;Tidak Ada;2
2520;115;4693;Tidak Ada;2
2521;5898;247897;saat ini;2
2522;5898;247901;Tidak Ada;2
2523;4;186;Tidak Ada;2
2524;4;187;Tidak Ada;2
2525;5898;247903;saat ini;2
2526;115;4694;Tidak Ada;2
2527;4;188;Tidak Ada;2
2528;4;189;Tidak Ada;2
2529;115;4695;Tidak Ada;2
2530;4;190;Tidak Ada;2
2531;5898;247904;saat petani tengah panen garam;2
2532;4;191;Tidak Ada;2
2533;115;4696;Tidak Ada;2
2534;5901;248011;Tidak Ada;2
2535;4;192;Tidak Ada;2
2536;4;134;Tidak Ada;2
2537;5901;248012;bulan Dzulqa’dah;2
2538;5901;248012;30 hari;2
2539;4;135;Tidak Ada;2
2540;4;136;Tidak Ada;2
2541;5901;248013;Senin, 13 Agustus 2018;2
2542;5901;248013;tanggal 1 Dzulhijjah;2
2543;4;137;Tidak Ada;2
2544;115;4697;Tidak Ada;2
2545;192;8397;Sebelum punah;2
2546;115;4698;Tidak Ada;2
2547;5901;248015;hari Arafah;2
2548;115;4699;Tidak Ada;2
2549;5901;248016;Tidak Ada;2
2550;115;4700;Tidak Ada;2
2551;115;4701;Tidak Ada;2
2552;5901;248017;tanggal 9 Dzulhijjah;2
2553;5901;248017;Rabu;2
2554;5901;248017;(22/8/2018).;2
2555;5901;248017;hari ini;2
2556;5901;248018;Tidak Ada;2
2557;115;4702;Tidak Ada;2
2558;115;4703;23-25 November 2017;2
2559;115;4703;2017;2
2560;5901;248019;Tidak Ada;2
2561;115;4704;Tidak Ada;2
2562;192;8398;Tidak Ada;2
2563;115;4705;Tidak Ada;2
2564;306;13126;Tidak Ada;2
2565;306;13127;Tidak Ada;2
2566;115;4706;Tidak Ada;2
2567;306;13128;Tidak Ada;2
2568;306;13129;Tidak Ada;2
2569;306;13130;Tidak Ada;2
2570;115;4707;Tidak Ada;2
2571;306;13131;Tidak Ada;2
2572;115;4708;Tidak Ada;2
2573;306;13132;Tidak Ada;2
2574;306;13133;Tidak Ada;2
2575;306;13134;Tidak Ada;2
2576;306;13135;Tidak Ada;2
2577;306;13136;Tidak Ada;2
2578;306;13137;Tidak Ada;2
2579;115;4709;Tidak Ada;2
2580;306;13138;Tidak Ada;2
2581;306;13139;Tidak Ada;2
2582;115;4710;Tidak Ada;2
2583;306;13140;Tidak Ada;2
2584;306;13141;Tidak Ada;2
2585;306;13142;Tidak Ada;2
2586;5901;248020;Tidak Ada;2
2587;5901;247991;Selasa;2
2588;5901;247991;(21/8/2018);2
2589;5901;247991;Selasa (21/8/2018);2
2590;306;13143;Tidak Ada;2
2591;116;4721;Tidak Ada;2
2592;306;13144;Tidak Ada;2
2593;306;13145;Tidak Ada;2
2594;306;13146;Tidak Ada;2
2595;116;4722;Tidak Ada;2
2596;116;4723;Nov 2, 2017;2
2597;116;4723;at 10:57am;2
2598;116;4724;Tidak Ada;2
2599;122;5172;Tidak Ada;2
2600;116;4725;Tidak Ada;2
2601;5901;247992;Selasa;2
2602;5901;247992;Selasa (21/8/2018).;2
2603;122;5173;Tidak Ada;2
2604;5901;247993;pagi tadi;2
2605;122;5174;Tidak Ada;2
2606;5901;247994;satu hari sebelumnya;2
2607;116;4726;Tidak Ada;2
2608;122;5175;Tidak Ada;2
2609;5901;247995;pukul 12.00;2
2610;5901;247995;pukul 16.00;2
2611;5901;247995;Senin;2
2612;122;5176;Tidak Ada;2
2613;122;5177;Tidak Ada;2
2614;122;5178;Tidak Ada;2
2615;116;4727;Tidak Ada;2
2616;122;5179;menit pertama;2
2617;122;5180;Tidak Ada;2
2618;122;5181;Tidak Ada;2
2619;116;4728;Tidak Ada;2
2620;122;5142;Rabu (15/11/2017) dinihari WIB;2
2621;116;4729;Tidak Ada;2
2622;116;4730;Tidak Ada;2
2623;116;4731;Tidak Ada;2
2624;116;4732;3-4 Juli;2
2625;116;4732;5-6 Juli;2
2626;116;4733;7-8 Juli;2
2627;116;4734;12-17 Juli 2017;2
2628;116;4735;Tidak Ada;2
2629;116;4736;Jun 24, 2017;2
2630;116;4736;at 8:41am;2
2631;5958;250140;Tidak Ada;2
2632;5958;250142;Tidak Ada;2
2633;5958;250144;Tidak Ada;2
2634;5958;250145;1,5 tahun;2
2635;5958;250120;Tidak Ada;2
2636;5958;250121;pekan ini;2
2637;116;4737;Tidak Ada;2
2638;116;4738;Tidak Ada;2
2639;116;4739;Tidak Ada;2
2640;116;4740;Agustus;2
2641;5959;250167;Tidak Ada;2
2642;5959;250168;Tidak Ada;2
2643;116;4741;2018;2
2644;116;4741;Februari;2
2645;116;4741;Maret;2
2646;5959;250169;Tidak Ada;2
2647;5959;250170;Tidak Ada;2
2648;116;4742;Januari;2
2649;5959;250171;Tidak Ada;2
2650;5959;250172;Tidak Ada;2
2651;5958;250122;Tidak Ada;2
2652;5959;250173;Tidak Ada;2
2653;204;8921;Tidak Ada;2
2654;5959;250174;Tidak Ada;2
2655;5958;250123;dua tahun;2
2656;116;4743;Tidak Ada;2
2657;5959;250175;Tidak Ada;2
2658;5958;250126;Tidak Ada;2
2659;204;8922;2015;2
2660;5959;250176;Tidak Ada;2
2661;204;8923;Tidak Ada;2
2662;5958;250128;Tidak Ada;2
2663;5958;250129;Tidak Ada;2
2664;204;8924;Tidak Ada;2
2665;5959;250177;Tidak Ada;2
2666;204;8925;Tidak Ada;2
2667;204;8926;Tidak Ada;2
2668;5958;250130;Tidak Ada;2
2669;5959;250178;Tidak Ada;2
2670;204;8927;Tidak Ada;2
2671;5958;250133;Tidak Ada;2
2672;5959;250179;Tidak Ada;2
2673;204;8928;Tidak Ada;2
2674;204;8929;Tidak Ada;2
2675;5958;250134;Tidak Ada;2
2676;5959;250180;Tidak Ada;2
2677;5936;249260;pagi;2
2678;204;8930;Tidak Ada;2
2679;5959;250181;Tidak Ada;2
2680;5936;249267;empat hari;2
2681;5959;250182;Tidak Ada;2
2682;204;8931;Tidak Ada;2
2683;5936;249268;Tidak Ada;2
2684;204;8932;Tidak Ada;2
2685;5959;250183;Tidak Ada;2
2686;204;8933;Tidak Ada;2
2687;5936;249270;Tidak Ada;2
2688;5959;250184;Tidak Ada;2
2689;5936;249271;Tidak Ada;2
2690;204;8934;Tidak Ada;2
2691;5955;250035;Tidak Ada;2
2692;5936;249284;Tidak Ada;2
2693;204;8935;Tidak Ada;2
2694;5955;250036;23/8;2
2695;204;8936;Tidak Ada;2
2696;5936;249288;Tidak Ada;2
2697;204;8937;Tidak Ada;2
2698;5936;249295;Tidak Ada;2
2699;204;8938;Tidak Ada;2
2700;5955;250037;Tidak Ada;2
2701;5962;250296;Tidak Ada;2
2702;204;8939;Tidak Ada;2
2703;5962;250297;Tidak Ada;2
2704;204;8940;Tidak Ada;2
2705;5962;250267;Tidak Ada;2
2706;5955;250038;Tidak Ada;2
2707;204;8941;Tidak Ada;2
2708;5955;250039;Tidak Ada;2
2709;201;8827;Tidak Ada;2
2710;201;8828;Tidak Ada;2
2711;201;8829;Tidak Ada;2
2712;5955;250040;Tidak Ada;2
2713;201;8830;Tidak Ada;2
2714;5962;250268;Tidak Ada;2
2715;201;8756;Tidak Ada;2
2716;5955;250041;Tidak Ada;2
2717;201;8757;Tidak Ada;2
2718;5962;250269;Tidak Ada;2
2719;117;4744;Tidak Ada;2
2720;5962;250270;Tidak Ada;2
2721;5955;250042;23/8;2
2722;5962;250271;Tidak Ada;2
2723;5962;250272;Tidak Ada;2
2724;5955;250043;Tidak Ada;2
2725;117;4745;Tidak Ada;2
2726;5962;250273;Tidak Ada;2
2727;5962;250274;Tidak Ada;2
2728;5955;249995;16/8/2018;2
2729;5962;250275;Tidak Ada;2
2730;5962;250276;Tidak Ada;2
2731;5955;249996;5 Agustus 2018;2
2732;5962;250277;Tidak Ada;2
2733;5962;250278;Tidak Ada;2
2734;5955;249997;Tidak Ada;2
2735;5962;250282;Tidak Ada;2
2736;5955;249998;Tidak Ada;2
2737;5962;250283;Tidak Ada;2
2738;5955;249999;Tidak Ada;2
2739;5962;250286;Tidak Ada;2
2740;5955;250000;Tidak Ada;2
2741;5962;250287;Tidak Ada;2
2742;117;4746;Selasa (14/11);2
2743;5955;250001;22/8/2018;2
2744;5955;250003;Tidak Ada;2
2745;117;4747;Tidak Ada;2
2746;117;4748;Tidak Ada;2
2747;5955;250004;Tidak Ada;2
2748;5955;250005;Tidak Ada;2
2749;5955;250007;Tidak Ada;2
2750;117;4749;Tidak Ada;2
2751;5955;250008;Tidak Ada;2
2752;5955;250009;Tidak Ada;2
2753;5955;250010;24/8;2
2754;117;4750;Tidak Ada;2
2755;5955;250011;Tidak Ada;2
2756;117;4751;Tidak Ada;2
2757;117;4752;Tidak Ada;2
2758;5955;250012;Tidak Ada;2
2759;5955;250013;Tidak Ada;2
2760;5955;250014;Tidak Ada;2
2761;5955;250016;Tidak Ada;2
2762;117;4753;Tidak Ada;2
2763;5955;250017;Tidak Ada;2
2764;5955;250018;Tidak Ada;2
2765;117;4754;Tidak Ada;2
2766;5955;250019;Tidak Ada;2
2767;5955;250020;Tidak Ada;2
2768;117;4755;Tidak Ada;2
2769;5955;250022;Tidak Ada;2
2770;5955;250023;Tidak Ada;2
2771;5955;250024;Tidak Ada;2
2772;5955;250025;Tidak Ada;2
2773;5955;250026;Tidak Ada;2
2774;117;4756;Tidak Ada;2
2775;5955;250027;Tidak Ada;2
2776;5955;250028;Tidak Ada;2
2777;5955;250029;Tidak Ada;2
2778;5955;250030;Tidak Ada;2
2779;306;13147;Tidak Ada;2
2780;306;13148;Tidak Ada;2
2781;306;13149;Tidak Ada;2
2782;306;13150;Tidak Ada;2
2783;306;13151;Tidak Ada;2
2784;306;13152;Tidak Ada;2
2785;306;13153;Tidak Ada;2
2786;312;13407;23/11/2017;2
2787;312;13408;Tidak Ada;2
2788;312;13409;Tidak Ada;2
2789;192;8399;Tidak Ada;2
2790;192;8400;Tidak Ada;2
2791;192;8401;Tidak Ada;2
2792;192;8402;Tidak Ada;2
2793;192;8403;Tidak Ada;2
2794;192;8404;Tidak Ada;2
2795;192;8405;Tidak Ada;2
2796;351;15095;2000;2
2797;351;15095;2013;2
2798;351;15096;Tidak Ada;2
2799;351;15097;Tidak Ada;2
2800;351;15098;Tidak Ada;2
2801;351;15099;Tidak Ada;2
2802;351;15100;Tidak Ada;2
2803;351;15101;Tidak Ada;2
2804;351;15102;Tidak Ada;2
2805;222;9450;Tidak Ada;2
2806;222;9451;Tidak Ada;2
2807;222;9452;Tidak Ada;2
2808;222;9453;Tidak Ada;2
2809;222;9454;Tidak Ada;2
2810;141;5973;Tidak Ada;2
2811;222;9455;Tidak Ada;2
2812;141;5974;Tidak Ada;2
2813;141;5975;Tidak Ada;2
2814;141;5976;Rabu (27/9/2017);2
2815;141;5977;Tidak Ada;2
2816;141;5978;1993;2
2817;141;5979;Tidak Ada;2
2818;141;5980;Tidak Ada;2
2819;141;5981;Tidak Ada;2
2820;222;9456;Tidak Ada;2
2821;222;9457;Tidak Ada;2
2822;222;9458;Tidak Ada;2
2823;222;9459;Tidak Ada;2
2824;141;5982;Tidak Ada;2
2825;141;5983;Tidak Ada;2
2826;222;9460;Tidak Ada;2
2827;222;9461;Tidak Ada;2
2828;222;9462;Tidak Ada;2
2829;222;9463;Minggu (19/11/2017);2
2830;222;9464;Tidak Ada;2
2831;222;9465;setengah jam;2
2832;222;9466;Tidak Ada;2
2833;222;9467;satu jam;2
2834;222;9468;Tidak Ada;2
2835;222;9469;Tidak Ada;2
2836;141;5984;Tidak Ada;2
2837;141;5985;Tidak Ada;2
2838;117;4757;Tidak Ada;2
2839;117;4758;Tidak Ada;2
2840;117;4759;Tidak Ada;2
2841;117;4760;Tidak Ada;2
2842;117;4761;Tidak Ada;2
2843;117;4762;Tidak Ada;2
2844;117;4763;Tidak Ada;2
2845;117;4764;Tidak Ada;2
2846;117;4765;Tidak Ada;2
2847;117;4766;Tidak Ada;2
2848;117;4767;Tidak Ada;2
2849;117;4768;Tidak Ada;2
2850;117;4769;Tidak Ada;2
2851;117;4770;Tidak Ada;2
2852;117;4771;Tidak Ada;2
2853;117;4772;Tidak Ada;2
2854;5926;248912;Tidak Ada;2
2855;5926;248913;Tidak Ada;2
2856;117;4773;Tidak Ada;2
2857;5926;248914;Tidak Ada;2
2858;117;4774;Tidak Ada;2
2859;5926;248915;Tidak Ada;2
2860;5926;248916;Tidak Ada;2
2861;5926;248918;Tidak Ada;2
2862;117;4775;Tidak Ada;2
2863;5926;248920;Tidak Ada;2
2864;5926;248921;Tidak Ada;2
2865;117;4776;Tidak Ada;2
2866;5926;248922;Tidak Ada;2
2867;5926;248923;Tidak Ada;2
2868;117;4777;Tidak Ada;2
2869;5926;248926;Tidak Ada;2
2870;5926;248928;Tidak Ada;2
2871;5926;248929;Tidak Ada;2
2872;117;4778;Tidak Ada;2
2873;117;4779;Tidak Ada;2
2874;117;4780;Tidak Ada;2
2875;123;5209;Tidak Ada;2
2876;123;5210;Tidak Ada;2
2877;5816;244358;Tidak Ada;2
2878;5816;244358;Tidak Ada;2
2879;5816;244360;Tidak Ada;2
2880;5816;244361;Tidak Ada;2
2881;5816;244362;Tidak Ada;2
2882;123;5211;Tidak Ada;2
2883;5816;244363;Tidak Ada;2
2884;5816;244364;Tidak Ada;2
2885;5816;244365;Tidak Ada;2
2886;5816;244366;Tidak Ada;2
2887;4;138;Tidak Ada;2
2888;123;5212;Sabtu (11/11/2017);2
2889;5816;244367;Tidak Ada;2
2890;5816;244368;Tidak Ada;2
2891;5816;244338;Tidak Ada;2
2892;4;139;Tidak Ada;2
2893;123;5213;Tidak Ada;2
2894;5816;244339;Tidak Ada;2
2895;5816;244340;Senin;2
2896;123;5214;Tidak Ada;2
2897;5816;244341;Tidak Ada;2
2898;4;140;Tidak Ada;2
2899;5919;248636;Tidak Ada;2
2900;4;141;Tidak Ada;2
2901;123;5215;Tidak Ada;2
2902;5816;244342;Tidak Ada;2
2903;5919;248637;Tidak Ada;2
2904;5816;244343;Tidak Ada;2
2905;5919;248638;Tidak Ada;2
2906;123;5216;April;2
2907;5816;244344;Tidak Ada;2
2908;5816;244345;Tidak Ada;2
2909;123;5217;Tidak Ada;2
2910;5816;244346;Tidak Ada;2
2911;5816;244347;Tidak Ada;2
2912;123;5218;Tidak Ada;2
2913;5816;244348;siang;2
2914;123;5219;Tidak Ada;2
2915;5816;244349;Tidak Ada;2
2916;123;5220;Tidak Ada;2
2917;4;142;Tidak Ada;2
2918;5816;244350;Tidak Ada;2
2919;5816;244351;Tidak Ada;2
2920;123;5221;2010;2
2921;5816;244352;Tidak Ada;2
2922;5816;244353;Tidak Ada;2
2923;123;5222;Tidak Ada;2
2924;5816;244354;Tidak Ada;2
2925;123;5223;1999;2
2926;5816;244355;Tidak Ada;2
2927;5816;244356;Tidak Ada;2
2928;5816;244357;siang;2
2929;123;5224;Tidak Ada;2
2930;123;5225;Tidak Ada;2
2931;123;5226;2009;2
2932;123;5227;cerita pendek berjudul Selamat pada 2011;2
2933;123;5227;2011;2
2934;123;5228;Tidak Ada;2
2935;123;5229;2015;2
2936;123;5230;Tidak Ada;2
2937;123;5231;2017;2
2938;123;5232;Tidak Ada;2
2939;123;5233;Tidak Ada;2
2940;123;5234;Tidak Ada;2
2941;123;5235;2015;2
2942;123;5236;Tidak Ada;2
2943;123;5237;Tidak Ada;2
2944;123;5238;Tidak Ada;2
2945;123;5239;Tidak Ada;2
2946;141;5986;Tidak Ada;2
2947;5952;249851;Kamis (23/8/2018);2
2948;5953;249904;Jumat (24/8/2018);2
2949;5854;246119;Tidak Ada;2
2950;5854;246120;Tidak Ada;2
2951;5854;246121;Tidak Ada;2
2952;5854;246122;Tidak Ada;2
2953;5854;246123;Tidak Ada;2
2954;45;2100;Tidak Ada;2
2955;5854;246124;Tidak Ada;2
2956;45;2101;Tidak Ada;2
2957;5854;246125;Tidak Ada;2
2958;5854;246126;Tidak Ada;2
2959;45;2102;Tidak Ada;2
2960;5854;246127;Tidak Ada;2
2961;5854;246128;Tidak Ada;2
2962;5854;246129;Tidak Ada;2
2963;5854;246130;Mar 19, 2018 at 3:53pm PDT;2
2964;45;2103;Tidak Ada;2
2965;5854;246131;Tidak Ada;2
2966;45;2104;Tidak Ada;2
2967;5854;246132;Tidak Ada;2
2968;45;2105;Tidak Ada;2
2969;5854;246133;Tidak Ada;2
2970;5854;246134;Tidak Ada;2
2971;5854;246135;Tidak Ada;2
2972;45;2106;Tidak Ada;2
2973;45;2107;Tidak Ada;2
2974;5854;246136;Tidak Ada;2
2975;5854;246137;Tidak Ada;2
2976;5854;246138;Tidak Ada;2
2977;5854;246139;Tidak Ada;2
2978;5854;246140;Tidak Ada;2
2979;5854;246141;Tidak Ada;2
2980;5955;250031;August 23, 2018;2
2981;5854;246142;Tidak Ada;2
2982;45;2108;Tidak Ada;2
2983;5955;250032;Tidak Ada;2
2984;5854;246143;Tidak Ada;2
2985;45;2109;Tidak Ada;2
2986;5854;246144;Tidak Ada;2
2987;5955;250033;Tidak Ada;2
2988;5955;250034;Tidak Ada;2
2989;5854;246145;Tidak Ada;2
2990;5961;250257;Tidak Ada;2
2991;5854;246146;Senin;2
2992;5961;250258;Tidak Ada;2
2993;5854;246147;Tidak Ada;2
2994;5854;246148;Tidak Ada;2
2995;45;2110;Tidak Ada;2
2996;5961;250259;Tidak Ada;2
2997;5854;246149;bulan Ramadan;2
2998;5854;246150;Tidak Ada;2
2999;5961;250260;Tidak Ada;2
3000;5854;246151;sore hingga malam hari;2
3001;5961;250261;Tidak Ada;2
3002;5961;250264;Tidak Ada;2
3003;5854;246152;Tidak Ada;2
3004;5854;246153;Tidak Ada;2
3005;5961;250265;Tidak Ada;2
3006;5854;246154;Tidak Ada;2
3007;5854;246155;Tidak Ada;2
3008;5961;250227;Tidak Ada;2
3009;5854;246156;Tidak Ada;2
3010;5961;250228;24-28 Agustus 2018;2
3011;5854;246157;Tidak Ada;2
3012;5961;250229;Tidak Ada;2
3013;5854;246158;Tidak Ada;2
3014;5961;250230;Tidak Ada;2
3015;5854;246159;Tidak Ada;2
3016;5961;250231;Tidak Ada;2
3017;5961;250232;Tidak Ada;2
3018;5854;246160;Tidak Ada;2
3019;5854;246161;Tidak Ada;2
3020;5961;250233;Tidak Ada;2
3021;5854;246162;Tidak Ada;2
3022;5961;250234;Tidak Ada;2
3023;5854;246163;Tidak Ada;2
3024;5854;246164;Tidak Ada;2
3025;5854;246165;Tidak Ada;2
3026;5961;250237;Tidak Ada;2
3027;5854;246166;Tidak Ada;2
3028;5854;246167;Tidak Ada;2
3029;5854;246168;Tidak Ada;2
3030;5854;246169;Tidak Ada;2
3031;5854;246170;Tidak Ada;2
3032;5854;246171;Tidak Ada;2
3033;5961;250238;Tidak Ada;2
3034;5961;250239;Tidak Ada;2
3035;123;5240;Tidak Ada;2
3036;123;5241;Tidak Ada;2
3037;123;5242;Tidak Ada;2
3038;123;5243;April;2
3039;123;5244;Tidak Ada;2
3040;123;5245;Tidak Ada;2
3041;123;5246;Tidak Ada;2
3042;123;5247;Tidak Ada;2
3043;123;5248;Tidak Ada;2
3044;123;5249;Tidak Ada;2
3045;123;5250;Tidak Ada;2
3046;123;5251;Tidak Ada;2
3047;123;5252;Tidak Ada;2
3048;123;5253;Tidak Ada;2
3049;123;5254;Tidak Ada;2
3050;123;5255;Tidak Ada;2
3051;123;5256;Tidak Ada;2
3052;123;5257;Tidak Ada;2
3053;123;5258;Tidak Ada;2
3054;123;5259;Tidak Ada;2
3055;123;5260;Tidak Ada;2
3056;123;5261;Tidak Ada;2
3057;123;5262;Tidak Ada;2
3058;136;5720;ke-20;2
3059;136;5721;2017;2
3060;136;5721;Kamis (16/11/2017);2
3061;136;5721;malam WIB;2
3062;136;5722;2017;2
3063;136;5723;Tidak Ada;2
3064;136;5724;malam;2
3065;136;5725;Tidak Ada;2
3066;136;5726;Tidak Ada;2
3067;136;5727;Tidak Ada;2
3068;136;5728;Tidak Ada;2
3069;136;5729;Nov 16, 2017;2
3070;136;5729;at 7:28pm;2
3071;136;5730;Tidak Ada;2
3072;136;5731;Tidak Ada;2
3073;136;5732;Tidak Ada;2
3074;136;5733;Tidak Ada;2
3075;5813;244251;tidak ada;2
3076;5813;244254;Tidak Ada;2
3077;5813;244255;Tidak Ada;2
3078;5813;244256;Tidak Ada;2
3079;5813;244257;Dua tahun lalu;2
3080;5813;244260;Tidak Ada;2
3081;5813;244219;Selasa;2
3082;5813;244219;(7/8/2018);2
3083;5813;244219;2018;2
3084;5813;244220;2018;2
3085;5813;244221;segera;2
3086;5813;244224;Kini;2
3087;5813;244225;2018;2
3088;5813;244226;sebelumnya;2
3089;4;143;1 abad;2
3090;5813;244228;16/8;2
3091;5813;244229;Tidak Ada;2
3092;5813;244230;18.00 WIB;2
3093;5813;244232;17/8;2
3094;5813;244234;Tidak Ada;2
3095;5813;244235;Tidak Ada;2
3096;5813;244236;Tidak Ada;2
3097;5813;244237;16/8;2
3098;5813;244239;Tidak Ada;2
3099;5813;244242;Tidak Ada;2
3100;5813;244243;Tidak Ada;2
3101;5813;244244;Tidak Ada;2
3102;5813;244249;Tidak Ada;2
3103;5813;244250;Tidak Ada;2
3104;5848;245921;Tidak Ada;2
3105;5848;245922;Tidak Ada;2
3106;5848;245923;Tidak Ada;2
3107;5848;245926;9 – 12 Agustus;2
3108;5848;245926;kemarin;2
3109;5848;245899;zaman sekarang;2
3110;5848;245900;Tidak Ada;2
3111;5848;245901;Tidak Ada;2
3112;5848;245902;Tidak Ada;2
3113;5848;245903;Tidak Ada;2
3114;5848;245904;Tidak Ada;2
3115;222;9470;Tidak Ada;2
3116;222;9471;Tidak Ada;2
3117;222;9472;Tidak Ada;2
3118;222;9473;Tidak Ada;2
3119;222;9474;Tidak Ada;2
3120;222;9475;Tidak Ada;2
3121;222;9476;2016;2
3122;222;9477;Tidak Ada;2
3123;222;9478;Tidak Ada;2
3124;222;9479;60-an;2
3125;222;9480;Tidak Ada;2
3126;222;9481;dua;2
3127;222;9482;Tidak Ada;2
3128;222;9483;Tidak Ada;2
3129;222;9484;Tidak Ada;2
3130;222;9485;Tidak Ada;2
3131;222;9486;Dec 26, 2016 at 9:53pm PST;2
3132;222;9487;Tidak Ada;2
3133;255;11065;Tidak Ada;2
3134;255;11067;Tidak Ada;2
3135;255;11068;Tidak Ada;2
3136;255;11069;Tidak Ada;2
3137;255;11070;Tidak Ada;2
3138;255;11071;Tidak Ada;2
3139;255;11072;Tidak Ada;2
3140;255;11073;Tidak Ada;2
3141;255;11020;17.05 Wita (21/11/2017).;2
3142;255;11021;Tidak Ada;2
3143;255;11023;Tidak Ada;2
3144;255;11024;Tidak Ada;2
3145;255;11025;Tidak Ada;2
3146;255;11026;Tidak Ada;2
3147;255;11027;Tidak Ada;2
3148;255;11028;Tidak Ada;2
3149;255;11029;Tidak Ada;2
3150;255;11030;Tidak Ada;2
3151;255;11031;Tidak Ada;2
3152;255;11032;Tidak Ada;2
3153;255;11033;Tidak Ada;2
3154;255;11036;Tidak Ada;2
3155;255;11037;Tidak Ada;2
3156;255;11038;30 November;2
3157;255;11039;Tidak Ada;2
3158;255;11041;Tidak Ada;2
3159;255;11042;Tidak Ada;2
3160;255;11044;Tidak Ada;2
3161;255;11045;Tidak Ada;2
3162;255;11046;Tidak Ada;2
3163;255;11047;Tidak Ada;2
