id_event;id_berita;id_kalimat;nama_event;isValid
2333;203;8900;Tidak Ada;2
2334;96;4019;Tidak Ada;2
2335;203;8901;Tidak Ada;2
2336;5919;248647;Tidak Ada;2
2337;5919;248648;Tidak Ada;2
2338;96;4020;Tidak Ada;2
2339;5919;248616;Tidak Ada;2
2340;5919;248617;Tidak Ada;2
2341;5919;248618;Tidak Ada;2
2342;5919;248619;Tidak Ada;2
2343;5919;248620;Tidak Ada;2
2344;5919;248621;Tidak Ada;2
2345;96;4021;Tidak Ada;2
2346;5919;248622;Tidak Ada;2
2347;5919;248623;Tidak Ada;2
2348;294;12576;Tidak Ada;2
2349;294;12576;Tidak Ada;2
2350;5919;248624;Tidak Ada;2
2351;5919;248625;Tidak Ada;2
2352;5919;248626;Tidak Ada;2
2353;96;3965;Tidak Ada;2
2354;96;3966;Tidak Ada;2
2355;96;3967;Tidak Ada;2
2356;5919;248627;Tidak Ada;2
2357;294;12577;Tidak Ada;2
2358;96;3968;Tidak Ada;2
2359;5919;248628;Tidak Ada;2
2360;96;3969;Tidak Ada;2
2361;5919;248629;Tidak Ada;2
2362;294;12578;Tidak Ada;2
2363;5919;248630;Tidak Ada;2
2364;96;3970;Tidak Ada;2
2365;5919;248631;Tidak Ada;2
2366;5919;248632;Tidak Ada;2
2367;5919;248633;Tidak Ada;2
2368;96;3971;Tidak Ada;2
2369;5919;248635;Tidak Ada;2
2370;294;12579;Tidak Ada;2
2371;96;3972;Tidak Ada;2
2372;294;12580;Tidak Ada;2
2373;96;3973;Tidak Ada;2
2374;96;3974;Tidak Ada;2
2375;294;12581;Tidak Ada;2
2376;294;12582;Tidak Ada;2
2377;294;12583;Tidak Ada;2
2378;96;3975;Tidak Ada;2
2379;294;12584;Tidak Ada;2
2380;96;3976;Tidak Ada;2
2381;96;3977;Tidak Ada;2
2382;96;3978;Tidak Ada;2
2383;96;3979;Tidak Ada;2
2384;96;3980;Tidak Ada;2
2385;96;3981;Tidak Ada;2
2386;96;3982;Tidak Ada;2
2387;96;3983;Tidak Ada;2
2388;96;3984;Tidak Ada;2
2389;96;3985;Tidak Ada;2
2390;96;3986;Tidak Ada;2
2391;96;3988;Tidak Ada;2
2392;96;3989;Tidak Ada;2
2393;109;4462;Tidak Ada;2
2394;5895;247789;Tidak Ada;2
2395;109;4463;wawancara dengan Beritagar;2
2396;5895;247759;Tidak Ada;2
2397;109;4464;Tidak Ada;2
2398;5895;247760;Tidak Ada;2
2399;5895;247761;Tidak Ada;2
2400;96;3990;Tidak Ada;2
2401;5895;247762;Tidak Ada;2
2402;109;4465;Tidak Ada;2
2403;5895;247763;Tidak Ada;2
2404;96;3991;Tidak Ada;2
2405;109;4466;Tidak Ada;2
2406;96;3992;Tidak Ada;2
2407;96;3993;Tidak Ada;2
2408;5895;247764;Tidak Ada;2
2409;5895;247765;Tidak Ada;2
2410;5895;247766;Tidak Ada;2
2411;5895;247767;Tidak Ada;2
2412;5895;247768;Tidak Ada;2
2413;5895;247772;Tidak Ada;2
2414;5895;247776;Tidak Ada;2
2415;5895;247777;Tidak Ada;2
2416;5895;247778;Tidak Ada;2
2417;5895;247779;Tidak Ada;2
2418;5895;247780;Tidak Ada;2
2419;5895;247781;Tidak Ada;2
2420;5895;247782;Tidak Ada;2
2421;5895;247785;Tidak Ada;2
2422;5895;247788;Tidak Ada;2
2423;109;4467;Tidak Ada;2
2424;5898;247906;Tidak Ada;2
2425;5898;247856;Tidak Ada;2
2426;109;4468;Tidak Ada;2
2427;5898;247857;Tidak Ada;2
2428;5898;247858;Tidak Ada;2
2429;5898;247859;Tidak Ada;2
2430;5898;247860;Tidak Ada;2
2431;5898;247863;Tidak Ada;2
2432;5898;247866;Tidak Ada;2
2433;5898;247867;Tidak Ada;2
2434;5898;247869;Tidak Ada;2
2435;5898;247870;Tidak Ada;2
2436;5898;247871;Tidak Ada;2
2437;109;4469;Tidak Ada;2
2438;5898;247872;Tidak Ada;2
2439;109;4470;Tidak Ada;2
2440;5898;247873;Tidak Ada;2
2441;5898;247874;Tidak Ada;2
2442;109;4471;Tidak Ada;2
2443;109;4472;Tidak Ada;2
2444;5898;247875;Tidak Ada;2
2445;5898;247877;Tidak Ada;2
2446;109;4473;Tidak Ada;2
2447;5898;247879;Tidak Ada;2
2448;5898;247880;Tidak Ada;2
2449;5898;247881;Tidak Ada;2
2450;5898;247883;Tidak Ada;2
2451;5898;247884;Tidak Ada;2
2452;5898;247886;Tidak Ada;2
2453;109;4474;Tidak Ada;2
2454;5898;247890;Tidak Ada;2
2455;5898;247891;Tidak Ada;2
2456;109;4475;Tidak Ada;2
2457;5898;247892;Tidak Ada;2
2458;5898;247893;Tidak Ada;2
2459;3;119;Tidak Ada;2
2460;3;120;Tidak Ada;2
2461;3;121;konversi bodi terbaik;2
2462;3;121;entertainment terbaik;2
2463;3;121;teknologi terbaik;2
2464;3;121;bodi kit terbaik;2
2465;3;121;Tidak Ada;2
2466;3;122;Tidak Ada;2
2467;3;123;Tidak Ada;2
2468;3;124;Tidak Ada;2
2469;3;125;Tidak Ada;2
2470;3;126;Tidak Ada;2
2471;3;127;Tidak Ada;2
2472;3;128;Tidak Ada;2
2473;3;129;Tidak Ada;2
2474;3;130;Tidak Ada;2
2475;351;15090;Tidak Ada;2
2476;3;131;kompetitif;2
2477;351;15091;Tidak Ada;2
2478;351;15092;Tidak Ada;2
2479;3;132;juara favorit dari voting daring;2
2480;3;132;Facebook Fanpage Hondaisme;2
2481;3;132;Hondaisme\.;2
2482;3;132;Tidak Ada;2
2483;351;15094;Tidak Ada;2
2484;3;133;Tidak Ada;2
2485;5898;247894;Tidak Ada;2
2486;109;4476;Tidak Ada;2
2487;4;184;Tidak Ada;2
2488;109;4477;Tidak Ada;2
2489;5898;247895;Tidak Ada;2
2490;4;185;Tidak Ada;2
2491;109;4478;Tolerance Film Festival;2
2492;5898;247896;Tidak Ada;2
2493;4;186;kegiatan senam rutin;2
2494;4;186;kegiatan sosial;2
2495;4;186;bakti masyarakat;2
2496;115;4693;Tidak Ada;2
2497;5898;247897;Tidak Ada;2
2498;4;186;bakti masyarakat;2
2499;4;186;kegiatan sosial;2
2500;4;186;kegiatan senam rutin;2
2501;4;186;kegiatan senam;2
2502;4;187;mengampanyekan hidup;2
2503;4;187;kegiatan sosial;2
2504;4;187;mengampanyekan hidup sehat;2
2505;4;187;kegiatan sosial;2
2506;5898;247901;Tidak Ada;2
2507;4;187;mengampanyekan hidup sehat;2
2508;5898;247903;Tidak Ada;2
2509;115;4694;Tidak Ada;2
2510;4;188;Tidak Ada;2
2511;4;189;Tidak Ada;2
2512;115;4695;Tidak Ada;2
2513;5898;247904;Tidak Ada;2
2514;4;190;Tidak Ada;2
2515;4;191;Tidak Ada;2
2516;115;4696;penziarahan-penziarahan Katolik atau agama lain;2
2517;5901;248011;Tidak Ada;2
2518;4;192;Tidak Ada;2
2519;4;134;Tidak Ada;2
2520;5901;248012;bulan Dzulqa’dah;2
2521;4;135;Tidak Ada;2
2522;4;136;Tidak Ada;2
2523;5901;248013;Tidak Ada;2
2524;4;137;Tidak Ada;2
2525;115;4697;pencarian ketuhanan;2
2526;192;8397;Tidak Ada;2
2527;115;4698;Tidak Ada;2
2528;5901;248015;hari Arafah;2
2529;115;4699;perjalanan religi keliling India;2
2530;5901;248016;wukuf di arafah;2
2531;115;4700;Tidak Ada;2
2532;5901;248017;puasa sunah;2
2533;115;4701;\(BWCF\);2
2534;5901;248018;salat Iduladha;2
2535;115;4702;BWCF;2
2536;115;4702;pencarian ketuhanan;2
2537;115;4703;BWCF 2017;2
2538;5901;248019;Tidak Ada;2
2539;115;4704;Tidak Ada;2
2540;192;8398;Tidak Ada;2
2541;115;4705;BWCF;2
2542;306;13126;Tidak Ada;2
2543;306;13127;Tidak Ada;2
2544;115;4706;BWCF 2017;2
2545;306;13128;Tidak Ada;2
2546;306;13129;Tidak Ada;2
2547;306;13130;Tidak Ada;2
2548;115;4707;BWCF 2017;2
2549;115;4707;penyerahan Sang Hyang Kamahayanikan Award;2
2550;115;4707;penelitian Candi Borobudur;2
2551;306;13131;Tidak Ada;2
2552;115;4708;penelitian Candi BorobuduR;2
2553;306;13132;Tidak Ada;2
2554;306;13133;Tidak Ada;2
2555;306;13134;Tidak Ada;2
2556;306;13135;Tidak Ada;2
2557;306;13136;Tidak Ada;2
2558;306;13137;Tidak Ada;2
2559;115;4709;BWCF 2017;2
2560;306;13138;Tidak Ada;2
2561;306;13139;Tidak Ada;2
2562;115;4710;Borobudur Writers;2
2563;115;4710;Cultural Festival 2017;2
2564;306;13140;evakuasi;2
2565;306;13141;Tidak Ada;2
2566;306;13142;Tidak Ada;2
2567;5901;248020;salat dan puasa;2
2568;5901;247991;Ratusan umat muslim melaksanakan salat Idul Adha;2
2569;306;13143;Tidak Ada;2
2570;116;4721;Tidak Ada;2
2571;306;13144;Tidak Ada;2
2572;306;13145;Tidak Ada;2
2573;116;4722;murni persilangan terhadap kuda jenis thoroughbred untuk meningkatkan kecepatan dan tenaga;2
2574;306;13146;Tidak Ada;2
2575;116;4723;Tidak Ada;2
2576;116;4724;Tidak Ada;2
2577;122;5172;ODonoghue bertanya mengapa Irlandia kalah;2
2578;116;4725;Tidak Ada;2
2579;5901;247992;Tidak Ada;2
2580;122;5173;Tidak Ada;2
2581;5901;247993;salat Id dua rakaat;2
2582;122;5174;Tidak Ada;2
2583;116;4726;Tidak Ada;2
2584;5901;247994;puasa sunah Arafah;2
2585;122;5175;Tidak Ada;2
2586;5901;247995;puasa Arafah;2
2587;122;5176;Tidak Ada;2
2588;122;5177;Tidak Ada;2
2589;122;5178;Tidak Ada;2
2590;116;4727;Tidak Ada;2
2591;122;5179;mencetak gol;2
2592;122;5180;kebobolan;2
2593;122;5180;bangkit;2
2594;122;5180;Tidak Ada;2
2595;122;5181;bangkit dan bermain;2
2596;116;4728;Tidak Ada;2
2597;122;5142;leg kedua playoff Piala Dunia 2018;2
2598;116;4729;Tidak Ada;2
2599;116;4730;Tidak Ada;2
2600;116;4731;Tidak Ada;2
2601;116;4732;Tidak Ada;2
2602;5958;250140;Tidak Ada;2
2603;116;4733;Tidak Ada;2
2604;116;4734;Festival Tenun Ikat;2
2605;116;4735;Tidak Ada;2
2606;116;4736;Festival Tenun Ikat Sumba;2
2607;5958;250142;Tidak Ada;2
2608;5958;250144;Tidak Ada;2
2609;5958;250145;Tidak Ada;2
2610;5958;250120;Tidak Ada;2
2611;5958;250121;Tidak Ada;2
2612;116;4737;Tidak Ada;2
2613;116;4738;Tidak Ada;2
2614;116;4739;Tidak Ada;2
2615;116;4740;Tidak Ada;2
2616;5959;250167;Tidak Ada;2
2617;5959;250168;Tidak Ada;2
2618;116;4741;Festival Adat Pasola 2018;2
2619;5959;250169;Tidak Ada;2
2620;5959;250170;Tidak Ada;2
2621;5959;250171;penelitian;2
2622;116;4742;Tidak Ada;2
2623;5959;250172;Tidak Ada;2
2624;5958;250122;Tidak Ada;2
2625;5959;250173;Tidak Ada;2
2626;204;8921;Tidak Ada;2
2627;5959;250174;Tidak Ada;2
2628;5958;250123;Tidak Ada;2
2629;116;4743;Tidak Ada;2
2630;5958;250126;vonis;2
2631;5959;250175;Tidak Ada;2
2632;204;8922;Tidak Ada;2
2633;5959;250176;Tidak Ada;2
2634;204;8923;Tidak Ada;2
2635;5958;250128;Tidak Ada;2
2636;5958;250129;Tidak Ada;2
2637;204;8924;Tidak Ada;2
2638;5959;250177;survei;2
2639;204;8925;Tidak Ada;2
2640;204;8926;Tidak Ada;2
2641;5958;250130;Tidak Ada;2
2642;5959;250178;Tidak Ada;2
2643;204;8927;Tidak Ada;2
2644;5958;250133;Tidak Ada;2
2645;5959;250179;Tidak Ada;2
2646;204;8928;Tidak Ada;2
2647;204;8929;Tidak Ada;2
2648;5958;250134;Tidak Ada;2
2649;5959;250180;Tidak Ada;2
2650;5936;249260;Tidak Ada;2
2651;204;8930;Tidak Ada;2
2652;5959;250181;studi;2
2653;5936;249267;Tidak Ada;2
2654;5959;250182;Tidak Ada;2
2655;204;8931;Tidak Ada;2
2656;5936;249268;Tidak Ada;2
2657;204;8932;Tidak Ada;2
2658;5959;250183;Tidak Ada;2
2659;5936;249270;Tidak Ada;2
2660;204;8933;Tidak Ada;2
2661;5959;250184;Tidak Ada;2
2662;5936;249271;Tidak Ada;2
2663;204;8934;Tidak Ada;2
2664;5955;250035;Tidak Ada;2
2665;5936;249284;Tidak Ada;2
2666;204;8935;Tidak Ada;2
2667;5955;250036;Pikiran Rakyat;2
2668;204;8936;Tidak Ada;2
2669;204;8937;titian VS;2
2670;5936;249288;Tidak Ada;2
2671;5936;249295;Tidak Ada;2
2672;204;8938;Tidak Ada;2
2673;5955;250037;kemanusiaan akibat gempa bumi di Lombok\.;2
2674;5962;250296;Tidak Ada;2
2675;204;8939;Tidak Ada;2
2676;5962;250297;Tidak Ada;2
2677;204;8940;Tidak Ada;2
2678;5955;250038;Tidak Ada;2
2679;5962;250267;Tidak Ada;2
2680;204;8941;Tidak Ada;2
2681;5955;250039;Tidak Ada;2
2682;201;8827;Tidak Ada;2
2683;201;8828;Tidak Ada;2
2684;201;8829;Tidak Ada;2
2685;5955;250040;Tidak Ada;2
2686;201;8830;Tidak Ada;2
2687;5962;250268;Tidak Ada;2
2688;201;8756;Tidak Ada;2
2689;5955;250041;Tidak Ada;2
2690;201;8757;Tidak Ada;2
2691;5962;250269;Tidak Ada;2
2692;5962;250270;Tidak Ada;2
2693;117;4744;Tidak Ada;2
2694;5955;250042;penanganan darurat bencana gempa Lombok;2
2695;5962;250271;Tidak Ada;2
2696;5962;250272;Tidak Ada;2
2697;5955;250043;Tidak Ada;2
2698;117;4745;Tidak Ada;2
2699;5962;250273;Tidak Ada;2
2700;5962;250274;Tidak Ada;2
2701;5955;249995;memasukkan paket bantuan untuk korban gempa Lombok ke dalam pesawat di Lanud I Gusti Ngurah Rai, Bali;2
2702;5962;250275;Tidak Ada;2
2703;5962;250276;Tidak Ada;2
2704;117;4746;lokakarya membedah kamera Note 8 yang diadakan oleh Samsung Indonesia;2
2705;5955;249996;penyaluran bantuan;2
2706;5962;250277;Tidak Ada;2
2707;5962;250278;Tidak Ada;2
2708;5955;249997;Tidak Ada;2
2709;5955;249998;Tidak Ada;2
2710;5962;250282;Tidak Ada;2
2711;5962;250283;Tidak Ada;2
2712;5955;249999;Tidak Ada;2
2713;5955;250000;Tidak Ada;2
2714;5962;250286;Tidak Ada;2
2715;5962;250287;Tidak Ada;2
2716;5955;250001;Tidak Ada;2
2717;5955;250003;Tidak Ada;2
2718;117;4747;Tidak Ada;2
2719;117;4748;Tidak Ada;2
2720;5955;250004;Tidak Ada;2
2721;5955;250005;Tidak Ada;2
2722;5955;250007;Bantuan untuk para korban gempa Lombok;2
2723;117;4749;Tidak Ada;2
2724;5955;250008;Tidak Ada;2
2725;5955;250009;Tidak Ada;2
2726;5955;250010;Tidak Ada;2
2727;117;4750;Tidak Ada;2
2728;5955;250011;Tidak Ada;2
2729;117;4751;Tidak Ada;2
2730;5955;250012;Tidak Ada;2
2731;117;4752;Tidak Ada;2
2732;5955;250013;Tidak Ada;2
2733;5955;250014;Tidak Ada;2
2734;5955;250016;Penanganan Korban Gempa Lombok;2
2735;117;4753;Tidak Ada;2
2736;5955;250017;Tidak Ada;2
2737;5955;250018;Tidak Ada;2
2738;117;4754;Tidak Ada;2
2739;5955;250019;Tidak Ada;2
2740;5955;250020;Tidak Ada;2
2741;117;4755;Tidak Ada;2
2742;5955;250022;Tidak Ada;2
2743;5955;250023;Tidak Ada;2
2744;5955;250024;penyaluran bantuan;2
2745;5955;250025;penyaluran bantuan;2
2746;5955;250026;Tidak Ada;2
2747;117;4756;Tidak Ada;2
2748;5955;250027;Tidak Ada;2
2749;5955;250028;Tidak Ada;2
2750;5955;250029;Tidak Ada;2
2751;5955;250030;Tidak Ada;2
2752;306;13147;Tidak Ada;2
2753;306;13148;Tidak Ada;2
2754;306;13149;Tidak Ada;2
2755;306;13150;Tidak Ada;2
2756;306;13151;Tidak Ada;2
2757;306;13152;Tidak Ada;2
2758;306;13153;Tidak Ada;2
2759;312;13407;sidang tindak pidana korupsi;2
2760;312;13408;Tidak Ada;2
2761;312;13409;Tidak Ada;2
2762;192;8399;Tidak Ada;2
2763;192;8400;Tidak Ada;2
2764;192;8401;Tidak Ada;2
2765;192;8402;Tidak Ada;2
2766;192;8403;Tidak Ada;2
2767;192;8404;Tidak Ada;2
2768;192;8405;Tidak Ada;2
2769;351;15095;Tidak Ada;2
2770;351;15096;Tidak Ada;2
2771;351;15097;Tidak Ada;2
2772;351;15098;Tidak Ada;2
2773;351;15099;Tidak Ada;2
2774;351;15100;Tidak Ada;2
2775;351;15101;Tidak Ada;2
2776;351;15102;Tidak Ada;2
2777;222;9450;Tidak Ada;2
2778;222;9451;Tidak Ada;2
2779;222;9452;Tidak Ada;2
2780;222;9453;Tidak Ada;2
2781;141;5973;Tidak Ada;2
2782;222;9454;Tidak Ada;2
2783;222;9455;Tidak Ada;2
2784;141;5974;Tidak Ada;2
2785;141;5975;memasak;2
2786;141;5976;Tidak Ada;2
2787;141;5977;Tidak Ada;2
2788;141;5978;Tidak Ada;2
2789;141;5979;Tidak Ada;2
2790;141;5980;Tidak Ada;2
2791;141;5981;Tidak Ada;2
2792;222;9456;Tidak Ada;2
2793;222;9457;Tidak Ada;2
2794;222;9458;Tidak Ada;2
2795;222;9459;Tidak Ada;2
2796;141;5982;Tidak Ada;2
2797;222;9460;Tidak Ada;2
2798;141;5983;Tidak Ada;2
2799;222;9461;Tidak Ada;2
2800;222;9462;Tidak Ada;2
2801;222;9463;Tidak Ada;2
2802;222;9464;Tidak Ada;2
2803;222;9465;Tidak Ada;2
2804;222;9466;Tidak Ada;2
2805;222;9467;Tidak Ada;2
2806;222;9468;Tidak Ada;2
2807;222;9469;Tidak Ada;2
2808;141;5984;Tidak Ada;2
2809;141;5985;meramu;2
2810;117;4757;Tidak Ada;2
2811;117;4758;Tidak Ada;2
2812;117;4759;Tidak Ada;2
2813;117;4760;Tidak Ada;2
2814;117;4761;Tidak Ada;2
2815;117;4762;Tidak Ada;2
2816;117;4763;Tidak Ada;2
2817;117;4764;Tidak Ada;2
2818;117;4765;Tidak Ada;2
2819;117;4766;Tidak Ada;2
2820;117;4767;Tidak Ada;2
2821;117;4768;Tidak Ada;2
2822;117;4769;Tidak Ada;2
2823;117;4770;Tidak Ada;2
2824;117;4771;Tidak Ada;2
2825;117;4772;Tidak Ada;2
2826;5926;248912;Tidak Ada;2
2827;5926;248913;Tidak Ada;2
2828;117;4773;Tidak Ada;2
2829;5926;248914;Tidak Ada;2
2830;117;4774;Tidak Ada;2
2831;5926;248915;Tidak Ada;2
2832;5926;248916;Tidak Ada;2
2833;5926;248918;Tidak Ada;2
2834;117;4775;Tidak Ada;2
2835;5926;248920;Tidak Ada;2
2836;5926;248921;Tidak Ada;2
2837;117;4776;Tidak Ada;2
2838;5926;248922;Tidak Ada;2
2839;5926;248923;Tidak Ada;2
2840;117;4777;Tidak Ada;2
2841;5926;248926;Tidak Ada;2
2842;5926;248928;Tidak Ada;2
2843;5926;248929;Tidak Ada;2
2844;117;4778;Tidak Ada;2
2845;117;4779;Tidak Ada;2
2846;117;4780;Tidak Ada;2
2847;123;5209;Tidak Ada;2
2848;123;5210;Tidak Ada;2
2849;5816;244358;Tidak Ada;2
2850;5816;244360;Tidak Ada;2
2851;5816;244361;Tidak Ada;2
2852;5816;244362;Tidak Ada;2
2853;123;5211;Tidak Ada;2
2854;5816;244363;Tidak Ada;2
2855;5816;244364;Tidak Ada;2
2856;5816;244365;Tidak Ada;2
2857;5816;244366;Tidak Ada;2
2858;123;5212;Film Terbaik dalam Festival Film Indonesia \(FFI\) 2017;2
2859;4;138;Tidak Ada;2
2860;5816;244367;Tidak Ada;2
2861;5816;244368;Tidak Ada;2
2862;5816;244338;Tidak Ada;2
2863;4;139;Tidak Ada;2
2864;123;5213;Piala Citra;2
2865;5816;244339;Tidak Ada;2
2866;5816;244340;Tidak Ada;2
2867;123;5214;Tidak Ada;2
2868;5816;244341;Tidak Ada;2
2869;4;140;Tidak Ada;2
2870;4;141;Beritagar\.id;2
2871;5919;248636;Tidak Ada;2
2872;123;5215;Tidak Ada;2
2873;5816;244342;Tidak Ada;2
2874;5919;248637;Tidak Ada;2
2875;5816;244343;Tidak Ada;2
2876;5919;248638;Tidak Ada;2
2877;5816;244344;Tidak Ada;2
2878;123;5216;Tidak Ada;2
2879;5816;244345;Tidak Ada;2
2880;5816;244346;Tidak Ada;2
2881;123;5217;Tidak Ada;2
2882;5816;244347;Tidak Ada;2
2883;123;5218;Tidak Ada;2
2884;5816;244348;Tidak Ada;2
2885;123;5219;Tidak Ada;2
2886;5816;244349;Tidak Ada;2
2887;123;5220;Tidak Ada;2
2888;4;142;Tidak Ada;2
2889;4;142;Tidak Ada;2
2890;5816;244350;Tidak Ada;2
2891;5816;244350;Tidak Ada;2
2892;5816;244351;Tidak Ada;2
2893;123;5221;Tidak Ada;2
2894;5816;244352;Tidak Ada;2
2895;5816;244353;Tidak Ada;2
2896;123;5222;Piala Citra;2
2897;5816;244354;Tidak Ada;2
2898;123;5223;Tidak Ada;2
2899;5816;244355;Tidak Ada;2
2900;5816;244356;Tidak Ada;2
2901;5816;244357;Tidak Ada;2
2902;123;5224;Tidak Ada;2
2903;123;5225;Tidak Ada;2
2904;123;5226;Tidak Ada;2
2905;123;5227;Tidak Ada;2
2906;123;5228;Tidak Ada;2
2907;123;5229;Tidak Ada;2
2908;123;5230;Tidak Ada;2
2909;123;5231;Tidak Ada;2
2910;123;5232;Tidak Ada;2
2911;123;5233;Tidak Ada;2
2912;123;5234;Tidak Ada;2
2913;123;5235;Tidak Ada;2
2914;123;5236;Tidak Ada;2
2915;123;5237;Tidak Ada;2
2916;123;5238;Tidak Ada;2
2917;123;5239;Tidak Ada;2
2918;141;5986;Tidak Ada;2
2919;5953;249904;Tidak Ada;2
2920;5854;246119;Tidak Ada;2
2921;5854;246120;Tidak Ada;2
2922;5854;246121;Tidak Ada;2
2923;5854;246122;Tidak Ada;2
2924;5854;246123;Tidak Ada;2
2925;45;2100;Tidak Ada;2
2926;5854;246124;Tidak Ada;2
2927;45;2101;Tidak Ada;2
2928;5854;246125;Tidak Ada;2
2929;5854;246126;Tidak Ada;2
2930;45;2102;Tidak Ada;2
2931;5854;246127;Tidak Ada;2
2932;5854;246128;Tidak Ada;2
2933;5854;246129;Tidak Ada;2
2934;5854;246130;Tidak Ada;2
2935;45;2103;Tidak Ada;2
2936;5854;246131;Tidak Ada;2
2937;45;2104;Tidak Ada;2
2938;5854;246132;Tidak Ada;2
2939;45;2105;Tidak Ada;2
2940;5854;246133;Tidak Ada;2
2941;5854;246134;Tidak Ada;2
2942;5854;246135;Tidak Ada;2
2943;45;2106;Tidak Ada;2
2944;5854;246136;Tidak Ada;2
2945;45;2107;Tidak Ada;2
2946;5854;246137;Tidak Ada;2
2947;5854;246138;Tidak Ada;2
2948;5854;246139;Tidak Ada;2
2949;5854;246140;Tidak Ada;2
2950;5854;246141;Tidak Ada;2
2951;5955;250031;Tidak Ada;2
2952;5854;246142;Tidak Ada;2
2953;45;2108;Tidak Ada;2
2954;5955;250032;Tidak Ada;2
2955;5854;246143;Tidak Ada;2
2956;45;2109;Tidak Ada;2
2957;5854;246144;Tidak Ada;2
2958;5955;250033;Tidak Ada;2
2959;5955;250034;Tidak Ada;2
2960;5854;246145;Tidak Ada;2
2961;5961;250257;Tidak Ada;2
2962;5854;246146;Tidak Ada;2
2963;5961;250258;Tidak Ada;2
2964;5854;246147;Tidak Ada;2
2965;5854;246148;Tidak Ada;2
2966;45;2110;Tidak Ada;2
2967;5961;250259;Tidak Ada;2
2968;5854;246149;Tidak Ada;2
2969;5854;246150;Tidak Ada;2
2970;5961;250260;Tidak Ada;2
2971;5854;246151;Tidak Ada;2
2972;5961;250261;Tidak Ada;2
2973;5961;250264;Tidak Ada;2
2974;5854;246152;Tidak Ada;2
2975;5961;250265;Tidak Ada;2
2976;5854;246153;Tidak Ada;2
2977;5854;246154;Tidak Ada;2
2978;5854;246155;Tidak Ada;2
2979;5961;250227;Asian Games;2
2980;5854;246156;Tidak Ada;2
2981;5961;250228;Nias Pro;2
2982;5854;246157;Tidak Ada;2
2983;5961;250229;Tidak Ada;2
2984;5854;246158;Tidak Ada;2
2985;5961;250230;Nias Pro;2
2986;5854;246159;Tidak Ada;2
2987;5961;250231;Nias Selatan Open Surfing Contest 2017;2
2988;5961;250232;Nias Pro;2
2989;5854;246160;Tidak Ada;2
2990;5854;246161;Tidak Ada;2
2991;5961;250233;Nias Pro;2
2992;5854;246162;Tidak Ada;2
2993;5961;250234;Nias Pro;2
2994;5854;246163;Tidak Ada;2
2995;5854;246164;Tidak Ada;2
2996;5854;246165;Tidak Ada;2
2997;5961;250237;Tidak Ada;2
2998;5854;246166;Tidak Ada;2
2999;5854;246167;Tidak Ada;2
3000;5854;246168;Tidak Ada;2
3001;5854;246169;Tidak Ada;2
3002;5854;246170;Tidak Ada;2
3003;5854;246171;Tidak Ada;2
3004;5961;250238;Tidak Ada;2
3005;5961;250239;Tidak Ada;2
3006;123;5240;Tidak Ada;2
3007;123;5241;Tidak Ada;2
3008;123;5242;Tidak Ada;2
3009;123;5243;Tidak Ada;2
3010;123;5244;empat nomine Film Terbaik;2
3011;123;5245;Tidak Ada;2
3012;123;5246;Tidak Ada;2
3013;123;5247;Tidak Ada;2
3014;123;5248;Tidak Ada;2
3015;123;5249;Tidak Ada;2
3016;123;5250;Tidak Ada;2
3017;123;5251;Tidak Ada;2
3018;123;5252;Tidak Ada;2
3019;123;5253;Tidak Ada;2
3020;123;5254;Tidak Ada;2
3021;123;5255;Tidak Ada;2
3022;123;5256;Tidak Ada;2
3023;123;5257;Tidak Ada;2
3024;123;5258;Tidak Ada;2
3025;123;5259;Tidak Ada;2
3026;123;5260;Tidak Ada;2
3027;123;5261;Tidak Ada;2
3028;123;5262;NIGHT BUS Official Theatrical Trailer;2
3029;136;5720;Tidak Ada;2
3030;136;5721;Musik Tanpa Batas;2
3031;136;5722;AMI Awards 2017;2
3032;136;5723;Tidak Ada;2
3033;136;5724;Tidak Ada;2
3034;136;5725;Tidak Ada;2
3035;136;5726;Tidak Ada;2
3036;136;5727;Tidak Ada;2
3037;136;5728;Tidak Ada;2
3038;136;5729;JAKARTANETWORK;2
3039;136;5730;Tidak Ada;2
3040;136;5731;Tidak Ada;2
3041;136;5732;Tidak Ada;2
3042;136;5733;Tidak Ada;2
3043;5813;244251;menjual tiket;2
3044;5813;244254;menukarkan e-voucher;2
3045;5813;244255;dibukanya sejumlah titik;2
3046;5813;244256;Masalah penjualan dan distribusi tiket;2
3047;5813;244257;Tidak Ada;2
3048;5813;244260;Tidak Ada;2
3049;5813;244219;Pengendara sepeda motor melintasi kontainer penjualan tiket Asian Games 2018;2
3050;5813;244220;penjualan tiket;2
3051;5813;244221;membuka jalur pembelian baru;2
3052;5813;244221;menyaksikan pertandingan;2
3053;5813;244224;Asian Games 2018;2
3054;5813;244225;Asian Games 2018;2
3055;5813;244226;bekerja sama;2
3056;4;143;Tidak Ada;2
3057;5813;244228;Asian Games;2
3058;5813;244229;Tidak Ada;2
3059;5813;244230;Tidak Ada;2
3060;5813;244232;Tidak Ada;2
3061;5813;244234;Tidak Ada;2
3062;5813;244235;menukar tiket;2
3063;5813;244236;Tidak Ada;2
3064;5813;244237;Tidak Ada;2
3065;5813;244239;Tidak Ada;2
3066;5813;244242;mengeluh;2
3067;5813;244243;membagi beban penjualan tiket;2
3068;5813;244244;menyatakan hasil evaluasi;2
