"id_kuantitas";"id_berita";"id_kalimat";"kuantitas";"isValid";"id_submitter";"date_submit";"time_submit"
"2619";"3";"124";"Tidak Ada";"2";"53";"2018-09-07";"20:25:11"
"2620";"3";"125";"Tidak Ada";"2";"53";"2018-09-07";"20:27:08"
"2621";"3";"126";"Tidak Ada";"2";"53";"2018-09-07";"20:29:03"
"2622";"3";"127";"Tidak Ada";"2";"53";"2018-09-07";"20:30:31"
"2623";"3";"128";"300";"2";"53";"2018-09-07";"20:32:25"
"2624";"3";"128";"juta";"2";"53";"2018-09-07";"20:32:29"
"2625";"3";"129";"Tidak Ada";"2";"53";"2018-09-07";"20:36:17"
"2626";"3";"130";"Tidak Ada";"2";"53";"2018-09-07";"20:39:05"
"2627";"351";"15090";"Tidak Ada";"2";"43";"2018-09-07";"20:45:50"
"2628";"3";"131";"Tidak Ada";"2";"53";"2018-09-07";"20:46:36"
"2629";"351";"15091";"40.728 hektare";"2";"43";"2018-09-07";"20:46:58"
"2630";"351";"15092";"Tidak Ada";"2";"43";"2018-09-07";"20:48:56"
"2631";"3";"132";"Tidak Ada";"2";"53";"2018-09-07";"20:49:20"
"2632";"351";"15094";"Tidak Ada";"2";"43";"2018-09-07";"20:51:50"
"2633";"5898";"247894";"rp4.1 juta per 100 meter";"2";"72";"2018-09-07";"20:53:30"
"2634";"3";"133";"2.200";"2";"53";"2018-09-07";"20:53:37"
"2635";"3";"133";"1.700";"2";"53";"2018-09-07";"20:53:42"
"2636";"109";"4476";"Tidak Ada";"2";"32";"2018-09-07";"20:54:17"
"2637";"4";"184";"100";"2";"53";"2018-09-07";"20:55:01"
"2638";"4";"184";"Tidak Ada";"2";"53";"2018-09-07";"20:55:03"
"2639";"109";"4477";"Tidak Ada";"2";"32";"2018-09-07";"20:55:04"
"2640";"4";"185";"50";"2";"53";"2018-09-07";"20:57:00"
"2641";"4";"185";"50";"2";"53";"2018-09-07";"20:57:06"
"2642";"4";"185";"5";"2";"53";"2018-09-07";"20:57:09"
"2643";"4";"185";"0";"2";"53";"2018-09-07";"20:57:12"
"2644";"4";"185";"kilometer,""";"2";"53";"2018-09-07";"20:57:21"
"2645";"4";"185";"50 kilometer";"2";"53";"2018-09-07";"20:57:26"
"2646";"5898";"247895";"Tidak Ada";"2";"72";"2018-09-07";"20:57:53"
"2647";"109";"4478";"Tidak Ada";"2";"32";"2018-09-07";"21:00:31"
"2648";"5898";"247896";"Tidak Ada";"2";"72";"2018-09-07";"21:00:57"
"2649";"115";"4693";"Tidak Ada";"2";"32";"2018-09-07";"21:02:40"
"2650";"5898";"247897";"Tidak Ada";"2";"72";"2018-09-07";"21:02:48"
"2651";"5898";"247901";"rp170.000 per tombong";"2";"72";"2018-09-07";"21:03:33"
"2652";"5898";"247901";"rp70.000";"2";"72";"2018-09-07";"21:03:39"
"2653";"5898";"247901";"rp75.000 per tombong";"2";"72";"2018-09-07";"21:03:53"
"2654";"4";"186";"Tidak Ada";"2";"53";"2018-09-07";"21:04:13"
"2655";"4";"187";"Tidak Ada";"2";"53";"2018-09-07";"21:07:58"
"2656";"5898";"247903";"Tidak Ada";"2";"72";"2018-09-07";"21:08:41"
"2657";"115";"4694";"Tidak Ada";"2";"32";"2018-09-07";"21:13:04"
"2658";"4";"188";"Tidak Ada";"2";"53";"2018-09-07";"21:13:58"
"2659";"4";"189";"Tidak Ada";"2";"53";"2018-09-07";"21:15:48"
"2660";"115";"4695";"Tidak Ada";"2";"32";"2018-09-07";"21:17:36"
"2661";"4";"190";"Tidak Ada";"2";"53";"2018-09-07";"21:17:37"
"2662";"5898";"247904";"Tidak Ada";"2";"72";"2018-09-07";"21:17:51"
"2663";"4";"191";"Tidak Ada";"2";"53";"2018-09-07";"21:19:48"
"2664";"115";"4696";"Tidak Ada";"2";"32";"2018-09-07";"21:20:16"
"2665";"5901";"248011";"Tidak Ada";"2";"72";"2018-09-07";"21:20:29"
"2666";"4";"192";"Tidak Ada";"2";"53";"2018-09-07";"21:21:36"
"2667";"4";"134";"Tidak Ada";"2";"53";"2018-09-07";"21:22:42"
"2668";"5901";"248012";"Tidak Ada";"2";"72";"2018-09-07";"21:23:28"
"2669";"4";"135";"Tidak Ada";"2";"53";"2018-09-07";"21:23:34"
"2670";"4";"136";"Tidak Ada";"2";"53";"2018-09-07";"21:24:49"
"2671";"5901";"248013";"Tidak Ada";"2";"72";"2018-09-07";"21:25:12"
"2672";"4";"137";"Tidak Ada";"2";"53";"2018-09-07";"21:25:46"
"2673";"115";"4697";"460 buah";"2";"32";"2018-09-07";"21:28:21"
"2674";"115";"4697";"lorong dua";"2";"32";"2018-09-07";"21:30:08"
"2675";"115";"4698";"Tidak Ada";"2";"32";"2018-09-07";"21:31:52"
"2676";"5901";"248015";"Tidak Ada";"2";"72";"2018-09-07";"21:35:01"
"2677";"115";"4699";"Tidak Ada";"2";"32";"2018-09-07";"21:35:08"
"2678";"5901";"248016";"Tidak Ada";"2";"72";"2018-09-07";"21:39:53"
"2679";"115";"4700";"Tidak Ada";"2";"32";"2018-09-07";"21:40:43"
"2680";"115";"4701";"Tidak Ada";"2";"32";"2018-09-07";"21:45:06"
"2681";"5901";"248017";"Tidak Ada";"2";"72";"2018-09-07";"21:45:36"
"2682";"5901";"248018";"Tidak Ada";"2";"72";"2018-09-07";"21:48:04"
"2683";"115";"4702";"Tidak Ada";"2";"32";"2018-09-07";"21:48:29"
"2684";"192";"8397";"Tidak Ada";"2";"34";"2018-09-07";"21:48:39"
"2685";"115";"4703";"Tidak Ada";"2";"32";"2018-09-07";"21:50:17"
"2686";"5901";"248019";"Tidak Ada";"2";"72";"2018-09-07";"21:51:08"
"2687";"115";"4704";"Tidak Ada";"2";"32";"2018-09-07";"21:52:01"
"2688";"192";"8398";"Tidak Ada";"2";"34";"2018-09-07";"21:53:18"
"2689";"115";"4705";"350 orang";"2";"32";"2018-09-07";"21:53:56"
"2690";"306";"13126";"Tidak Ada";"2";"69";"2018-09-07";"21:54:59"
"2691";"306";"13127";"Tidak Ada";"2";"69";"2018-09-07";"21:56:28"
"2692";"115";"4706";"Tidak Ada";"2";"32";"2018-09-07";"21:56:48"
"2693";"306";"13128";"Tidak Ada";"2";"69";"2018-09-07";"22:00:52"
"2694";"306";"13129";"Tidak Ada";"2";"69";"2018-09-07";"22:02:02"
"2695";"306";"13130";"Tidak Ada";"2";"69";"2018-09-07";"22:04:26"
"2696";"115";"4707";"1.000 tahun lebih";"2";"32";"2018-09-07";"22:06:05"
"2697";"306";"13131";"Tidak Ada";"2";"69";"2018-09-07";"22:06:52"
"2698";"115";"4708";"Tidak Ada";"2";"32";"2018-09-07";"22:07:29"
"2699";"306";"13132";"Tidak Ada";"2";"69";"2018-09-07";"22:08:01"
"2700";"306";"13133";"Tidak Ada";"2";"69";"2018-09-07";"22:09:02"
"2701";"306";"13134";"Tidak Ada";"2";"69";"2018-09-07";"22:11:44"
"2702";"306";"13135";"Tidak Ada";"2";"69";"2018-09-07";"22:12:59"
"2703";"306";"13136";"Tidak Ada";"2";"69";"2018-09-07";"22:14:05"
"2704";"306";"13137";"Tidak Ada";"2";"69";"2018-09-07";"22:15:52"
"2705";"115";"4709";"Tidak Ada";"2";"32";"2018-09-07";"22:17:08"
"2706";"306";"13138";"2.500";"2";"69";"2018-09-07";"22:17:32"
"2707";"306";"13138";"3.000";"2";"69";"2018-09-07";"22:17:39"
"2708";"306";"13139";"Tidak Ada";"2";"69";"2018-09-07";"22:18:52"
"2709";"115";"4710";"Tidak Ada";"2";"32";"2018-09-07";"22:19:02"
"2710";"306";"13140";"empat";"2";"69";"2018-09-07";"22:21:10"
"2711";"306";"13141";"800";"2";"69";"2018-09-07";"22:25:55"
"2712";"306";"13142";"Tidak Ada";"2";"69";"2018-09-07";"22:27:53"
"2713";"5901";"248020";"Tidak Ada";"2";"72";"2018-09-07";"22:28:20"
"2714";"116";"4721";"ke-20";"2";"50";"2018-09-07";"22:28:39"
"2715";"5901";"247991";"Ratusan";"2";"72";"2018-09-07";"22:29:58"
"2716";"306";"13143";"dua";"2";"69";"2018-09-07";"22:30:33"
"2717";"306";"13144";"Tidak Ada";"2";"69";"2018-09-07";"22:31:53"
"2718";"306";"13145";"Tidak Ada";"2";"69";"2018-09-07";"22:33:18"
"2719";"306";"13146";"3,5";"2";"69";"2018-09-07";"22:34:52"
"2720";"116";"4722";"Tidak Ada";"2";"50";"2018-09-07";"22:34:58"
"2721";"116";"4723";"Tidak Ada";"2";"50";"2018-09-07";"22:38:15"
"2722";"116";"4724";"130-142 cm";"2";"50";"2018-09-07";"22:39:36"
"2723";"122";"5172";"Tidak Ada";"2";"32";"2018-09-07";"22:41:58"
"2724";"116";"4725";"Tidak Ada";"2";"50";"2018-09-07";"22:42:25"
"2725";"5901";"247992";"Tidak Ada";"2";"72";"2018-09-07";"22:44:20"
"2726";"122";"5173";"Tidak Ada";"2";"32";"2018-09-07";"22:45:45"
"2727";"5901";"247993";"Tidak Ada";"2";"72";"2018-09-07";"22:46:21"
"2728";"122";"5174";"Tidak Ada";"2";"32";"2018-09-07";"22:47:27"
"2729";"5901";"247994";"Tidak Ada";"2";"72";"2018-09-07";"22:48:41"
"2730";"122";"5175";"24 kali";"2";"32";"2018-09-07";"22:49:49"
"2731";"122";"5175";"empat kali";"2";"32";"2018-09-07";"22:49:54"
"2732";"5901";"247995";"Tidak Ada";"2";"72";"2018-09-07";"22:51:33"
"2733";"122";"5176";"20 pertandingan";"2";"32";"2018-09-07";"22:53:26"
"2734";"122";"5177";"Tidak Ada";"2";"32";"2018-09-07";"22:55:03"
"2735";"116";"4726";"Tidak Ada";"2";"50";"2018-09-07";"22:55:10"
"2736";"122";"5178";"Tidak Ada";"2";"32";"2018-09-07";"22:56:15"
"2737";"116";"4727";"Tidak Ada";"2";"50";"2018-09-07";"22:57:26"
"2738";"122";"5179";"Tidak Ada";"2";"32";"2018-09-07";"22:57:40"
"2739";"122";"5180";"Tidak Ada";"2";"32";"2018-09-07";"22:59:16"
"2740";"122";"5181";"2-2";"2";"32";"2018-09-07";"23:00:50"
"2741";"116";"4728";"Tidak Ada";"2";"50";"2018-09-07";"23:01:12"
"2742";"122";"5142";"5-1";"2";"32";"2018-09-07";"23:03:46"
"2743";"116";"4729";"Tidak Ada";"2";"50";"2018-09-07";"23:03:59"
"2744";"116";"4730";"1001 kuda";"2";"50";"2018-09-07";"23:09:16"
"2745";"116";"4731";"Tidak Ada";"2";"50";"2018-09-07";"23:17:33"
"2746";"116";"4732";"1001 kuda";"2";"50";"2018-09-07";"23:23:46"
"2747";"5958";"250140";"Tidak Ada";"2";"49";"2018-09-07";"23:35:20"
"2748";"116";"4733";"Tidak Ada";"2";"50";"2018-09-07";"23:42:07"
"2749";"116";"4734";"Tidak Ada";"2";"50";"2018-09-07";"23:47:30"
"2750";"116";"4735";"Tidak Ada";"2";"50";"2018-09-07";"23:51:42"
"2751";"116";"4736";"1001 kuda";"2";"50";"2018-09-07";"23:59:38"
"2752";"5958";"250142";"Tidak Ada";"2";"49";"2018-09-08";"00:01:54"
"2753";"5958";"250144";"Tidak Ada";"2";"49";"2018-09-08";"00:03:19"
"2754";"5958";"250145";"Tidak Ada";"2";"49";"2018-09-08";"00:04:42"
"2755";"5958";"250120";"Tidak Ada";"2";"49";"2018-09-08";"00:07:13"
"2756";"116";"4737";"Tidak Ada";"2";"50";"2018-09-08";"00:16:19"
"2757";"116";"4738";"Tidak Ada";"2";"50";"2018-09-08";"00:19:32"
"2758";"116";"4739";"dua ekor";"2";"50";"2018-09-08";"00:26:18"
"2759";"116";"4740";"Tidak Ada";"2";"50";"2018-09-08";"00:31:32"
"2760";"5959";"250167";"Tidak Ada";"2";"71";"2018-09-08";"00:32:22"
"2761";"5959";"250168";"Tidak Ada";"2";"71";"2018-09-08";"00:33:37"
"2762";"5959";"250169";"Tidak Ada";"2";"71";"2018-09-08";"00:37:17"
"2763";"116";"4741";"Tidak Ada";"2";"50";"2018-09-08";"00:37:28"
"2764";"5959";"250170";"Tidak Ada";"2";"71";"2018-09-08";"00:39:02"
"2765";"5958";"250121";"Tidak Ada";"2";"49";"2018-09-08";"00:40:18"
"2766";"5959";"250171";"Tidak Ada";"2";"71";"2018-09-08";"00:41:01"
"2767";"116";"4742";"Tidak Ada";"2";"50";"2018-09-08";"00:41:02"
"2768";"5959";"250172";"Tidak Ada";"2";"71";"2018-09-08";"00:42:08"
"2769";"5958";"250122";"Tidak Ada";"2";"49";"2018-09-08";"00:43:13"
"2770";"5959";"250173";"Tidak Ada";"2";"71";"2018-09-08";"00:43:22"
"2771";"204";"8921";"Tidak Ada";"2";"33";"2018-09-08";"00:43:38"
"2772";"5959";"250174";"Tidak Ada";"2";"71";"2018-09-08";"00:45:18"
"2773";"5958";"250123";"Tidak Ada";"2";"49";"2018-09-08";"00:45:54"
"2774";"116";"4743";"Tidak Ada";"2";"50";"2018-09-08";"00:46:52"
"2775";"5959";"250175";"Tidak Ada";"2";"71";"2018-09-08";"00:47:27"
"2776";"5958";"250126";"Tidak Ada";"2";"49";"2018-09-08";"00:47:30"
"2777";"204";"8922";"Tidak Ada";"2";"33";"2018-09-08";"00:47:48"
"2778";"5959";"250176";"Tidak Ada";"2";"71";"2018-09-08";"00:48:33"
"2779";"204";"8923";"Tidak Ada";"2";"33";"2018-09-08";"00:48:37"
"2780";"5958";"250128";"Tidak Ada";"2";"49";"2018-09-08";"00:49:00"
"2781";"5958";"250129";"Tidak Ada";"2";"49";"2018-09-08";"00:50:36"
"2782";"204";"8924";"Tidak Ada";"2";"33";"2018-09-08";"00:51:04"
"2783";"5959";"250177";"Tidak Ada";"2";"71";"2018-09-08";"00:51:19"
"2784";"204";"8925";"Tidak Ada";"2";"33";"2018-09-08";"00:52:04"
"2785";"204";"8926";"Tidak Ada";"2";"33";"2018-09-08";"00:52:56"
"2786";"5958";"250130";"Tidak Ada";"2";"49";"2018-09-08";"00:53:06"
"2787";"5958";"250133";"Tidak Ada";"2";"49";"2018-09-08";"00:53:31"
"2788";"5959";"250178";"Tidak Ada";"2";"71";"2018-09-08";"00:53:57"
"2789";"204";"8927";"Tidak Ada";"2";"33";"2018-09-08";"00:54:24"
"2790";"5959";"250179";"Tidak Ada";"2";"71";"2018-09-08";"00:55:04"
"2791";"204";"8928";"Tidak Ada";"2";"33";"2018-09-08";"00:55:13"
"2792";"204";"8929";"Tidak Ada";"2";"33";"2018-09-08";"00:56:05"
"2793";"5958";"250134";"Tidak Ada";"2";"49";"2018-09-08";"00:56:22"
"2794";"5959";"250180";"Tidak Ada";"2";"71";"2018-09-08";"00:56:35"
"2795";"5936";"249260";"Tidak Ada";"2";"49";"2018-09-08";"00:57:59"
"2796";"204";"8930";"Tidak Ada";"2";"33";"2018-09-08";"00:58:54"
"2797";"5959";"250181";"Tidak Ada";"2";"71";"2018-09-08";"00:59:08"
"2798";"5936";"249267";"7 SR";"2";"49";"2018-09-08";"00:59:56"
"2799";"5959";"250182";"Tidak Ada";"2";"71";"2018-09-08";"01:00:43"
"2800";"204";"8931";"Tidak Ada";"2";"33";"2018-09-08";"01:00:46"
"2801";"5936";"249268";"80 persen";"2";"49";"2018-09-08";"01:01:51"
"2802";"204";"8932";"Tidak Ada";"2";"33";"2018-09-08";"01:02:22"
"2803";"5959";"250183";"Tidak Ada";"2";"71";"2018-09-08";"01:03:20"
"2804";"204";"8933";"Tidak Ada";"2";"33";"2018-09-08";"01:03:26"
"2805";"5936";"249270";"Tidak Ada";"2";"49";"2018-09-08";"01:03:33"
"2806";"5959";"250184";"Tidak Ada";"2";"71";"2018-09-08";"01:04:24"
"2807";"5936";"249271";"Tidak Ada";"2";"49";"2018-09-08";"01:04:56"
"2808";"204";"8934";"Tidak Ada";"2";"33";"2018-09-08";"01:05:56"
"2809";"5955";"250035";"Tidak Ada";"2";"71";"2018-09-08";"01:06:18"
"2810";"204";"8935";"Tidak Ada";"2";"33";"2018-09-08";"01:07:33"
"2811";"5936";"249284";"Tidak Ada";"2";"49";"2018-09-08";"01:08:19"
"2812";"5955";"250036";"Tidak Ada";"2";"71";"2018-09-08";"01:09:18"
"2813";"204";"8936";"Tidak Ada";"2";"33";"2018-09-08";"01:09:42"
"2814";"5936";"249288";"Tidak Ada";"2";"49";"2018-09-08";"01:11:45"
"2815";"204";"8937";"Tidak Ada";"2";"33";"2018-09-08";"01:11:47"
"2816";"5936";"249295";"Tidak Ada";"2";"49";"2018-09-08";"01:12:39"
"2817";"204";"8938";"Tidak Ada";"2";"33";"2018-09-08";"01:13:00"
"2818";"5955";"250037";"Tidak Ada";"2";"71";"2018-09-08";"01:14:10"
"2819";"5962";"250296";"Tidak Ada";"2";"49";"2018-09-08";"01:14:16"
"2820";"204";"8939";"Tidak Ada";"2";"33";"2018-09-08";"01:14:24"
"2821";"5962";"250297";"Tidak Ada";"2";"49";"2018-09-08";"01:15:34"
"2822";"204";"8940";"Tidak Ada";"2";"33";"2018-09-08";"01:15:42"
"2823";"5962";"250267";"Tidak Ada";"2";"49";"2018-09-08";"01:16:41"
"2824";"5955";"250038";"Tidak Ada";"2";"71";"2018-09-08";"01:16:44"
"2825";"204";"8941";"Tidak Ada";"2";"33";"2018-09-08";"01:16:50"
"2826";"5955";"250039";"Tidak Ada";"2";"71";"2018-09-08";"01:18:54"
"2827";"201";"8827";"Tidak Ada";"2";"33";"2018-09-08";"01:19:04"
"2828";"201";"8828";"Tidak Ada";"2";"33";"2018-09-08";"01:20:32"
"2829";"201";"8829";"Tidak Ada";"2";"33";"2018-09-08";"01:21:23"
"2830";"5955";"250040";"Tidak Ada";"2";"71";"2018-09-08";"01:22:11"
"2831";"201";"8830";"Tidak Ada";"2";"33";"2018-09-08";"01:22:25"
"2832";"5962";"250268";"Tidak Ada";"2";"49";"2018-09-08";"01:22:28"
"2833";"201";"8756";"Tidak Ada";"2";"33";"2018-09-08";"01:23:40"
"2834";"5955";"250041";"Tidak Ada";"2";"71";"2018-09-08";"01:23:47"
"2835";"201";"8757";"Tidak Ada";"2";"33";"2018-09-08";"01:24:53"
"2836";"5962";"250269";"Tidak Ada";"2";"49";"2018-09-08";"01:25:45"
"2837";"117";"4744";"Tidak Ada";"2";"50";"2018-09-08";"01:27:18"
"2838";"5962";"250270";"Tidak Ada";"2";"49";"2018-09-08";"01:27:18"
"2839";"5955";"250042";"Tidak Ada";"2";"71";"2018-09-08";"01:28:32"
"2840";"5962";"250271";"Tidak Ada";"2";"49";"2018-09-08";"01:28:44"
"2841";"5962";"250272";"Tidak Ada";"2";"49";"2018-09-08";"01:29:54"
"2842";"5955";"250043";"Tidak Ada";"2";"71";"2018-09-08";"01:30:08"
"2843";"5962";"250273";"Tidak Ada";"2";"49";"2018-09-08";"01:30:23"
"2844";"117";"4745";"Tidak Ada";"2";"50";"2018-09-08";"01:30:35"
"2845";"5962";"250274";"Tidak Ada";"2";"49";"2018-09-08";"01:31:36"
"2846";"5962";"250275";"Tidak Ada";"2";"49";"2018-09-08";"01:33:27"
"2847";"5955";"249995";"Tidak Ada";"2";"71";"2018-09-08";"01:33:42"
"2848";"5962";"250276";"Tidak Ada";"2";"49";"2018-09-08";"01:34:31"
"2849";"5962";"250277";"Tidak Ada";"2";"49";"2018-09-08";"01:35:44"
"2850";"5955";"249996";"Tidak Ada";"2";"71";"2018-09-08";"01:35:55"
"2851";"5962";"250278";"Tidak Ada";"2";"49";"2018-09-08";"01:36:40"
"2852";"5955";"249997";"Tidak Ada";"2";"71";"2018-09-08";"01:37:27"
"2853";"5962";"250282";"Tidak Ada";"2";"49";"2018-09-08";"01:38:11"
"2854";"5955";"249998";"Tidak Ada";"2";"71";"2018-09-08";"01:38:31"
"2855";"5962";"250283";"Tidak Ada";"2";"49";"2018-09-08";"01:39:23"
"2856";"5955";"249999";"Tidak Ada";"2";"71";"2018-09-08";"01:40:23"
"2857";"5962";"250286";"Tidak Ada";"2";"49";"2018-09-08";"01:41:04"
"2858";"5955";"250000";"Tidak Ada";"2";"71";"2018-09-08";"01:41:19"
"2859";"5962";"250287";"Tidak Ada";"2";"49";"2018-09-08";"01:42:07"
"2860";"117";"4746";"Tidak Ada";"2";"50";"2018-09-08";"01:43:24"
"2861";"5955";"250001";"Tidak Ada";"2";"71";"2018-09-08";"01:43:45"
"2862";"5955";"250003";"Tidak Ada";"2";"71";"2018-09-08";"01:45:01"
"2863";"117";"4747";"Tidak Ada";"2";"50";"2018-09-08";"01:46:12"
"2864";"117";"4748";"Tidak Ada";"2";"50";"2018-09-08";"01:48:53"
"2865";"5955";"250004";"Tidak Ada";"2";"71";"2018-09-08";"01:51:16"
"2866";"5955";"250005";"Tidak Ada";"2";"71";"2018-09-08";"01:53:13"
"2867";"5955";"250007";"Tidak Ada";"2";"71";"2018-09-08";"01:54:32"
"2868";"117";"4749";"Tidak Ada";"2";"50";"2018-09-08";"01:54:36"
"2869";"5955";"250008";"Tidak Ada";"2";"71";"2018-09-08";"01:55:53"
"2870";"5955";"250009";"Tidak Ada";"2";"71";"2018-09-08";"01:56:57"
"2871";"5955";"250010";"Tidak Ada";"2";"71";"2018-09-08";"01:58:43"
"2872";"117";"4750";"Tidak Ada";"2";"50";"2018-09-08";"01:59:24"
"2873";"5955";"250011";"Tidak Ada";"2";"71";"2018-09-08";"02:01:07"
"2874";"5955";"250011";"Tidak Ada";"2";"71";"2018-09-08";"02:01:08"
"2875";"117";"4751";"Tidak Ada";"2";"50";"2018-09-08";"02:01:56"
"2876";"5955";"250012";"Tidak Ada";"2";"71";"2018-09-08";"02:04:03"
"2877";"117";"4752";"Tidak Ada";"2";"50";"2018-09-08";"02:04:05"
"2878";"5955";"250013";"Tidak Ada";"2";"71";"2018-09-08";"02:06:36"
"2879";"5955";"250014";"Tidak Ada";"2";"71";"2018-09-08";"02:07:43"
"2880";"5955";"250016";"Tidak Ada";"2";"71";"2018-09-08";"02:09:48"
"2881";"117";"4753";"90 persen";"2";"50";"2018-09-08";"02:10:38"
"2882";"5955";"250017";"Tidak Ada";"2";"71";"2018-09-08";"02:11:31"
"2883";"5955";"250018";"Tidak Ada";"2";"71";"2018-09-08";"02:12:45"
"2884";"117";"4754";"Tidak Ada";"2";"50";"2018-09-08";"02:14:00"
"2885";"5955";"250019";"Tidak Ada";"2";"71";"2018-09-08";"02:14:32"
"2886";"5955";"250020";"Tidak Ada";"2";"71";"2018-09-08";"02:15:34"
"2887";"117";"4755";"Tidak Ada";"2";"50";"2018-09-08";"02:15:56"
"2888";"5955";"250022";"Tidak Ada";"2";"71";"2018-09-08";"02:17:18"
"2889";"5955";"250023";"Tidak Ada";"2";"71";"2018-09-08";"02:18:20"
"2890";"5955";"250024";"Tidak Ada";"2";"71";"2018-09-08";"02:19:49"
"2891";"5955";"250025";"Tidak Ada";"2";"71";"2018-09-08";"02:22:15"
"2892";"5955";"250026";"Tidak Ada";"2";"71";"2018-09-08";"02:23:42"
"2893";"117";"4756";"Tidak Ada";"2";"50";"2018-09-08";"02:25:44"
"2894";"5955";"250027";"Tidak Ada";"2";"71";"2018-09-08";"02:29:42"
"2895";"5955";"250028";"Tidak Ada";"2";"71";"2018-09-08";"02:31:25"
"2896";"5955";"250029";"Tidak Ada";"2";"71";"2018-09-08";"02:32:58"
"2897";"5955";"250030";"Tidak Ada";"2";"71";"2018-09-08";"02:34:01"
"2898";"306";"13147";"Tidak Ada";"2";"69";"2018-09-08";"07:13:42"
"2899";"306";"13148";"Tidak Ada";"2";"69";"2018-09-08";"07:15:13"
"2900";"306";"13149";"Tidak Ada";"2";"69";"2018-09-08";"07:16:26"
"2901";"306";"13150";"Tidak Ada";"2";"69";"2018-09-08";"07:18:08"
"2902";"306";"13151";"Tidak Ada";"2";"69";"2018-09-08";"07:20:28"
"2903";"306";"13152";"Tidak Ada";"2";"69";"2018-09-08";"07:23:08"
"2904";"306";"13153";"Tidak Ada";"2";"69";"2018-09-08";"07:51:04"
"2905";"312";"13407";"Tidak Ada";"2";"69";"2018-09-08";"07:53:54"
"2906";"312";"13408";"Tidak Ada";"2";"69";"2018-09-08";"07:56:23"
"2907";"312";"13409";"Tidak Ada";"2";"69";"2018-09-08";"07:58:22"
"2908";"192";"8399";"Tidak Ada";"2";"34";"2018-09-08";"08:04:27"
"2909";"192";"8400";"Tidak Ada";"2";"34";"2018-09-08";"08:12:27"
"2910";"192";"8401";"Tidak Ada";"2";"34";"2018-09-08";"08:14:02"
"2911";"192";"8402";"Tidak Ada";"2";"34";"2018-09-08";"08:20:41"
"2912";"192";"8403";"Tidak Ada";"2";"34";"2018-09-08";"08:26:12"
"2913";"192";"8404";"Tidak Ada";"2";"34";"2018-09-08";"08:27:20"
"2914";"192";"8405";"Tidak Ada";"2";"34";"2018-09-08";"08:33:13"
"2915";"351";"15095";"Tidak Ada";"2";"43";"2018-09-08";"08:45:14"
"2916";"351";"15096";"Tidak Ada";"2";"43";"2018-09-08";"08:47:56"
"2917";"351";"15097";"tiga meter";"2";"43";"2018-09-08";"08:49:37"
"2918";"351";"15098";"Tidak Ada";"2";"43";"2018-09-08";"08:50:56"
"2919";"351";"15099";"Tidak Ada";"2";"43";"2018-09-08";"08:52:50"
"2920";"351";"15100";"Tidak Ada";"2";"43";"2018-09-08";"08:55:32"
"2921";"351";"15101";"Tidak Ada";"2";"43";"2018-09-08";"08:56:23"
"2922";"351";"15102";"Tidak Ada";"2";"43";"2018-09-08";"08:58:27"
"2923";"222";"9450";"Tidak Ada";"2";"31";"2018-09-08";"09:34:24"
"2924";"222";"9451";"Tidak Ada";"2";"31";"2018-09-08";"09:35:42"
"2925";"222";"9452";"Tidak Ada";"2";"31";"2018-09-08";"09:40:30"
"2926";"222";"9453";"Tidak Ada";"2";"31";"2018-09-08";"09:45:09"
"2927";"222";"9454";"Tidak Ada";"2";"31";"2018-09-08";"09:47:05"
"2928";"141";"5973";"Tidak Ada";"2";"54";"2018-09-08";"09:47:23"
"2929";"222";"9455";"Tidak Ada";"2";"31";"2018-09-08";"09:48:41"
"2930";"141";"5974";"Tidak Ada";"2";"54";"2018-09-08";"09:49:46"
"2931";"141";"5975";"Tidak Ada";"2";"54";"2018-09-08";"09:52:13"
"2932";"141";"5976";"Tidak Ada";"2";"54";"2018-09-08";"09:57:46"
"2933";"141";"5977";"Tidak Ada";"2";"54";"2018-09-08";"09:59:44"
"2934";"141";"5978";"Tidak Ada";"2";"54";"2018-09-08";"10:07:27"
"2935";"141";"5979";"Tidak Ada";"2";"54";"2018-09-08";"10:10:29"
"2936";"141";"5980";"45 orang";"2";"54";"2018-09-08";"10:12:07"
"2937";"141";"5981";"Tidak Ada";"2";"54";"2018-09-08";"10:17:00"
"2938";"222";"9456";"Tidak Ada";"2";"31";"2018-09-08";"10:23:56"
"2939";"222";"9457";"Tidak Ada";"2";"31";"2018-09-08";"10:25:45"
"2940";"222";"9458";"Tidak Ada";"2";"31";"2018-09-08";"10:27:58"
"2941";"222";"9459";"Tidak Ada";"2";"31";"2018-09-08";"10:30:28"
"2942";"141";"5982";"Tidak Ada";"2";"54";"2018-09-08";"10:31:27"
"2943";"141";"5983";"Tidak Ada";"2";"54";"2018-09-08";"10:32:47"
"2944";"222";"9460";"Tidak Ada";"2";"31";"2018-09-08";"10:33:24"
"2945";"222";"9461";"Tidak Ada";"2";"31";"2018-09-08";"10:34:33"
"2946";"222";"9462";"Tidak Ada";"2";"31";"2018-09-08";"10:36:12"
"2947";"222";"9463";"Tidak Ada";"2";"31";"2018-09-08";"10:46:38"
"2948";"222";"9464";"30 ribu";"2";"31";"2018-09-08";"10:51:18"
"2949";"222";"9465";"50 ribu";"2";"31";"2018-09-08";"10:53:56"
"2950";"222";"9466";"15 ribu";"2";"31";"2018-09-08";"10:58:17"
