"id_orang";"id_berita";"id_kalimat";"nama_orang";"jabatan";"isCorrect";"isValid";"id_submitter";"date_submit";"time_submit"
"2636";"203";"8893";"Tidak Ada";"Tidak Ada";"1";"1";"62";"2018-09-07";"15:23:47"
"2637";"294";"12567";"Tidak Ada";"Tokoh Pemerintah";"1";"1";"67";"2018-09-07";"15:24:08"
"2638";"96";"4016";"Tidak Ada";"Atlet";"1";"1";"48";"2018-09-07";"15:24:52"
"2639";"203";"8894";"Tidak Ada";"Tidak Ada";"1";"1";"62";"2018-09-07";"15:25:02"
"2640";"203";"8895";"Djoko Setijowarno";"Tidak Ada";"1";"1";"62";"2018-09-07";"15:25:24"
"2641";"5967";"250488";"Sri Mulyani";"Politisi";"1";"1";"65";"2018-09-07";"15:25:27"
"2642";"294";"12569";"Tidak Ada";"Tokoh Pemerintah";"1";"1";"67";"2018-09-07";"15:25:36"
"2643";"141";"5971";"Charles Toto";"Tidak Ada";"1";"1";"54";"2018-09-07";"15:25:51"
"2644";"294";"12570";"Tidak Ada";"Tokoh Pemerintah";"1";"1";"67";"2018-09-07";"15:26:22"
"2645";"203";"8896";"Djoko";"Tidak Ada";"1";"1";"62";"2018-09-07";"15:26:40"
"2646";"294";"12572";"Tidak Ada";"Tokoh Pemerintah";"1";"1";"67";"2018-09-07";"15:27:04"
"2647";"96";"4017";"Tidak Ada";"Atlet";"1";"1";"48";"2018-09-07";"15:27:59"
"2648";"203";"8897";"Tidak Ada";"Tidak Ada";"1";"1";"62";"2018-09-07";"15:28:06"
"2649";"294";"12573";"Christina Tedja, M";"Lainnya";"1";"1";"67";"2018-09-07";"15:28:09"
"2650";"203";"8898";"Djoko";"Tidak Ada";"1";"1";"62";"2018-09-07";"15:28:42"
"2651";"294";"12574";"Tidak Ada";"Lainnya";"1";"1";"67";"2018-09-07";"15:28:58"
"2652";"203";"8899";"Djoko";"Tidak Ada";"1";"1";"62";"2018-09-07";"15:29:27"
"2653";"96";"4018";"Tidak Ada";"Atlet";"1";"1";"48";"2018-09-07";"15:29:37"
"2654";"294";"12575";"Christina";"Lainnya";"1";"1";"67";"2018-09-07";"15:30:34"
"2655";"203";"8900";"Rizal Ramli";"Tidak Ada";"1";"1";"62";"2018-09-07";"15:30:55"
"2656";"96";"4019";"Tidak Ada";"Atlet";"1";"2";"48";"2018-09-07";"15:31:11"
"2657";"203";"8901";"Rizal";"Tidak Ada";"1";"2";"62";"2018-09-07";"15:31:43"
"2658";"294";"12576";"Tidak Ada";"Lainnya";"1";"2";"67";"2018-09-07";"15:31:49"
"2659";"5919";"248647";"Tidak Ada";"Tidak Ada";"1";"2";"62";"2018-09-07";"15:32:36"
"2660";"5919";"248648";"Tidak Ada";"Tidak Ada";"1";"2";"62";"2018-09-07";"15:33:21"
"2661";"96";"4020";"Tidak Ada";"Atlet";"1";"2";"48";"2018-09-07";"15:34:20"
"2662";"5919";"248616";"Tidak Ada";"Tidak Ada";"1";"2";"62";"2018-09-07";"15:38:44"
"2663";"5919";"248617";"Tidak Ada";"Tidak Ada";"1";"2";"62";"2018-09-07";"15:39:22"
"2664";"5919";"248618";"Tidak Ada";"Tidak Ada";"1";"2";"62";"2018-09-07";"15:40:01"
"2665";"5919";"248619";"Tidak Ada";"Tidak Ada";"1";"2";"62";"2018-09-07";"15:40:53"
"2666";"96";"4021";"Darmaningtyas";"Tidak Ada";"1";"2";"48";"2018-09-07";"15:41:50"
"2667";"5919";"248620";"Tidak Ada";"Tidak Ada";"1";"2";"62";"2018-09-07";"15:41:53"
"2668";"5919";"248621";"Jennifer Bellingtier";"Tidak Ada";"1";"2";"62";"2018-09-07";"15:42:56"
"2669";"96";"4021";"Tidak Ada";"Tidak Ada";"1";"2";"48";"2018-09-07";"15:43:05"
"2670";"5919";"248622";"Tidak Ada";"Tidak Ada";"1";"2";"62";"2018-09-07";"15:45:11"
"2671";"5919";"248623";"Tidak Ada";"Tidak Ada";"1";"2";"62";"2018-09-07";"15:45:52"
"2672";"5919";"248624";"Tidak Ada";"Tidak Ada";"1";"2";"62";"2018-09-07";"15:46:50"
"2673";"96";"3965";"Tidak Ada";"Tidak Ada";"1";"2";"48";"2018-09-07";"15:48:05"
"2674";"5919";"248625";"Tidak Ada";"Tidak Ada";"1";"2";"62";"2018-09-07";"15:48:20"
"2675";"5919";"248626";"Bellingtier";"Tidak Ada";"1";"2";"62";"2018-09-07";"15:49:21"
"2676";"96";"3966";"Tidak Ada";"Tidak Ada";"1";"2";"48";"2018-09-07";"15:50:16"
"2677";"96";"3967";"Tidak Ada";"Tidak Ada";"1";"2";"48";"2018-09-07";"15:50:59"
"2678";"5919";"248627";"Bellingtier";"Tidak Ada";"1";"2";"62";"2018-09-07";"15:51:24"
"2679";"294";"12577";"Tina";"Lainnya";"1";"2";"67";"2018-09-07";"15:51:36"
"2680";"96";"3968";"Tidak Ada";"Tidak Ada";"1";"2";"48";"2018-09-07";"15:51:42"
"2681";"5919";"248628";"Tidak Ada";"Tidak Ada";"1";"2";"62";"2018-09-07";"15:52:08"
"2682";"5919";"248628";"Tidak Ada";"Tidak Ada";"1";"2";"62";"2018-09-07";"15:52:09"
"2683";"96";"3969";"Tidak Ada";"Tidak Ada";"1";"2";"48";"2018-09-07";"15:52:29"
"2684";"5919";"248629";"Tidak Ada";"Tidak Ada";"1";"2";"62";"2018-09-07";"15:52:49"
"2685";"294";"12578";"Christina";"Lainnya";"1";"2";"67";"2018-09-07";"15:53:03"
"2686";"5919";"248630";"Tidak Ada";"Tidak Ada";"1";"2";"62";"2018-09-07";"15:53:23"
"2687";"96";"3970";"Tidak Ada";"Tidak Ada";"1";"2";"48";"2018-09-07";"15:53:27"
"2688";"5919";"248631";"Tidak Ada";"Tidak Ada";"1";"2";"62";"2018-09-07";"15:54:00"
"2689";"96";"3971";"Tidak Ada";"Tidak Ada";"1";"2";"48";"2018-09-07";"15:54:18"
"2690";"5919";"248632";"Tidak Ada";"Tidak Ada";"1";"2";"62";"2018-09-07";"15:54:42"
"2691";"5919";"248633";"Bellingtier";"Tidak Ada";"1";"2";"62";"2018-09-07";"15:55:31"
"2692";"5919";"248635";"Tidak Ada";"Tidak Ada";"1";"2";"62";"2018-09-07";"15:56:50"
"2693";"294";"12579";"Tidak Ada";"Lainnya";"1";"2";"67";"2018-09-07";"15:57:13"
"2694";"96";"3972";"Tidak Ada";"Tidak Ada";"1";"2";"48";"2018-09-07";"15:57:18"
"2695";"294";"12580";"Tidak Ada";"Lainnya";"1";"2";"67";"2018-09-07";"15:58:22"
"2696";"96";"3973";"Tidak Ada";"Tidak Ada";"1";"2";"48";"2018-09-07";"15:58:33"
"2697";"96";"3974";"Tidak Ada";"Tidak Ada";"1";"2";"48";"2018-09-07";"16:00:12"
"2698";"294";"12581";"Vera Itabiliana Hadiwidjojo";"Lainnya";"1";"2";"67";"2018-09-07";"16:01:38"
"2699";"294";"12582";"Tidak Ada";"Lainnya";"1";"2";"67";"2018-09-07";"16:02:21"
"2700";"294";"12583";"Tidak Ada";"Lainnya";"1";"2";"67";"2018-09-07";"16:04:17"
"2701";"96";"3975";"Tidak Ada";"Tidak Ada";"1";"2";"48";"2018-09-07";"16:05:28"
"2702";"294";"12584";"Tidak Ada";"Lainnya";"1";"2";"67";"2018-09-07";"16:05:52"
"2703";"96";"3976";"Tidak Ada";"Tidak Ada";"1";"2";"48";"2018-09-07";"16:06:55"
"2704";"96";"3977";"Tidak Ada";"Tidak Ada";"1";"2";"48";"2018-09-07";"16:09:44"
"2705";"96";"3978";"Tidak Ada";"Tidak Ada";"1";"2";"48";"2018-09-07";"16:11:28"
"2706";"96";"3979";"Tidak Ada";"Tidak Ada";"1";"2";"48";"2018-09-07";"16:13:01"
"2707";"96";"3980";"Tidak Ada";"Tidak Ada";"1";"2";"48";"2018-09-07";"16:13:34"
"2708";"96";"3981";"Tidak Ada";"Tidak Ada";"1";"2";"48";"2018-09-07";"16:15:11"
"2709";"96";"3982";"Tidak Ada";"Tidak Ada";"1";"2";"48";"2018-09-07";"16:16:02"
"2710";"96";"3983";"Sri Sultan Hamengku Buwono X";"Anggota Keluarga Kerajaan";"1";"2";"48";"2018-09-07";"16:18:58"
"2711";"96";"3984";"Tidak Ada";"Anggota Keluarga Kerajaan";"1";"2";"48";"2018-09-07";"16:33:07"
"2712";"96";"3985";"Tidak Ada";"Anggota Keluarga Kerajaan";"1";"2";"48";"2018-09-07";"16:34:02"
"2713";"96";"3986";"Tidak Ada";"Anggota Keluarga Kerajaan";"1";"2";"48";"2018-09-07";"16:35:07"
"2714";"96";"3988";"Tidak Ada";"Anggota Keluarga Kerajaan";"1";"2";"48";"2018-09-07";"16:36:25"
"2715";"5895";"247789";"Tidak Ada";"Tidak Ada";"1";"2";"72";"2018-09-07";"16:42:11"
"2716";"109";"4462";"Tidak Ada";"Tidak Ada";"1";"2";"32";"2018-09-07";"16:42:38"
"2717";"96";"3989";"Tidak Ada";"Anggota Keluarga Kerajaan";"1";"2";"48";"2018-09-07";"16:44:09"
"2718";"109";"4463";"Tidak Ada";"Tidak Ada";"1";"2";"32";"2018-09-07";"16:47:31"
"2719";"5895";"247759";"Tidak Ada";"Tidak Ada";"1";"2";"72";"2018-09-07";"16:48:49"
"2720";"109";"4464";"Monique Rijkers";"Seniman";"1";"2";"32";"2018-09-07";"16:49:48"
"2721";"5895";"247760";"Tidak Ada";"Tidak Ada";"1";"2";"72";"2018-09-07";"16:51:48"
"2722";"5895";"247761";"Tidak Ada";"Tidak Ada";"1";"2";"72";"2018-09-07";"16:55:03"
"2723";"109";"4465";"Tidak Ada";"Tidak Ada";"1";"2";"32";"2018-09-07";"16:55:12"
"2724";"5895";"247762";"Tidak Ada";"Tidak Ada";"1";"2";"72";"2018-09-07";"16:56:17"
"2725";"96";"3990";"Tidak Ada";"Anggota Keluarga Kerajaan";"1";"2";"48";"2018-09-07";"16:56:17"
"2726";"5895";"247763";"Tidak Ada";"Tidak Ada";"1";"2";"72";"2018-09-07";"16:57:25"
"2727";"96";"3991";"Tidak Ada";"Anggota Keluarga Kerajaan";"1";"2";"48";"2018-09-07";"16:57:43"
"2728";"109";"4466";"Tidak Ada";"Tidak Ada";"1";"2";"32";"2018-09-07";"16:57:47"
"2729";"96";"3992";"Tidak Ada";"Anggota Keluarga Kerajaan";"1";"2";"48";"2018-09-07";"16:59:33"
"2730";"5895";"247764";"Tidak Ada";"Tidak Ada";"1";"2";"72";"2018-09-07";"16:59:53"
"2731";"96";"3993";"Tidak Ada";"Anggota Keluarga Kerajaan";"1";"2";"48";"2018-09-07";"17:01:20"
"2732";"5895";"247765";"Tidak Ada";"Tidak Ada";"1";"2";"72";"2018-09-07";"17:07:48"
"2733";"5895";"247766";"Tidak Ada";"Tidak Ada";"1";"2";"72";"2018-09-07";"17:25:03"
"2734";"5895";"247767";"Tidak Ada";"Tidak Ada";"1";"2";"72";"2018-09-07";"17:26:09"
"2735";"5895";"247768";"Tidak Ada";"Tidak Ada";"1";"2";"72";"2018-09-07";"17:27:01"
"2736";"5895";"247772";"Tidak Ada";"Tidak Ada";"1";"2";"72";"2018-09-07";"17:30:11"
"2737";"5895";"247776";"Tidak Ada";"Tidak Ada";"1";"2";"72";"2018-09-07";"17:31:28"
"2738";"5895";"247777";"Tidak Ada";"Tidak Ada";"1";"2";"72";"2018-09-07";"17:35:03"
"2739";"5895";"247778";"Tidak Ada";"Tidak Ada";"1";"2";"72";"2018-09-07";"17:36:26"
"2740";"5895";"247779";"Tidak Ada";"Tidak Ada";"1";"2";"72";"2018-09-07";"17:38:31"
"2741";"5895";"247780";"Tidak Ada";"Tidak Ada";"1";"2";"72";"2018-09-07";"17:40:04"
"2742";"5895";"247781";"Tidak Ada";"Tidak Ada";"1";"2";"72";"2018-09-07";"17:40:54"
"2743";"5895";"247782";"Tidak Ada";"Tidak Ada";"1";"2";"72";"2018-09-07";"17:42:47"
"2744";"109";"4467";"Tidak Ada";"Tidak Ada";"1";"2";"32";"2018-09-07";"17:50:28"
"2745";"5895";"247785";"Tidak Ada";"Tidak Ada";"1";"2";"72";"2018-09-07";"17:53:22"
"2746";"5895";"247788";"Tidak Ada";"Tidak Ada";"1";"2";"72";"2018-09-07";"17:56:10"
"2747";"5898";"247906";"Tidak Ada";"Tidak Ada";"1";"2";"72";"2018-09-07";"17:57:00"
"2748";"5898";"247856";"Tidak Ada";"Tidak Ada";"1";"2";"72";"2018-09-07";"17:57:52"
"2749";"109";"4468";"Tidak Ada";"Tidak Ada";"1";"2";"32";"2018-09-07";"17:57:56"
"2750";"5898";"247857";"Tidak Ada";"Tidak Ada";"1";"2";"72";"2018-09-07";"18:00:39"
"2751";"5898";"247858";"Tidak Ada";"Tidak Ada";"1";"2";"72";"2018-09-07";"18:25:39"
"2752";"5898";"247859";"Robedi";"Lainnya";"1";"2";"72";"2018-09-07";"18:26:52"
"2753";"5898";"247860";"Tidak Ada";"Lainnya";"1";"2";"72";"2018-09-07";"18:28:09"
"2754";"5898";"247863";"Robedi";"Lainnya";"1";"2";"72";"2018-09-07";"18:29:04"
"2755";"5898";"247866";"Robedi";"Lainnya";"1";"2";"72";"2018-09-07";"18:30:21"
"2756";"5898";"247867";"Tidak Ada";"Lainnya";"1";"2";"72";"2018-09-07";"18:31:53"
"2757";"5898";"247869";"Robedi";"Lainnya";"1";"2";"72";"2018-09-07";"18:32:59"
"2758";"5898";"247870";"Tidak Ada";"Lainnya";"1";"2";"72";"2018-09-07";"18:39:43"
"2759";"5898";"247871";"Robedi";"Lainnya";"1";"2";"72";"2018-09-07";"18:40:09"
"2760";"109";"4469";"Tidak Ada";"Tidak Ada";"1";"2";"32";"2018-09-07";"18:40:22"
"2761";"5898";"247872";"Tidak Ada";"Lainnya";"1";"2";"72";"2018-09-07";"18:41:10"
"2762";"109";"4470";"Monique";"Tidak Ada";"1";"2";"32";"2018-09-07";"18:42:09"
"2763";"5898";"247873";"Robedi";"Lainnya";"1";"2";"72";"2018-09-07";"18:43:15"
"2764";"5898";"247874";"Tidak Ada";"Lainnya";"1";"2";"72";"2018-09-07";"18:44:16"
"2765";"109";"4471";"Tidak Ada";"Tidak Ada";"1";"2";"32";"2018-09-07";"18:44:21"
"2766";"109";"4472";"Tidak Ada";"Tidak Ada";"1";"2";"32";"2018-09-07";"18:46:42"
"2767";"5898";"247875";"Gushawab";"Lainnya";"1";"2";"72";"2018-09-07";"18:47:01"
"2768";"109";"4473";"Tidak Ada";"Tidak Ada";"1";"2";"32";"2018-09-07";"18:49:42"
"2769";"5898";"247877";"Tidak Ada";"Lainnya";"1";"2";"72";"2018-09-07";"18:49:47"
"2770";"5898";"247879";"Tidak Ada";"Lainnya";"1";"2";"72";"2018-09-07";"18:52:19"
"2771";"5898";"247880";"Tidak Ada";"Lainnya";"1";"2";"72";"2018-09-07";"18:53:01"
"2772";"5898";"247881";"Tidak Ada";"Lainnya";"1";"2";"72";"2018-09-07";"18:53:51"
"2773";"5898";"247883";"Tidak Ada";"Lainnya";"1";"2";"72";"2018-09-07";"18:55:08"
"2774";"5898";"247884";"Tidak Ada";"Lainnya";"1";"2";"72";"2018-09-07";"18:55:53"
"2775";"109";"4474";"Tidak Ada";"Tidak Ada";"1";"2";"32";"2018-09-07";"18:57:16"
"2776";"5898";"247886";"Tidak Ada";"Lainnya";"1";"2";"72";"2018-09-07";"18:57:22"
"2777";"109";"4475";"Ridwan";"Tidak Ada";"1";"2";"32";"2018-09-07";"19:01:55"
"2778";"5898";"247890";"Tidak Ada";"Lainnya";"1";"2";"72";"2018-09-07";"19:02:02"
"2779";"5898";"247891";"Adi";"Lainnya";"1";"2";"72";"2018-09-07";"19:03:37"
"2780";"5898";"247892";"Tidak Ada";"Lainnya";"1";"2";"72";"2018-09-07";"19:04:47"
"2781";"109";"4476";"Alfred Munzer";"Tidak Ada";"1";"2";"32";"2018-09-07";"19:05:09"
"2782";"5898";"247893";"Tidak Ada";"Lainnya";"1";"2";"72";"2018-09-07";"19:06:11"
"2783";"5898";"247894";"Tidak Ada";"Lainnya";"1";"2";"72";"2018-09-07";"19:15:40"
"2784";"3";"119";"Arie";"Lainnya";"1";"2";"53";"2018-09-07";"19:43:38"
"2785";"3";"119";"Tidak Ada";"Tidak Ada";"1";"2";"53";"2018-09-07";"19:43:56"
"2786";"3";"120";"Arie";"Lainnya";"1";"2";"53";"2018-09-07";"19:47:58"
"2787";"3";"120";"Tidak Ada";"Lainnya";"1";"2";"53";"2018-09-07";"19:48:02"
"2788";"3";"121";"Arie,";"Lainnya";"1";"2";"53";"2018-09-07";"19:53:36"
"2789";"3";"121";"Harpit";"Lainnya";"1";"2";"53";"2018-09-07";"19:54:26"
"2790";"3";"121";"Tidak Ada";"Lainnya";"1";"2";"53";"2018-09-07";"19:54:31"
"2791";"3";"122";"Harpit";"Lainnya";"1";"2";"53";"2018-09-07";"20:01:28"
"2792";"3";"123";"Harpit";"Lainnya";"1";"2";"53";"2018-09-07";"20:12:31"
"2793";"3";"123";"Harpit";"Lainnya";"1";"2";"53";"2018-09-07";"20:12:35"
"2794";"3";"123";"Harpit";"Lainnya";"1";"2";"53";"2018-09-07";"20:12:37"
"2795";"3";"123";"Tidak Ada";"Lainnya";"1";"2";"53";"2018-09-07";"20:12:41"
"2796";"3";"124";"Tidak Ada";"Lainnya";"1";"2";"53";"2018-09-07";"20:16:15"
"2797";"3";"125";"Tidak Ada";"Lainnya";"1";"2";"53";"2018-09-07";"20:25:49"
"2798";"3";"126";"Harpit\.";"Lainnya";"1";"2";"53";"2018-09-07";"20:28:05"
"2799";"3";"126";"Harpit\.";"Lainnya";"1";"2";"53";"2018-09-07";"20:28:08"
"2800";"3";"127";"Harpit";"Lainnya";"1";"2";"53";"2018-09-07";"20:29:40"
"2801";"3";"127";"Harpit";"Lainnya";"1";"2";"53";"2018-09-07";"20:29:44"
"2802";"3";"128";"Tidak Ada";"Lainnya";"1";"2";"53";"2018-09-07";"20:31:12"
"2803";"3";"129";"Jonfis";"Lainnya";"1";"2";"53";"2018-09-07";"20:33:23"
"2804";"3";"129";"Jonfis";"Lainnya";"1";"2";"53";"2018-09-07";"20:33:27"
"2805";"3";"130";"Tidak Ada";"Lainnya";"1";"2";"53";"2018-09-07";"20:36:45"
"2806";"3";"131";"Jonfis,";"Lainnya";"1";"2";"53";"2018-09-07";"20:44:32"
"2807";"3";"131";"Jonfis,";"Lainnya";"1";"2";"53";"2018-09-07";"20:44:35"
"2808";"351";"15090";"Tidak Ada";"Tidak Ada";"1";"2";"43";"2018-09-07";"20:45:19"
"2809";"351";"15091";"Tidak Ada";"Tidak Ada";"1";"2";"43";"2018-09-07";"20:46:40"
"2810";"3";"132";"Tidak Ada";"Lainnya";"1";"2";"53";"2018-09-07";"20:47:03"
"2811";"351";"15092";"Tidak Ada";"Tidak Ada";"1";"2";"43";"2018-09-07";"20:48:19"
"2812";"3";"133";"Aloysius";"Lainnya";"1";"2";"53";"2018-09-07";"20:50:12"
"2813";"3";"133";"Hans";"Lainnya";"1";"2";"53";"2018-09-07";"20:50:16"
"2814";"3";"133";"Aloysius Hans";"Lainnya";"1";"2";"53";"2018-09-07";"20:50:22"
"2815";"3";"133";"Bongar";"Lainnya";"1";"2";"53";"2018-09-07";"20:50:49"
"2816";"3";"133";"Marulitua";"Lainnya";"1";"2";"53";"2018-09-07";"20:50:53"
"2817";"3";"133";"Bongar Marulitua";"Lainnya";"1";"2";"53";"2018-09-07";"20:50:59"
"2818";"351";"15094";"Tidak Ada";"Tidak Ada";"1";"2";"43";"2018-09-07";"20:51:24"
"2819";"4";"184";"Tidak Ada";"Lainnya";"1";"2";"53";"2018-09-07";"20:54:20"
"2820";"5898";"247895";"Adi";"Tidak Ada";"1";"2";"72";"2018-09-07";"20:54:22"
"2821";"109";"4477";"Tidak Ada";"Tidak Ada";"1";"2";"32";"2018-09-07";"20:54:35"
"2822";"4";"185";"Jatmiko\.";"Tidak Ada";"1";"2";"53";"2018-09-07";"20:56:54"
"2823";"109";"4478";"Tidak Ada";"Tidak Ada";"1";"2";"32";"2018-09-07";"20:57:14"
"2824";"4";"185";"Jatmiko\.";"Tidak Ada";"1";"2";"53";"2018-09-07";"20:57:38"
"2825";"4";"185";"Tidak Ada";"Tidak Ada";"1";"2";"53";"2018-09-07";"20:57:41"
"2826";"5898";"247896";"Suyanto";"Lainnya";"1";"2";"72";"2018-09-07";"21:00:06"
"2827";"115";"4693";"Tidak Ada";"Tidak Ada";"1";"2";"32";"2018-09-07";"21:01:56"
"2828";"5898";"247897";"Tidak Ada";"Tidak Ada";"1";"2";"72";"2018-09-07";"21:02:12"
"2829";"4";"186";"Tidak Ada";"Tidak Ada";"1";"2";"53";"2018-09-07";"21:04:02"
"2830";"5898";"247901";"Tidak Ada";"Tidak Ada";"1";"2";"72";"2018-09-07";"21:04:07"
"2831";"4";"187";"Jatmiko";"Tidak Ada";"1";"2";"53";"2018-09-07";"21:06:19"
"2832";"4";"187";"Jatmiko";"Tidak Ada";"1";"2";"53";"2018-09-07";"21:07:03"
"2833";"5898";"247903";"Tidak Ada";"Tidak Ada";"1";"2";"72";"2018-09-07";"21:07:40"
"2834";"115";"4694";"Tidak Ada";"Tidak Ada";"1";"2";"32";"2018-09-07";"21:09:02"
"2835";"4";"188";"Jatmiko\.";"Lainnya";"1";"2";"53";"2018-09-07";"21:11:00"
"2836";"5898";"247904";"Suyanto";"Lainnya";"1";"2";"72";"2018-09-07";"21:12:03"
"2837";"4";"188";"Jatmiko\.";"Lainnya";"1";"2";"53";"2018-09-07";"21:13:01"
"2838";"4";"189";"Jatmiko";"Lainnya";"1";"2";"53";"2018-09-07";"21:14:40"
"2839";"4";"189";"Tidak Ada";"Lainnya";"1";"2";"53";"2018-09-07";"21:15:11"
"2840";"115";"4695";"Tidak Ada";"Tidak Ada";"1";"2";"32";"2018-09-07";"21:16:58"
"2841";"4";"190";"Tidak Ada";"Lainnya";"1";"2";"53";"2018-09-07";"21:17:23"
"2842";"115";"4696";"Tidak Ada";"Tidak Ada";"1";"2";"32";"2018-09-07";"21:18:49"
"2843";"4";"191";"Tidak Ada";"Lainnya";"1";"2";"53";"2018-09-07";"21:19:15"
"2844";"5901";"248011";"Tidak Ada";"Lainnya";"1";"2";"72";"2018-09-07";"21:19:23"
"2845";"5901";"248012";"Tidak Ada";"Lainnya";"1";"2";"72";"2018-09-07";"21:21:01"
"2846";"4";"192";"Tidak Ada";"Lainnya";"1";"2";"53";"2018-09-07";"21:21:18"
"2847";"4";"134";"Tidak Ada";"Lainnya";"1";"2";"53";"2018-09-07";"21:21:59"
"2848";"4";"135";"Tidak Ada";"Lainnya";"1";"2";"53";"2018-09-07";"21:23:06"
"2849";"115";"4697";"Gandawyuha";"Tidak Ada";"1";"2";"32";"2018-09-07";"21:23:44"
"2850";"5901";"248013";"Jaidi";"Lainnya";"1";"2";"72";"2018-09-07";"21:24:11"
"2851";"4";"136";"Tidak Ada";"Lainnya";"1";"2";"53";"2018-09-07";"21:24:13"
"2852";"4";"137";"Tidak Ada";"Lainnya";"1";"2";"53";"2018-09-07";"21:25:19"
"2853";"115";"4698";"Gandawyuha";"Tidak Ada";"1";"2";"32";"2018-09-07";"21:30:37"
"2854";"5901";"248015";"Tidak Ada";"Lainnya";"1";"2";"72";"2018-09-07";"21:31:47"
"2855";"115";"4699";"Sudhana";"Tidak Ada";"1";"2";"32";"2018-09-07";"21:34:01"
"2856";"5901";"248016";"Jaidi";"Lainnya";"1";"2";"72";"2018-09-07";"21:35:31"
"2857";"115";"4700";"Tidak Ada";"Tidak Ada";"1";"2";"32";"2018-09-07";"21:38:31"
"2858";"5901";"248017";"Tidak Ada";"Lainnya";"1";"2";"72";"2018-09-07";"21:40:24"
"2859";"115";"4701";"Tidak Ada";"Tidak Ada";"1";"2";"32";"2018-09-07";"21:42:59"
"2860";"5901";"248018";"Lukman Hakim Saifuddin";"Politisi";"1";"2";"72";"2018-09-07";"21:47:05"
"2861";"5901";"248018";"Menteri Agama Lukman Hakim Saifuddin";"Politisi";"1";"2";"72";"2018-09-07";"21:47:16"
"2862";"192";"8397";"Tidak Ada";"Tidak Ada";"1";"2";"34";"2018-09-07";"21:47:28"
"2863";"115";"4702";"Tidak Ada";"Tidak Ada";"1";"2";"32";"2018-09-07";"21:47:32"
"2864";"115";"4703";"Tidak Ada";"Tidak Ada";"1";"2";"32";"2018-09-07";"21:48:53"
"2865";"5901";"248019";"Tidak Ada";"Politisi";"1";"2";"72";"2018-09-07";"21:49:32"
"2866";"192";"8398";"Dr Albert Protopopov";"Tokoh Pemerintah";"1";"2";"34";"2018-09-07";"21:49:51"
"2867";"115";"4704";"Tidak Ada";"Tidak Ada";"1";"2";"32";"2018-09-07";"21:51:05"
"2868";"115";"4705";"Tidak Ada";"Tidak Ada";"1";"2";"32";"2018-09-07";"21:53:05"
"2869";"192";"8399";"Tidak Ada";"Tokoh Pemerintah";"1";"2";"34";"2018-09-07";"21:53:46"
"2870";"306";"13126";"Tidak Ada";"Tidak Ada";"1";"2";"69";"2018-09-07";"21:54:07"
"2871";"115";"4706";"Tidak Ada";"Tidak Ada";"1";"2";"32";"2018-09-07";"21:55:24"
"2872";"306";"13127";"Tidak Ada";"Tidak Ada";"1";"2";"69";"2018-09-07";"21:55:45"
"2873";"306";"13128";"Tidak Ada";"Tidak Ada";"1";"2";"69";"2018-09-07";"21:59:47"
"2874";"306";"13129";"Tidak Ada";"Tidak Ada";"1";"2";"69";"2018-09-07";"22:01:19"
"2875";"306";"13130";"Tidak Ada";"Tidak Ada";"1";"2";"69";"2018-09-07";"22:03:42"
"2876";"115";"4707";"Tidak Ada";"Tidak Ada";"1";"2";"32";"2018-09-07";"22:04:42"
"2877";"306";"13131";"Tidak Ada";"Tidak Ada";"1";"2";"69";"2018-09-07";"22:06:04"
"2878";"115";"4708";"Tidak Ada";"Tidak Ada";"1";"2";"32";"2018-09-07";"22:06:47"
"2879";"306";"13132";"Tidak Ada";"Tidak Ada";"1";"2";"69";"2018-09-07";"22:07:17"
"2880";"306";"13133";"Tidak Ada";"Tidak Ada";"1";"2";"69";"2018-09-07";"22:08:16"
"2881";"306";"13134";"De Geer";"Tidak Ada";"1";"2";"69";"2018-09-07";"22:09:54"
"2882";"306";"13135";"Tidak Ada";"Tidak Ada";"1";"2";"69";"2018-09-07";"22:12:15"
"2883";"115";"4709";"Tidak Ada";"Tidak Ada";"1";"2";"32";"2018-09-07";"22:12:35"
"2884";"306";"13136";"Tidak Ada";"Tidak Ada";"1";"2";"69";"2018-09-07";"22:13:21"
"2885";"306";"13137";"Tidak Ada";"Tidak Ada";"1";"2";"69";"2018-09-07";"22:14:44"
"2886";"306";"13138";"Tidak Ada";"Tidak Ada";"1";"2";"69";"2018-09-07";"22:16:33"
"2887";"115";"4710";"Tidak Ada";"Tidak Ada";"1";"2";"32";"2018-09-07";"22:17:36"
"2888";"306";"13139";"Tidak Ada";"Tidak Ada";"1";"2";"69";"2018-09-07";"22:18:05"
"2889";"306";"13140";"Tidak Ada";"Lainnya";"1";"2";"69";"2018-09-07";"22:19:31"
"2890";"5901";"248020";"Lukman";"Lainnya";"1";"2";"72";"2018-09-07";"22:19:42"
"2891";"306";"13141";"Tidak Ada";"Lainnya";"1";"2";"69";"2018-09-07";"22:23:25"
"2892";"306";"13142";"Tidak Ada";"Lainnya";"1";"2";"69";"2018-09-07";"22:27:06"
"2893";"5901";"247991";"Tidak Ada";"Lainnya";"1";"2";"72";"2018-09-07";"22:28:44"
"2894";"306";"13143";"Tidak Ada";"Lainnya";"1";"2";"69";"2018-09-07";"22:29:18"
"2895";"116";"4721";"Tidak Ada";"Tidak Ada";"1";"2";"50";"2018-09-07";"22:30:18"
