"id_perusahaan";"id_berita";"id_kalimat";"nama_perusahaan";"isCorrect";"isValid";"id_submitter";"date_submit";"time_submit"
"2446";"109";"4467";"Tidak Ada";"1";"2";"32";"2018-09-07";"17:56:30"
"2447";"5898";"247906";"Tidak Ada";"1";"2";"72";"2018-09-07";"17:57:10"
"2448";"109";"4468";"Tidak Ada";"1";"2";"32";"2018-09-07";"17:58:02"
"2449";"5898";"247856";"Tidak Ada";"1";"2";"72";"2018-09-07";"17:58:20"
"2450";"5898";"247857";"Tidak Ada";"1";"2";"72";"2018-09-07";"18:00:54"
"2451";"5898";"247858";"Tidak Ada";"1";"2";"72";"2018-09-07";"18:25:49"
"2452";"5898";"247859";"Tidak Ada";"1";"2";"72";"2018-09-07";"18:27:23"
"2453";"5898";"247860";"Tidak Ada";"1";"2";"72";"2018-09-07";"18:28:19"
"2454";"5898";"247863";"Republika\.co\.id";"1";"2";"72";"2018-09-07";"18:29:22"
"2455";"5898";"247866";"Tidak Ada";"1";"2";"72";"2018-09-07";"18:30:33"
"2456";"5898";"247867";"Tidak Ada";"1";"2";"72";"2018-09-07";"18:32:06"
"2457";"5898";"247869";"Tidak Ada";"1";"2";"72";"2018-09-07";"18:33:14"
"2458";"5898";"247870";"Tidak Ada";"1";"2";"72";"2018-09-07";"18:38:36"
"2459";"5898";"247871";"Tidak Ada";"1";"2";"72";"2018-09-07";"18:40:22"
"2460";"109";"4469";"Tidak Ada";"1";"2";"32";"2018-09-07";"18:40:38"
"2461";"109";"4470";"Tidak Ada";"1";"2";"32";"2018-09-07";"18:42:27"
"2462";"5898";"247872";"Tidak Ada";"1";"2";"72";"2018-09-07";"18:42:32"
"2463";"5898";"247873";"Tidak Ada";"1";"2";"72";"2018-09-07";"18:43:25"
"2464";"5898";"247874";"Tidak Ada";"1";"2";"72";"2018-09-07";"18:44:25"
"2465";"109";"4471";"Tidak Ada";"1";"2";"32";"2018-09-07";"18:44:41"
"2466";"109";"4472";"Tidak Ada";"1";"2";"32";"2018-09-07";"18:47:12"
"2467";"5898";"247875";"Tidak Ada";"1";"2";"72";"2018-09-07";"18:47:44"
"2468";"5898";"247877";"detikcom";"1";"2";"72";"2018-09-07";"18:50:09"
"2469";"109";"4473";"Tidak Ada";"1";"2";"32";"2018-09-07";"18:50:11"
"2470";"5898";"247879";"Tidak Ada";"1";"2";"72";"2018-09-07";"18:51:46"
"2471";"5898";"247880";"Tidak Ada";"1";"2";"72";"2018-09-07";"18:53:11"
"2472";"5898";"247881";"Tidak Ada";"1";"2";"72";"2018-09-07";"18:54:18"
"2473";"5898";"247883";"Tidak Ada";"1";"2";"72";"2018-09-07";"18:55:35"
"2474";"5898";"247883";"Tidak Ada";"1";"2";"72";"2018-09-07";"18:55:36"
"2475";"5898";"247884";"Tidak Ada";"1";"2";"72";"2018-09-07";"18:56:24"
"2476";"5898";"247886";"Tidak Ada";"1";"2";"72";"2018-09-07";"18:57:45"
"2477";"109";"4474";"Tidak Ada";"1";"2";"32";"2018-09-07";"18:58:21"
"2478";"5898";"247890";"Tidak Ada";"1";"2";"72";"2018-09-07";"19:02:17"
"2479";"5898";"247891";"Tidak Ada";"1";"2";"72";"2018-09-07";"19:03:50"
"2480";"109";"4475";"Tidak Ada";"1";"2";"32";"2018-09-07";"19:03:51"
"2481";"5898";"247892";"Tidak Ada";"1";"2";"72";"2018-09-07";"19:04:55"
"2482";"109";"4476";"Tidak Ada";"1";"2";"32";"2018-09-07";"19:06:06"
"2483";"5898";"247893";"Tidak Ada";"1";"2";"72";"2018-09-07";"19:06:32"
"2484";"5898";"247894";"Tidak Ada";"1";"2";"72";"2018-09-07";"19:15:52"
"2485";"3";"119";"Tidak Ada";"1";"2";"53";"2018-09-07";"19:45:54"
"2486";"3";"120";"Tidak Ada";"1";"2";"53";"2018-09-07";"19:48:35"
"2487";"3";"120";"Tidak Ada";"1";"2";"53";"2018-09-07";"19:48:36"
"2488";"3";"121";"Tidak Ada";"1";"2";"53";"2018-09-07";"19:57:27"
"2489";"3";"122";"Tidak Ada";"1";"2";"53";"2018-09-07";"20:06:02"
"2490";"3";"123";"Tidak Ada";"1";"2";"53";"2018-09-07";"20:13:17"
"2491";"3";"124";"Tidak Ada";"1";"2";"53";"2018-09-07";"20:22:36"
"2492";"3";"125";"Tidak Ada";"1";"2";"53";"2018-09-07";"20:26:11"
"2493";"3";"126";"Tidak Ada";"1";"2";"53";"2018-09-07";"20:28:32"
"2494";"3";"127";"Tidak Ada";"1";"2";"53";"2018-09-07";"20:30:07"
"2495";"3";"128";"Tidak Ada";"1";"2";"53";"2018-09-07";"20:31:43"
"2496";"3";"129";"Tidak Ada";"1";"2";"53";"2018-09-07";"20:33:53"
"2497";"3";"130";"Tidak Ada";"1";"2";"53";"2018-09-07";"20:38:14"
"2498";"3";"131";"Carvaganza\.";"1";"2";"53";"2018-09-07";"20:45:02"
"2499";"351";"15090";"Tidak Ada";"1";"2";"43";"2018-09-07";"20:45:33"
"2500";"351";"15091";"Tidak Ada";"1";"2";"43";"2018-09-07";"20:46:52"
"2501";"3";"132";"Facebook";"1";"2";"53";"2018-09-07";"20:47:58"
"2502";"3";"132";"Tidak Ada";"1";"2";"53";"2018-09-07";"20:48:02"
"2503";"351";"15092";"Tidak Ada";"1";"2";"43";"2018-09-07";"20:48:37"
"2504";"3";"133";"Honda";"1";"2";"53";"2018-09-07";"20:51:22"
"2505";"351";"15094";"Tidak Ada";"1";"2";"43";"2018-09-07";"20:51:34"
"2506";"4";"184";"Tidak Ada";"1";"2";"53";"2018-09-07";"20:54:42"
"2507";"109";"4477";"Tidak Ada";"1";"2";"32";"2018-09-07";"20:54:45"
"2508";"5898";"247895";"Tidak Ada";"1";"2";"72";"2018-09-07";"20:55:04"
"2509";"4";"185";"Tidak Ada";"1";"2";"53";"2018-09-07";"20:58:06"
"2510";"109";"4478";"Tidak Ada";"1";"2";"32";"2018-09-07";"21:00:04"
"2511";"5898";"247896";"Tidak Ada";"1";"2";"72";"2018-09-07";"21:00:25"
"2512";"5898";"247897";"Tidak Ada";"1";"2";"72";"2018-09-07";"21:02:24"
"2513";"115";"4693";"Tidak Ada";"1";"2";"32";"2018-09-07";"21:02:24"
"2514";"4";"186";"PMI";"1";"2";"53";"2018-09-07";"21:02:33"
"2515";"4";"186";"PMI Semarang";"1";"2";"53";"2018-09-07";"21:02:38"
"2516";"5898";"247901";"Tidak Ada";"1";"2";"72";"2018-09-07";"21:04:59"
"2517";"4";"187";"Tidak Ada";"1";"2";"53";"2018-09-07";"21:07:51"
"2518";"5898";"247903";"Tidak Ada";"1";"2";"72";"2018-09-07";"21:07:59"
"2519";"115";"4694";"Tidak Ada";"1";"2";"32";"2018-09-07";"21:10:03"
"2520";"5898";"247904";"Tidak Ada";"1";"2";"72";"2018-09-07";"21:12:41"
"2521";"4";"188";"Tidak Ada";"1";"2";"53";"2018-09-07";"21:13:44"
"2522";"4";"189";"Tidak Ada";"1";"2";"53";"2018-09-07";"21:15:35"
"2523";"4";"190";"Pemkot";"1";"2";"53";"2018-09-07";"21:16:31"
"2524";"4";"190";"Pemkot Semarang";"1";"2";"53";"2018-09-07";"21:16:42"
"2525";"4";"190";"Tidak Ada";"1";"2";"53";"2018-09-07";"21:17:19"
"2526";"115";"4695";"Tidak Ada";"1";"2";"32";"2018-09-07";"21:17:19"
"2527";"4";"191";"Tidak Ada";"1";"2";"53";"2018-09-07";"21:19:33"
"2528";"115";"4696";"Tidak Ada";"1";"2";"32";"2018-09-07";"21:19:38"
"2529";"5901";"248011";"Tidak Ada";"1";"2";"72";"2018-09-07";"21:19:53"
"2530";"5901";"248012";"Tidak Ada";"1";"2";"72";"2018-09-07";"21:21:21"
"2531";"4";"192";"Tidak Ada";"1";"2";"53";"2018-09-07";"21:21:23"
"2532";"4";"134";"Tidak Ada";"1";"2";"53";"2018-09-07";"21:22:29"
"2533";"4";"135";"Tidak Ada";"1";"2";"53";"2018-09-07";"21:23:19"
"2534";"4";"136";"Tidak Ada";"1";"2";"53";"2018-09-07";"21:24:32"
"2535";"5901";"248013";"Tidak Ada";"1";"2";"72";"2018-09-07";"21:24:33"
"2536";"115";"4697";"Tidak Ada";"1";"2";"32";"2018-09-07";"21:25:31"
"2537";"4";"137";"Tidak Ada";"1";"2";"53";"2018-09-07";"21:25:31"
"2538";"115";"4698";"Tidak Ada";"1";"2";"32";"2018-09-07";"21:31:03"
"2539";"5901";"248015";"Tidak Ada";"1";"2";"72";"2018-09-07";"21:32:07"
"2540";"115";"4699";"Tidak Ada";"1";"2";"32";"2018-09-07";"21:34:21"
"2541";"5901";"248016";"Tidak Ada";"1";"2";"72";"2018-09-07";"21:39:22"
"2542";"115";"4700";"Tidak Ada";"1";"2";"32";"2018-09-07";"21:40:17"
"2543";"5901";"248017";"Tidak Ada";"1";"2";"72";"2018-09-07";"21:40:46"
"2544";"115";"4701";"Tidak Ada";"1";"2";"32";"2018-09-07";"21:44:06"
"2545";"5901";"248018";"Tidak Ada";"1";"2";"72";"2018-09-07";"21:47:37"
"2546";"192";"8397";"Tidak Ada";"1";"2";"34";"2018-09-07";"21:47:43"
"2547";"115";"4702";"Tidak Ada";"1";"2";"32";"2018-09-07";"21:47:49"
"2548";"115";"4703";"Tidak Ada";"1";"2";"32";"2018-09-07";"21:49:35"
"2549";"5901";"248019";"Tidak Ada";"1";"2";"72";"2018-09-07";"21:50:22"
"2550";"192";"8398";"Tidak Ada";"1";"2";"34";"2018-09-07";"21:51:21"
"2551";"115";"4704";"Tidak Ada";"1";"2";"32";"2018-09-07";"21:51:22"
"2552";"115";"4705";"Tidak Ada";"1";"2";"32";"2018-09-07";"21:53:18"
"2553";"306";"13126";"Tidak Ada";"1";"2";"69";"2018-09-07";"21:54:29"
"2554";"115";"4706";"Tidak Ada";"1";"2";"32";"2018-09-07";"21:55:56"
"2555";"306";"13127";"Tidak Ada";"1";"2";"69";"2018-09-07";"21:56:06"
"2556";"306";"13128";"Tidak Ada";"1";"2";"69";"2018-09-07";"22:00:07"
"2557";"306";"13129";"Tidak Ada";"1";"2";"69";"2018-09-07";"22:01:37"
"2558";"306";"13130";"Tidak Ada";"1";"2";"69";"2018-09-07";"22:04:00"
"2559";"115";"4707";"Tidak Ada";"1";"2";"32";"2018-09-07";"22:05:09"
"2560";"306";"13131";"Tidak Ada";"1";"2";"69";"2018-09-07";"22:06:24"
"2561";"115";"4708";"Tidak Ada";"1";"2";"32";"2018-09-07";"22:06:53"
"2562";"306";"13132";"Tidak Ada";"1";"2";"69";"2018-09-07";"22:07:36"
"2563";"306";"13133";"Tidak Ada";"1";"2";"69";"2018-09-07";"22:08:37"
"2564";"306";"13134";"Hydrological Institute";"1";"2";"69";"2018-09-07";"22:11:10"
"2565";"306";"13135";"Tidak Ada";"1";"2";"69";"2018-09-07";"22:12:32"
"2566";"306";"13136";"Tidak Ada";"1";"2";"69";"2018-09-07";"22:13:39"
"2567";"306";"13137";"Tidak Ada";"1";"2";"69";"2018-09-07";"22:15:27"
"2568";"115";"4709";"Tidak Ada";"1";"2";"32";"2018-09-07";"22:16:30"
"2569";"306";"13138";"Tidak Ada";"1";"2";"69";"2018-09-07";"22:16:54"
"2570";"115";"4710";"bERITAGAR\.ID";"1";"2";"32";"2018-09-07";"22:17:57"
"2571";"306";"13139";"Tidak Ada";"1";"2";"69";"2018-09-07";"22:18:27"
"2572";"306";"13140";"Tidak Ada";"1";"2";"69";"2018-09-07";"22:20:26"
"2573";"306";"13141";"Tidak Ada";"1";"2";"69";"2018-09-07";"22:25:18"
"2574";"306";"13142";"Tidak Ada";"1";"2";"69";"2018-09-07";"22:27:25"
"2575";"5901";"248020";"Tidak Ada";"1";"2";"72";"2018-09-07";"22:27:45"
"2576";"5901";"247991";"Tidak Ada";"1";"2";"72";"2018-09-07";"22:29:13"
"2577";"306";"13143";"Tidak Ada";"1";"2";"69";"2018-09-07";"22:29:55"
"2578";"116";"4721";"Tidak Ada";"1";"2";"50";"2018-09-07";"22:30:32"
"2579";"306";"13144";"Tidak Ada";"1";"2";"69";"2018-09-07";"22:31:26"
"2580";"306";"13145";"Tidak Ada";"1";"2";"69";"2018-09-07";"22:32:52"
"2581";"306";"13146";"Tidak Ada";"1";"2";"69";"2018-09-07";"22:34:23"
"2582";"116";"4722";"Tidak Ada";"1";"2";"50";"2018-09-07";"22:34:33"
"2583";"116";"4723";"Tidak Ada";"1";"2";"50";"2018-09-07";"22:37:54"
"2584";"116";"4724";"Tidak Ada";"1";"2";"50";"2018-09-07";"22:40:07"
"2585";"122";"5172";"Tidak Ada";"1";"2";"32";"2018-09-07";"22:40:59"
"2586";"116";"4725";"Tidak Ada";"1";"2";"50";"2018-09-07";"22:42:02"
"2587";"5901";"247992";"Tidak Ada";"1";"2";"72";"2018-09-07";"22:43:43"
"2588";"122";"5173";"Tidak Ada";"1";"2";"32";"2018-09-07";"22:45:22"
"2589";"5901";"247993";"Tidak Ada";"1";"2";"72";"2018-09-07";"22:45:48"
"2590";"122";"5174";"Tidak Ada";"1";"2";"32";"2018-09-07";"22:47:12"
"2591";"116";"4726";"Tidak Ada";"1";"2";"50";"2018-09-07";"22:47:57"
"2592";"5901";"247994";"Tidak Ada";"1";"2";"72";"2018-09-07";"22:48:05"
"2593";"122";"5175";"Tidak Ada";"1";"2";"32";"2018-09-07";"22:49:11"
"2594";"5901";"247995";"Tidak Ada";"1";"2";"72";"2018-09-07";"22:50:34"
"2595";"122";"5176";"The Sun Irlandia";"1";"2";"32";"2018-09-07";"22:52:56"
"2596";"122";"5177";"Tidak Ada";"1";"2";"32";"2018-09-07";"22:54:41"
"2597";"122";"5178";"Tidak Ada";"1";"2";"32";"2018-09-07";"22:55:49"
"2598";"116";"4727";"Tidak Ada";"1";"2";"50";"2018-09-07";"22:56:55"
"2599";"122";"5179";"Tidak Ada";"1";"2";"32";"2018-09-07";"22:57:11"
"2600";"122";"5180";"Real Madrid";"1";"2";"32";"2018-09-07";"22:58:29"
"2601";"122";"5180";"Barcelona";"1";"2";"32";"2018-09-07";"22:58:34"
"2602";"122";"5181";"Tidak Ada";"1";"2";"32";"2018-09-07";"23:00:19"
"2603";"116";"4728";"Tidak Ada";"1";"2";"50";"2018-09-07";"23:00:47"
"2604";"122";"5142";"Tidak Ada";"1";"2";"32";"2018-09-07";"23:02:43"
"2605";"116";"4729";"Tidak Ada";"1";"2";"50";"2018-09-07";"23:03:36"
"2606";"116";"4730";"Tidak Ada";"1";"2";"50";"2018-09-07";"23:09:56"
"2607";"116";"4731";"National Geographic Indonesia";"1";"2";"50";"2018-09-07";"23:16:44"
"2608";"116";"4732";"Tidak Ada";"1";"2";"50";"2018-09-07";"23:25:08"
"2609";"5958";"250140";"Institute for Criminal Justice Reform \(ICJR\)";"1";"2";"49";"2018-09-07";"23:34:23"
"2610";"116";"4733";"Tidak Ada";"1";"2";"50";"2018-09-07";"23:42:51"
"2611";"116";"4734";"Tidak Ada";"1";"2";"50";"2018-09-07";"23:48:34"
"2612";"116";"4735";"sumba\.tv";"1";"2";"50";"2018-09-07";"23:50:43"
"2613";"116";"4736";"Deputi Pengembangan Pemasaran Pariwisata Nusantara";"1";"2";"50";"2018-09-07";"23:56:01"
"2614";"5958";"250142";"Tidak Ada";"1";"1";"49";"2018-09-08";"00:01:30"
"2615";"5958";"250144";"Tidak Ada";"1";"1";"49";"2018-09-08";"00:02:59"
"2616";"5958";"250145";"Tidak Ada";"1";"1";"49";"2018-09-08";"00:04:05"
"2617";"5958";"250120";"Tidak Ada";"1";"2";"49";"2018-09-08";"00:06:46"
"2618";"5958";"250121";"Tidak Ada";"1";"2";"49";"2018-09-08";"00:09:43"
"2619";"116";"4737";"Tidak Ada";"1";"1";"50";"2018-09-08";"00:15:41"
"2620";"116";"4738";"Tidak Ada";"1";"1";"50";"2018-09-08";"00:18:59"
"2621";"116";"4739";"Tidak Ada";"1";"1";"50";"2018-09-08";"00:28:51"
"2622";"5959";"250167";"Tidak Ada";"1";"1";"71";"2018-09-08";"00:30:39"
"2623";"116";"4740";"Tidak Ada";"1";"1";"50";"2018-09-08";"00:32:12"
"2624";"5959";"250168";"Tidak Ada";"1";"1";"71";"2018-09-08";"00:33:12"
"2625";"5959";"250169";"GoDaddy";"1";"1";"71";"2018-09-08";"00:36:08"
"2626";"116";"4741";"Tidak Ada";"1";"1";"50";"2018-09-08";"00:38:16"
"2627";"5959";"250170";"Tidak Ada";"1";"2";"71";"2018-09-08";"00:38:19"
"2628";"5959";"250171";"Tidak Ada";"1";"2";"71";"2018-09-08";"00:40:11"
"2629";"116";"4742";"Tidak Ada";"1";"2";"50";"2018-09-08";"00:40:29"
"2630";"5959";"250172";"Tidak Ada";"1";"2";"71";"2018-09-08";"00:41:45"
"2631";"5958";"250122";"Tidak Ada";"1";"2";"49";"2018-09-08";"00:42:43"
"2632";"5959";"250173";"Tidak Ada";"1";"2";"71";"2018-09-08";"00:42:46"
"2633";"204";"8921";"Tidak Ada";"1";"2";"33";"2018-09-08";"00:43:20"
"2634";"5959";"250174";"Pew Research";"1";"2";"71";"2018-09-08";"00:44:36"
"2635";"5958";"250123";"Tidak Ada";"1";"2";"49";"2018-09-08";"00:45:19"
"2636";"5959";"250175";"Tidak Ada";"1";"2";"71";"2018-09-08";"00:46:12"
"2637";"116";"4743";"Tidak Ada";"1";"2";"50";"2018-09-08";"00:46:24"
"2638";"5958";"250126";"Tidak Ada";"1";"2";"49";"2018-09-08";"00:47:00"
"2639";"204";"8922";"Tidak Ada";"1";"2";"33";"2018-09-08";"00:47:26"
"2640";"5959";"250176";"Tidak Ada";"1";"2";"71";"2018-09-08";"00:48:09"
"2641";"204";"8923";"Tidak Ada";"1";"2";"33";"2018-09-08";"00:48:24"
"2642";"5958";"250128";"Twitter";"1";"2";"49";"2018-09-08";"00:48:44"
"2643";"117";"4744";"Samsung";"1";"2";"50";"2018-09-08";"00:49:10"
"2644";"5959";"250177";"Tidak Ada";"1";"2";"71";"2018-09-08";"00:49:29"
"2645";"5958";"250129";"Beritagar\.id";"1";"2";"49";"2018-09-08";"00:50:00"
"2646";"5958";"250129";"infografik";"1";"2";"49";"2018-09-08";"00:50:11"
"2647";"204";"8924";"Tidak Ada";"1";"2";"33";"2018-09-08";"00:50:19"
"2648";"204";"8925";"Tidak Ada";"1";"2";"33";"2018-09-08";"00:51:50"
"2649";"204";"8926";"Tidak Ada";"1";"2";"33";"2018-09-08";"00:52:40"
"2650";"5958";"250130";"Tidak Ada";"1";"2";"49";"2018-09-08";"00:52:57"
"2651";"5959";"250178";"Tidak Ada";"1";"2";"71";"2018-09-08";"00:53:11"
"2652";"204";"8927";"Foxnews";"1";"2";"33";"2018-09-08";"00:54:04"
"2653";"5958";"250133";"Tidak Ada";"1";"2";"49";"2018-09-08";"00:54:16"
"2654";"5959";"250179";"Tidak Ada";"1";"2";"71";"2018-09-08";"00:54:42"
"2655";"204";"8928";"Tidak Ada";"1";"2";"33";"2018-09-08";"00:54:57"
"2656";"5958";"250134";"Tidak Ada";"1";"2";"49";"2018-09-08";"00:55:46"
"2657";"204";"8929";"Tidak Ada";"1";"2";"33";"2018-09-08";"00:55:52"
"2658";"5959";"250180";"Tidak Ada";"1";"2";"71";"2018-09-08";"00:56:04"
"2659";"5959";"250181";"Tidak Ada";"1";"2";"71";"2018-09-08";"00:57:17"
"2660";"5936";"249260";"Tidak Ada";"1";"2";"49";"2018-09-08";"00:57:21"
"2661";"204";"8930";"Tidak Ada";"1";"2";"33";"2018-09-08";"00:58:40"
"2662";"5959";"250182";"Tidak Ada";"1";"2";"71";"2018-09-08";"01:00:11"
"2663";"5936";"249267";"Tidak Ada";"1";"2";"49";"2018-09-08";"01:00:22"
"2664";"204";"8931";"Tidak Ada";"1";"2";"33";"2018-09-08";"01:00:32"
"2665";"204";"8932";"Tidak Ada";"1";"2";"33";"2018-09-08";"01:02:07"
"2666";"5936";"249268";"Tidak Ada";"1";"2";"49";"2018-09-08";"01:02:14"
"2667";"5959";"250183";"Tidak Ada";"1";"2";"71";"2018-09-08";"01:02:46"
"2668";"5936";"249270";"Tidak Ada";"1";"2";"49";"2018-09-08";"01:03:05"
"2669";"204";"8933";"Tidak Ada";"1";"2";"33";"2018-09-08";"01:03:10"
"2670";"5959";"250184";"Tidak Ada";"1";"2";"71";"2018-09-08";"01:04:02"
"2671";"5936";"249271";"Tidak Ada";"1";"2";"49";"2018-09-08";"01:04:36"
"2672";"204";"8934";"Twitter";"1";"2";"33";"2018-09-08";"01:05:26"
"2673";"5955";"250035";"Tidak Ada";"1";"2";"71";"2018-09-08";"01:05:29"
"2674";"5936";"249284";"Tidak Ada";"1";"2";"49";"2018-09-08";"01:07:01"
"2675";"204";"8935";"Vanity Fair";"1";"2";"33";"2018-09-08";"01:07:16"
"2676";"5955";"250036";"Tidak Ada";"1";"2";"71";"2018-09-08";"01:07:54"
"2677";"204";"8936";"Tidak Ada";"1";"2";"33";"2018-09-08";"01:09:30"
"2678";"5936";"249288";"Tidak Ada";"1";"2";"49";"2018-09-08";"01:11:17"
"2679";"5955";"250037";"Tidak Ada";"1";"2";"71";"2018-09-08";"01:11:24"
"2680";"204";"8937";"Tidak Ada";"1";"2";"33";"2018-09-08";"01:11:35"
"2681";"5936";"249295";"Tidak Ada";"1";"2";"49";"2018-09-08";"01:12:27"
"2682";"204";"8938";"Tidak Ada";"1";"2";"33";"2018-09-08";"01:12:46"
"2683";"5962";"250296";"Tidak Ada";"1";"2";"49";"2018-09-08";"01:13:50"
"2684";"204";"8939";"VS";"1";"2";"33";"2018-09-08";"01:14:01"
"2685";"5962";"250297";"Tidak Ada";"1";"2";"49";"2018-09-08";"01:15:18"
"2686";"204";"8940";"VS";"1";"2";"33";"2018-09-08";"01:15:23"
"2687";"5955";"250038";"Tidak Ada";"1";"2";"71";"2018-09-08";"01:15:44"
"2688";"5962";"250267";"Tidak Ada";"1";"2";"49";"2018-09-08";"01:16:11"
"2689";"204";"8941";"VS";"1";"2";"33";"2018-09-08";"01:16:29"
"2690";"5955";"250039";"Facebook";"1";"2";"71";"2018-09-08";"01:18:08"
"2691";"201";"8827";"Tidak Ada";"1";"2";"33";"2018-09-08";"01:18:46"
"2692";"201";"8828";"Tidak Ada";"1";"2";"33";"2018-09-08";"01:20:17"
"2693";"5955";"250040";"Tidak Ada";"1";"2";"71";"2018-09-08";"01:21:00"
"2694";"201";"8829";"Tidak Ada";"1";"2";"33";"2018-09-08";"01:21:09"
"2695";"5962";"250268";"Tidak Ada";"1";"2";"49";"2018-09-08";"01:22:00"
"2696";"201";"8830";"Tidak Ada";"1";"2";"33";"2018-09-08";"01:22:08"
"2697";"201";"8756";"BUMN";"1";"2";"33";"2018-09-08";"01:23:13"
"2698";"5955";"250041";"Tidak Ada";"1";"2";"71";"2018-09-08";"01:23:21"
"2699";"201";"8757";"Tidak Ada";"1";"2";"33";"2018-09-08";"01:24:37"
"2700";"5962";"250269";"Tidak Ada";"1";"2";"49";"2018-09-08";"01:25:15"
"2701";"5955";"250042";"Tidak Ada";"1";"2";"71";"2018-09-08";"01:26:39"
"2702";"5962";"250270";"Tidak Ada";"1";"2";"49";"2018-09-08";"01:26:56"
"2703";"5962";"250271";"Tidak Ada";"1";"2";"49";"2018-09-08";"01:28:19"
"2704";"5962";"250272";"Qubicle\.id";"1";"2";"49";"2018-09-08";"01:29:06"
"2705";"5955";"250043";"Tidak Ada";"1";"2";"71";"2018-09-08";"01:29:36"
"2706";"117";"4745";"Tidak Ada";"1";"2";"50";"2018-09-08";"01:30:08"
"2707";"5962";"250273";"Tidak Ada";"1";"2";"49";"2018-09-08";"01:30:37"
"2708";"5962";"250274";"Tidak Ada";"1";"2";"49";"2018-09-08";"01:31:51"
"2709";"5955";"249995";"Tidak Ada";"1";"2";"71";"2018-09-08";"01:32:37"
"2710";"5962";"250275";"Tidak Ada";"1";"2";"49";"2018-09-08";"01:33:52"
"2711";"5962";"250276";"Tidak Ada";"1";"2";"49";"2018-09-08";"01:34:47"
"2712";"5962";"250277";"Tidak Ada";"1";"2";"49";"2018-09-08";"01:35:59"
"2713";"5955";"249996";"Tidak Ada";"1";"2";"71";"2018-09-08";"01:36:19"
"2714";"117";"4746";"Axioo Photography";"1";"2";"50";"2018-09-08";"01:36:36"
"2715";"5962";"250278";"Tidak Ada";"1";"2";"49";"2018-09-08";"01:36:56"
"2716";"117";"4746";"Samsung";"1";"2";"50";"2018-09-08";"01:37:00"
"2717";"5955";"249997";"Tidak Ada";"1";"2";"71";"2018-09-08";"01:37:04"
"2718";"5955";"249998";"Tidak Ada";"1";"2";"71";"2018-09-08";"01:38:09"
"2719";"5962";"250282";"Tidak Ada";"1";"2";"49";"2018-09-08";"01:38:26"
"2720";"5962";"250283";"Tidak Ada";"1";"2";"49";"2018-09-08";"01:39:39"
"2721";"5955";"249999";"Humanitarian Leadership Academy Indonesia";"1";"2";"71";"2018-09-08";"01:39:53"
"2722";"5955";"250000";"Tidak Ada";"1";"2";"71";"2018-09-08";"01:40:57"
"2723";"5962";"250286";"Tidak Ada";"1";"2";"49";"2018-09-08";"01:41:20"
"2724";"5962";"250287";"Tidak Ada";"1";"2";"49";"2018-09-08";"01:42:31"
"2725";"5955";"250001";"Tempo\.co";"1";"2";"71";"2018-09-08";"01:42:48"
"2726";"5955";"250003";"Tidak Ada";"1";"2";"71";"2018-09-08";"01:44:36"
"2727";"117";"4747";"Tidak Ada";"1";"2";"50";"2018-09-08";"01:46:34"
"2728";"117";"4748";"Tidak Ada";"1";"2";"50";"2018-09-08";"01:49:20"
"2729";"5955";"250004";"Tidak Ada";"1";"2";"71";"2018-09-08";"01:50:39"
"2730";"5955";"250005";"Tidak Ada";"1";"2";"71";"2018-09-08";"01:52:49"
"2731";"5955";"250007";"Tidak Ada";"1";"2";"71";"2018-09-08";"01:53:58"
"2732";"117";"4749";"Tidak Ada";"1";"2";"50";"2018-09-08";"01:54:08"
"2733";"5955";"250008";"Beritagar\.id";"1";"2";"71";"2018-09-08";"01:55:31"
"2734";"5955";"250009";"Tidak Ada";"1";"2";"71";"2018-09-08";"01:56:32"
"2735";"5955";"250010";"BBC Indonesia";"1";"2";"71";"2018-09-08";"01:57:29"
"2736";"117";"4750";"Tidak Ada";"1";"2";"50";"2018-09-08";"01:58:55"
"2737";"5955";"250011";"Tidak Ada";"1";"2";"71";"2018-09-08";"02:00:45"
"2738";"117";"4751";"Tidak Ada";"1";"2";"50";"2018-09-08";"02:01:24"
"2739";"5955";"250012";"berita Antara";"1";"2";"71";"2018-09-08";"02:03:05"
"2740";"117";"4752";"Tidak Ada";"1";"2";"50";"2018-09-08";"02:03:32"
"2741";"5955";"250013";"Tidak Ada";"1";"2";"71";"2018-09-08";"02:06:13"
"2742";"5955";"250014";"Tidak Ada";"1";"2";"71";"2018-09-08";"02:07:22"
"2743";"5955";"250016";"Tidak Ada";"1";"2";"71";"2018-09-08";"02:09:26"
"2744";"117";"4753";"konsultansi Deloitte";"1";"2";"50";"2018-09-08";"02:10:00"
"2745";"5955";"250017";"Tidak Ada";"1";"2";"71";"2018-09-08";"02:10:58"
"2746";"5955";"250018";"Tidak Ada";"1";"2";"71";"2018-09-08";"02:12:22"
"2747";"117";"4754";"Tidak Ada";"1";"2";"50";"2018-09-08";"02:13:28"
"2748";"5955";"250019";"Tidak Ada";"1";"2";"71";"2018-09-08";"02:14:00"
"2749";"5955";"250020";"Tidak Ada";"1";"2";"71";"2018-09-08";"02:15:13"
"2750";"117";"4755";"Tidak Ada";"1";"2";"50";"2018-09-08";"02:15:21"
"2751";"5955";"250022";"Tidak Ada";"1";"2";"71";"2018-09-08";"02:16:55"
"2752";"5955";"250023";"Tidak Ada";"1";"2";"71";"2018-09-08";"02:17:58"
