"id_money";"id_berita";"id_kalimat";"money";"isValid";"id_submitter";"date_submit";"time_submit"
"2342";"5919";"248635";"Tidak Ada";"2";"62";"2018-09-07";"15:57:08"
"2343";"294";"12579";"Tidak Ada";"2";"67";"2018-09-07";"15:57:46"
"2344";"96";"3972";"Tidak Ada";"2";"48";"2018-09-07";"15:58:09"
"2345";"294";"12580";"Tidak Ada";"2";"67";"2018-09-07";"15:58:40"
"2346";"96";"3973";"Tidak Ada";"2";"48";"2018-09-07";"15:58:56"
"2347";"96";"3974";"Tidak Ada";"2";"48";"2018-09-07";"16:00:29"
"2348";"294";"12581";"Tidak Ada";"2";"67";"2018-09-07";"16:01:57"
"2349";"294";"12582";"Tidak Ada";"2";"67";"2018-09-07";"16:02:39"
"2350";"294";"12583";"Tidak Ada";"2";"67";"2018-09-07";"16:04:34"
"2351";"96";"3975";"Tidak Ada";"2";"48";"2018-09-07";"16:05:42"
"2352";"294";"12584";"Tidak Ada";"2";"67";"2018-09-07";"16:06:09"
"2353";"96";"3976";"Tidak Ada";"2";"48";"2018-09-07";"16:07:17"
"2354";"96";"3977";"Tidak Ada";"2";"48";"2018-09-07";"16:09:59"
"2355";"96";"3978";"Tidak Ada";"2";"48";"2018-09-07";"16:11:10"
"2356";"96";"3979";"Tidak Ada";"2";"48";"2018-09-07";"16:12:41"
"2357";"96";"3980";"Tidak Ada";"2";"48";"2018-09-07";"16:14:27"
"2358";"96";"3981";"Tidak Ada";"2";"48";"2018-09-07";"16:15:26"
"2359";"96";"3982";"Tidak Ada";"2";"48";"2018-09-07";"16:16:45"
"2360";"96";"3983";"Tidak Ada";"2";"48";"2018-09-07";"16:21:15"
"2361";"96";"3984";"Tidak Ada";"2";"48";"2018-09-07";"16:33:32"
"2362";"96";"3985";"Tidak Ada";"2";"48";"2018-09-07";"16:34:20"
"2363";"96";"3986";"Tidak Ada";"2";"48";"2018-09-07";"16:35:46"
"2364";"96";"3988";"Tidak Ada";"2";"48";"2018-09-07";"16:36:43"
"2365";"96";"3989";"Tidak Ada";"2";"48";"2018-09-07";"16:44:34"
"2366";"109";"4462";"Tidak Ada";"2";"32";"2018-09-07";"16:46:04"
"2367";"5895";"247789";"Tidak Ada";"2";"72";"2018-09-07";"16:46:59"
"2368";"109";"4463";"Tidak Ada";"2";"32";"2018-09-07";"16:48:26"
"2369";"5895";"247759";"Tidak Ada";"2";"72";"2018-09-07";"16:50:51"
"2370";"109";"4464";"Tidak Ada";"2";"32";"2018-09-07";"16:50:56"
"2371";"5895";"247760";"Tidak Ada";"2";"72";"2018-09-07";"16:52:37"
"2372";"5895";"247761";"Tidak Ada";"2";"72";"2018-09-07";"16:55:29"
"2373";"96";"3990";"Tidak Ada";"2";"48";"2018-09-07";"16:56:48"
"2374";"5895";"247762";"Tidak Ada";"2";"72";"2018-09-07";"16:56:50"
"2375";"109";"4465";"Tidak Ada";"2";"32";"2018-09-07";"16:56:58"
"2376";"96";"3991";"Tidak Ada";"2";"48";"2018-09-07";"16:58:05"
"2377";"5895";"247763";"Tidak Ada";"2";"72";"2018-09-07";"16:58:20"
"2378";"109";"4466";"Tidak Ada";"2";"32";"2018-09-07";"16:58:26"
"2379";"96";"3992";"Tidak Ada";"2";"48";"2018-09-07";"16:58:57"
"2380";"96";"3993";"Tidak Ada";"2";"48";"2018-09-07";"17:00:50"
"2381";"5895";"247764";"Tidak Ada";"2";"72";"2018-09-07";"17:01:47"
"2382";"5895";"247765";"Tidak Ada";"2";"72";"2018-09-07";"17:24:17"
"2383";"5895";"247766";"Tidak Ada";"2";"72";"2018-09-07";"17:25:26"
"2384";"5895";"247767";"Tidak Ada";"2";"72";"2018-09-07";"17:26:30"
"2385";"5895";"247768";"Tidak Ada";"2";"72";"2018-09-07";"17:28:16"
"2386";"5895";"247772";"Tidak Ada";"2";"72";"2018-09-07";"17:30:43"
"2387";"5895";"247776";"Tidak Ada";"2";"72";"2018-09-07";"17:32:25"
"2388";"5895";"247777";"Tidak Ada";"2";"72";"2018-09-07";"17:36:06"
"2389";"5895";"247778";"Tidak Ada";"2";"72";"2018-09-07";"17:37:32"
"2390";"5895";"247779";"Tidak Ada";"2";"72";"2018-09-07";"17:39:31"
"2391";"5895";"247780";"Tidak Ada";"2";"72";"2018-09-07";"17:40:32"
"2392";"5895";"247781";"Tidak Ada";"2";"72";"2018-09-07";"17:41:57"
"2393";"5895";"247782";"dolar";"2";"72";"2018-09-07";"17:52:35"
"2394";"5895";"247785";"dolar as";"2";"72";"2018-09-07";"17:54:09"
"2395";"5895";"247785";"Rupiah";"2";"72";"2018-09-07";"17:54:15"
"2396";"5895";"247788";"Tidak Ada";"2";"72";"2018-09-07";"17:56:29"
"2397";"109";"4467";"Tidak Ada";"2";"32";"2018-09-07";"17:57:04"
"2398";"5898";"247906";"Tidak Ada";"2";"72";"2018-09-07";"17:57:23"
"2399";"5898";"247856";"Tidak Ada";"2";"72";"2018-09-07";"17:58:33"
"2400";"109";"4468";"Tidak Ada";"2";"32";"2018-09-07";"17:58:44"
"2401";"5898";"247857";"Tidak Ada";"2";"72";"2018-09-07";"18:01:06"
"2402";"5898";"247858";"Tidak Ada";"2";"72";"2018-09-07";"18:26:02"
"2403";"5898";"247859";"Tidak Ada";"2";"72";"2018-09-07";"18:27:39"
"2404";"5898";"247860";"Tidak Ada";"2";"72";"2018-09-07";"18:28:31"
"2405";"5898";"247863";"Tidak Ada";"2";"72";"2018-09-07";"18:29:40"
"2406";"5898";"247866";"Tidak Ada";"2";"72";"2018-09-07";"18:30:42"
"2407";"5898";"247867";"Tidak Ada";"2";"72";"2018-09-07";"18:32:21"
"2408";"5898";"247869";"Tidak Ada";"2";"72";"2018-09-07";"18:33:23"
"2409";"5898";"247870";"Tidak Ada";"2";"72";"2018-09-07";"18:38:52"
"2410";"5898";"247871";"Tidak Ada";"2";"72";"2018-09-07";"18:40:37"
"2411";"109";"4469";"Tidak Ada";"2";"32";"2018-09-07";"18:41:06"
"2412";"5898";"247872";"Tidak Ada";"2";"72";"2018-09-07";"18:42:41"
"2413";"109";"4470";"Tidak Ada";"2";"32";"2018-09-07";"18:42:41"
"2414";"5898";"247873";"Tidak Ada";"2";"72";"2018-09-07";"18:43:46"
"2415";"5898";"247874";"Tidak Ada";"2";"72";"2018-09-07";"18:44:31"
"2416";"109";"4471";"Tidak Ada";"2";"32";"2018-09-07";"18:44:50"
"2417";"109";"4472";"Tidak Ada";"2";"32";"2018-09-07";"18:47:32"
"2418";"5898";"247875";"Tidak Ada";"2";"72";"2018-09-07";"18:48:17"
"2419";"5898";"247877";"Tidak Ada";"2";"72";"2018-09-07";"18:50:33"
"2420";"5898";"247879";"Tidak Ada";"2";"72";"2018-09-07";"18:51:53"
"2421";"109";"4473";"Tidak Ada";"2";"32";"2018-09-07";"18:52:04"
"2422";"5898";"247880";"Tidak Ada";"2";"72";"2018-09-07";"18:53:28"
"2423";"5898";"247881";"Tidak Ada";"2";"72";"2018-09-07";"18:54:27"
"2424";"5898";"247883";"Tidak Ada";"2";"72";"2018-09-07";"18:55:22"
"2425";"5898";"247884";"Tidak Ada";"2";"72";"2018-09-07";"18:56:35"
"2426";"5898";"247886";"Tidak Ada";"2";"72";"2018-09-07";"18:57:53"
"2427";"109";"4474";"Tidak Ada";"2";"32";"2018-09-07";"18:58:57"
"2428";"5898";"247890";"Tidak Ada";"2";"72";"2018-09-07";"19:02:36"
"2429";"5898";"247891";"Tidak Ada";"2";"72";"2018-09-07";"19:04:06"
"2430";"109";"4475";"Tidak Ada";"2";"32";"2018-09-07";"19:04:14"
"2431";"5898";"247892";"Tidak Ada";"2";"72";"2018-09-07";"19:05:05"
"2432";"5898";"247893";"Tidak Ada";"2";"72";"2018-09-07";"19:06:56"
"2433";"3";"119";"Tidak Ada";"2";"53";"2018-09-07";"19:46:06"
"2434";"3";"120";"Tidak Ada";"2";"53";"2018-09-07";"19:49:44"
"2435";"3";"121";"Tidak Ada";"2";"53";"2018-09-07";"19:59:25"
"2436";"3";"122";"Tidak Ada";"2";"53";"2018-09-07";"20:07:25"
"2437";"3";"123";"Tidak Ada";"2";"53";"2018-09-07";"20:14:13"
"2438";"3";"124";"Tidak Ada";"2";"53";"2018-09-07";"20:23:54"
"2439";"3";"125";"Tidak Ada";"2";"53";"2018-09-07";"20:26:30"
"2440";"3";"126";"Tidak Ada";"2";"53";"2018-09-07";"20:28:53"
"2441";"3";"127";"Tidak Ada";"2";"53";"2018-09-07";"20:30:22"
"2442";"3";"128";"Rp300";"2";"53";"2018-09-07";"20:32:06"
"2443";"3";"128";"Rp300 juta";"2";"53";"2018-09-07";"20:32:10"
"2444";"3";"128";"juta";"2";"53";"2018-09-07";"20:32:14"
"2445";"3";"129";"Tidak Ada";"2";"53";"2018-09-07";"20:35:35"
"2446";"3";"130";"Tidak Ada";"2";"53";"2018-09-07";"20:38:41"
"2447";"351";"15090";"Tidak Ada";"2";"43";"2018-09-07";"20:45:41"
"2448";"3";"131";"Tidak Ada";"2";"53";"2018-09-07";"20:46:24"
"2449";"351";"15091";"Tidak Ada";"2";"43";"2018-09-07";"20:47:04"
"2450";"351";"15092";"Tidak Ada";"2";"43";"2018-09-07";"20:48:49"
"2451";"3";"132";"Tidak Ada";"2";"53";"2018-09-07";"20:49:03"
"2452";"351";"15094";"Tidak Ada";"2";"43";"2018-09-07";"20:51:42"
"2453";"3";"133";"Tidak Ada";"2";"53";"2018-09-07";"20:52:22"
"2454";"5898";"247894";"Tidak Ada";"2";"72";"2018-09-07";"20:53:11"
"2455";"109";"4476";"Tidak Ada";"2";"32";"2018-09-07";"20:53:53"
"2456";"109";"4477";"Tidak Ada";"2";"32";"2018-09-07";"20:54:54"
"2457";"4";"184";"Tidak Ada";"2";"53";"2018-09-07";"20:54:54"
"2458";"5898";"247895";"Tidak Ada";"2";"72";"2018-09-07";"20:57:36"
"2459";"4";"185";"Tidak Ada";"2";"53";"2018-09-07";"20:58:54"
"2460";"109";"4478";"Tidak Ada";"2";"32";"2018-09-07";"21:00:23"
"2461";"5898";"247896";"Tidak Ada";"2";"72";"2018-09-07";"21:00:39"
"2462";"115";"4693";"Tidak Ada";"2";"32";"2018-09-07";"21:02:33"
"2463";"5898";"247897";"Tidak Ada";"2";"72";"2018-09-07";"21:02:35"
"2464";"4";"186";"Tidak Ada";"2";"53";"2018-09-07";"21:03:56"
"2465";"5898";"247901";"Tidak Ada";"2";"72";"2018-09-07";"21:07:19"
"2466";"4";"187";"Tidak Ada";"2";"53";"2018-09-07";"21:07:55"
"2467";"5898";"247903";"Tidak Ada";"2";"72";"2018-09-07";"21:08:26"
"2468";"115";"4694";"Tidak Ada";"2";"32";"2018-09-07";"21:12:58"
"2469";"4";"188";"Tidak Ada";"2";"53";"2018-09-07";"21:13:47"
"2470";"4";"189";"Tidak Ada";"2";"53";"2018-09-07";"21:15:41"
"2471";"5898";"247904";"Tidak Ada";"2";"72";"2018-09-07";"21:17:28"
"2472";"115";"4695";"Tidak Ada";"2";"32";"2018-09-07";"21:17:28"
"2473";"4";"190";"Tidak Ada";"2";"53";"2018-09-07";"21:17:29"
"2474";"4";"191";"Tidak Ada";"2";"53";"2018-09-07";"21:19:41"
"2475";"115";"4696";"Tidak Ada";"2";"32";"2018-09-07";"21:20:03"
"2476";"5901";"248011";"Tidak Ada";"2";"72";"2018-09-07";"21:20:20"
"2477";"4";"192";"Tidak Ada";"2";"53";"2018-09-07";"21:21:29"
"2478";"4";"134";"Tidak Ada";"2";"53";"2018-09-07";"21:22:35"
"2479";"5901";"248012";"Tidak Ada";"2";"72";"2018-09-07";"21:22:56"
"2480";"4";"135";"Tidak Ada";"2";"53";"2018-09-07";"21:23:26"
"2481";"4";"136";"Tidak Ada";"2";"53";"2018-09-07";"21:24:43"
"2482";"5901";"248013";"Tidak Ada";"2";"72";"2018-09-07";"21:24:53"
"2483";"4";"137";"Tidak Ada";"2";"53";"2018-09-07";"21:25:39"
"2484";"115";"4697";"Tidak Ada";"2";"32";"2018-09-07";"21:27:53"
"2485";"115";"4698";"Tidak Ada";"2";"32";"2018-09-07";"21:31:46"
"2486";"5901";"248015";"Tidak Ada";"2";"72";"2018-09-07";"21:34:42"
"2487";"115";"4699";"Tidak Ada";"2";"32";"2018-09-07";"21:34:45"
"2488";"5901";"248016";"Tidak Ada";"2";"72";"2018-09-07";"21:39:48"
"2489";"115";"4700";"Tidak Ada";"2";"32";"2018-09-07";"21:40:33"
"2490";"5901";"248017";"Tidak Ada";"2";"72";"2018-09-07";"21:41:19"
"2491";"115";"4701";"Tidak Ada";"2";"32";"2018-09-07";"21:44:55"
"2492";"5901";"248018";"Tidak Ada";"2";"72";"2018-09-07";"21:47:56"
"2493";"115";"4702";"Tidak Ada";"2";"32";"2018-09-07";"21:48:20"
"2494";"192";"8397";"Tidak Ada";"2";"34";"2018-09-07";"21:48:46"
"2495";"115";"4703";"Tidak Ada";"2";"32";"2018-09-07";"21:49:56"
"2496";"5901";"248019";"Tidak Ada";"2";"72";"2018-09-07";"21:51:02"
"2497";"115";"4704";"Tidak Ada";"2";"32";"2018-09-07";"21:51:54"
"2498";"192";"8398";"Tidak Ada";"2";"34";"2018-09-07";"21:53:00"
"2499";"115";"4705";"Tidak Ada";"2";"32";"2018-09-07";"21:53:44"
"2500";"306";"13126";"Tidak Ada";"2";"69";"2018-09-07";"21:54:46"
"2501";"306";"13127";"Tidak Ada";"2";"69";"2018-09-07";"21:56:17"
"2502";"115";"4706";"Tidak Ada";"2";"32";"2018-09-07";"21:56:34"
"2503";"306";"13128";"Tidak Ada";"2";"69";"2018-09-07";"22:00:38"
"2504";"306";"13129";"Tidak Ada";"2";"69";"2018-09-07";"22:01:52"
"2505";"306";"13130";"Tidak Ada";"2";"69";"2018-09-07";"22:04:16"
"2506";"115";"4707";"Tidak Ada";"2";"32";"2018-09-07";"22:05:52"
"2507";"306";"13131";"Tidak Ada";"2";"69";"2018-09-07";"22:06:42"
"2508";"115";"4708";"Tidak Ada";"2";"32";"2018-09-07";"22:07:17"
"2509";"306";"13132";"Tidak Ada";"2";"69";"2018-09-07";"22:07:50"
"2510";"306";"13133";"Tidak Ada";"2";"69";"2018-09-07";"22:08:51"
"2511";"306";"13134";"Tidak Ada";"2";"69";"2018-09-07";"22:11:31"
"2512";"306";"13135";"Tidak Ada";"2";"69";"2018-09-07";"22:12:46"
"2513";"306";"13136";"Tidak Ada";"2";"69";"2018-09-07";"22:13:54"
"2514";"306";"13137";"Tidak Ada";"2";"69";"2018-09-07";"22:15:42"
"2515";"115";"4709";"Tidak Ada";"2";"32";"2018-09-07";"22:17:02"
"2516";"306";"13138";"Tidak Ada";"2";"69";"2018-09-07";"22:17:17"
"2517";"306";"13139";"Tidak Ada";"2";"69";"2018-09-07";"22:18:41"
"2518";"115";"4710";"Tidak Ada";"2";"32";"2018-09-07";"22:18:52"
"2519";"306";"13140";"Tidak Ada";"2";"69";"2018-09-07";"22:20:55"
"2520";"306";"13141";"Tidak Ada";"2";"69";"2018-09-07";"22:25:35"
"2521";"306";"13142";"Tidak Ada";"2";"69";"2018-09-07";"22:27:43"
"2522";"5901";"248020";"Tidak Ada";"2";"72";"2018-09-07";"22:28:09"
"2523";"5901";"247991";"Tidak Ada";"2";"72";"2018-09-07";"22:29:28"
"2524";"306";"13143";"Tidak Ada";"2";"69";"2018-09-07";"22:30:09"
"2525";"116";"4721";"Tidak Ada";"2";"50";"2018-09-07";"22:30:45"
"2526";"306";"13144";"Tidak Ada";"2";"69";"2018-09-07";"22:31:41"
"2527";"306";"13145";"Tidak Ada";"2";"69";"2018-09-07";"22:33:04"
"2528";"306";"13146";"Tidak Ada";"2";"69";"2018-09-07";"22:34:37"
"2529";"116";"4722";"Tidak Ada";"2";"50";"2018-09-07";"22:34:45"
"2530";"116";"4723";"Tidak Ada";"2";"50";"2018-09-07";"22:38:08"
"2531";"116";"4724";"Tidak Ada";"2";"50";"2018-09-07";"22:39:53"
"2532";"116";"4725";"Tidak Ada";"2";"50";"2018-09-07";"22:42:14"
"2533";"122";"5172";"Tidak Ada";"2";"32";"2018-09-07";"22:42:24"
"2534";"5901";"247992";"Tidak Ada";"2";"72";"2018-09-07";"22:44:02"
"2535";"122";"5173";"Tidak Ada";"2";"32";"2018-09-07";"22:45:38"
"2536";"5901";"247993";"Tidak Ada";"2";"72";"2018-09-07";"22:46:09"
"2537";"122";"5174";"Tidak Ada";"2";"32";"2018-09-07";"22:47:21"
"2538";"116";"4726";"Tidak Ada";"2";"50";"2018-09-07";"22:48:09"
"2539";"5901";"247994";"Tidak Ada";"2";"72";"2018-09-07";"22:48:31"
"2540";"122";"5175";"Tidak Ada";"2";"32";"2018-09-07";"22:49:36"
"2541";"5901";"247995";"Tidak Ada";"2";"72";"2018-09-07";"22:51:13"
"2542";"122";"5176";"Tidak Ada";"2";"32";"2018-09-07";"22:53:11"
"2543";"122";"5177";"Tidak Ada";"2";"32";"2018-09-07";"22:54:51"
"2544";"122";"5178";"Tidak Ada";"2";"32";"2018-09-07";"22:56:07"
"2545";"116";"4727";"Tidak Ada";"2";"50";"2018-09-07";"22:57:12"
"2546";"122";"5179";"Tidak Ada";"2";"32";"2018-09-07";"22:57:28"
"2547";"122";"5180";"Tidak Ada";"2";"32";"2018-09-07";"22:59:06"
"2548";"122";"5181";"Tidak Ada";"2";"32";"2018-09-07";"23:00:40"
"2549";"116";"4728";"Tidak Ada";"2";"50";"2018-09-07";"23:01:00"
"2550";"122";"5142";"Tidak Ada";"2";"32";"2018-09-07";"23:03:30"
"2551";"116";"4729";"Tidak Ada";"2";"50";"2018-09-07";"23:03:44"
"2552";"116";"4730";"Tidak Ada";"2";"50";"2018-09-07";"23:09:45"
"2553";"116";"4731";"Tidak Ada";"2";"50";"2018-09-07";"23:17:18"
"2554";"116";"4732";"Tidak Ada";"2";"50";"2018-09-07";"23:24:49"
"2555";"116";"4733";"Tidak Ada";"2";"50";"2018-09-07";"23:42:21"
"2556";"116";"4734";"Tidak Ada";"2";"50";"2018-09-07";"23:47:37"
"2557";"116";"4735";"Tidak Ada";"2";"50";"2018-09-07";"23:51:28"
"2558";"5958";"250140";"Tidak Ada";"2";"49";"2018-09-07";"23:59:38"
"2559";"116";"4736";"Tidak Ada";"2";"50";"2018-09-07";"23:59:57"
"2560";"5958";"250142";"Tidak Ada";"2";"49";"2018-09-08";"00:01:40"
"2561";"5958";"250144";"Tidak Ada";"2";"49";"2018-09-08";"00:03:08"
"2562";"5958";"250145";"Tidak Ada";"2";"49";"2018-09-08";"00:04:24"
"2563";"5958";"250120";"Tidak Ada";"2";"49";"2018-09-08";"00:07:04"
"2564";"5958";"250121";"Tidak Ada";"2";"49";"2018-09-08";"00:10:06"
"2565";"116";"4737";"Tidak Ada";"2";"50";"2018-09-08";"00:16:06"
"2566";"116";"4738";"Tidak Ada";"2";"50";"2018-09-08";"00:19:20"
"2567";"116";"4739";"Tidak Ada";"2";"50";"2018-09-08";"00:29:05"
"2568";"116";"4740";"Tidak Ada";"2";"50";"2018-09-08";"00:31:40"
"2569";"5959";"250167";"Tidak Ada";"2";"71";"2018-09-08";"00:32:10"
"2570";"5959";"250168";"Tidak Ada";"2";"71";"2018-09-08";"00:33:25"
"2571";"5959";"250169";"Tidak Ada";"2";"71";"2018-09-08";"00:37:08"
"2572";"116";"4741";"Tidak Ada";"2";"50";"2018-09-08";"00:38:07"
"2573";"5959";"250170";"Tidak Ada";"2";"71";"2018-09-08";"00:38:52"
"2574";"5959";"250171";"Tidak Ada";"2";"71";"2018-09-08";"00:40:44"
"2575";"116";"4742";"Tidak Ada";"2";"50";"2018-09-08";"00:40:45"
"2576";"5959";"250172";"Tidak Ada";"2";"71";"2018-09-08";"00:41:57"
"2577";"5958";"250122";"Tidak Ada";"2";"49";"2018-09-08";"00:43:04"
"2578";"5959";"250173";"Tidak Ada";"2";"71";"2018-09-08";"00:43:10"
"2579";"204";"8921";"Tidak Ada";"2";"33";"2018-09-08";"00:43:31"
"2580";"5959";"250174";"Tidak Ada";"2";"71";"2018-09-08";"00:45:07"
"2581";"5958";"250123";"Tidak Ada";"2";"49";"2018-09-08";"00:45:45"
"2582";"5959";"250175";"Tidak Ada";"2";"71";"2018-09-08";"00:46:31"
"2583";"116";"4743";"Tidak Ada";"2";"50";"2018-09-08";"00:46:39"
"2584";"5958";"250126";"Tidak Ada";"2";"49";"2018-09-08";"00:47:22"
"2585";"204";"8922";"Tidak Ada";"2";"33";"2018-09-08";"00:47:42"
"2586";"5959";"250176";"Tidak Ada";"2";"71";"2018-09-08";"00:48:22"
"2587";"204";"8923";"Tidak Ada";"2";"33";"2018-09-08";"00:48:31"
"2588";"5958";"250128";"Tidak Ada";"2";"49";"2018-09-08";"00:49:06"
"2589";"5958";"250129";"Tidak Ada";"2";"49";"2018-09-08";"00:50:29"
"2590";"204";"8924";"Tidak Ada";"2";"33";"2018-09-08";"00:50:56"
"2591";"5959";"250177";"Tidak Ada";"2";"71";"2018-09-08";"00:51:08"
"2592";"204";"8925";"Tidak Ada";"2";"33";"2018-09-08";"00:51:58"
"2593";"204";"8926";"Tidak Ada";"2";"33";"2018-09-08";"00:52:47"
"2594";"5958";"250130";"Tidak Ada";"2";"49";"2018-09-08";"00:53:15"
"2595";"5958";"250133";"Tidak Ada";"2";"49";"2018-09-08";"00:53:37"
"2596";"5959";"250178";"Tidak Ada";"2";"71";"2018-09-08";"00:53:46"
"2597";"204";"8927";"Tidak Ada";"2";"33";"2018-09-08";"00:54:16"
"2598";"5959";"250179";"Tidak Ada";"2";"71";"2018-09-08";"00:54:53"
"2599";"204";"8928";"Tidak Ada";"2";"33";"2018-09-08";"00:55:05"
"2600";"204";"8929";"Tidak Ada";"2";"33";"2018-09-08";"00:55:59"
"2601";"5958";"250134";"Tidak Ada";"2";"49";"2018-09-08";"00:56:10"
"2602";"5959";"250180";"Tidak Ada";"2";"71";"2018-09-08";"00:56:24"
"2603";"5936";"249260";"Tidak Ada";"2";"49";"2018-09-08";"00:57:45"
"2604";"204";"8930";"Tidak Ada";"2";"33";"2018-09-08";"00:58:48"
"2605";"5959";"250181";"Tidak Ada";"2";"71";"2018-09-08";"00:58:56"
"2606";"5936";"249267";"Tidak Ada";"2";"49";"2018-09-08";"01:00:06"
"2607";"5959";"250182";"Tidak Ada";"2";"71";"2018-09-08";"01:00:33"
"2608";"204";"8931";"Tidak Ada";"2";"33";"2018-09-08";"01:00:39"
"2609";"5936";"249268";"Tidak Ada";"2";"49";"2018-09-08";"01:01:43"
"2610";"204";"8932";"Tidak Ada";"2";"33";"2018-09-08";"01:02:14"
"2611";"5959";"250183";"Tidak Ada";"2";"71";"2018-09-08";"01:03:09"
"2612";"204";"8933";"Tidak Ada";"2";"33";"2018-09-08";"01:03:19"
"2613";"5936";"249270";"Tidak Ada";"2";"49";"2018-09-08";"01:03:26"
"2614";"5959";"250184";"Tidak Ada";"2";"71";"2018-09-08";"01:04:14"
"2615";"5936";"249271";"Tidak Ada";"2";"49";"2018-09-08";"01:04:43"
"2616";"204";"8934";"Tidak Ada";"2";"33";"2018-09-08";"01:05:49"
"2617";"5955";"250035";"Tidak Ada";"2";"71";"2018-09-08";"01:06:08"
"2618";"5936";"249284";"Tidak Ada";"2";"49";"2018-09-08";"01:07:15"
"2619";"204";"8935";"Tidak Ada";"2";"33";"2018-09-08";"01:07:27"
"2620";"5955";"250036";"Tidak Ada";"2";"71";"2018-09-08";"01:08:44"
"2621";"204";"8936";"Tidak Ada";"2";"33";"2018-09-08";"01:09:36"
"2622";"5936";"249288";"Tidak Ada";"2";"49";"2018-09-08";"01:11:39"
"2623";"204";"8937";"Tidak Ada";"2";"33";"2018-09-08";"01:11:40"
"2624";"5936";"249295";"Tidak Ada";"2";"49";"2018-09-08";"01:12:45"
"2625";"204";"8938";"Tidak Ada";"2";"33";"2018-09-08";"01:12:54"
"2626";"5955";"250037";"Rp958,8 miliar";"2";"71";"2018-09-08";"01:13:52"
"2627";"5962";"250296";"Tidak Ada";"2";"49";"2018-09-08";"01:14:00"
"2628";"204";"8939";"Tidak Ada";"2";"33";"2018-09-08";"01:14:17"
"2629";"5962";"250297";"Tidak Ada";"2";"49";"2018-09-08";"01:15:28"
"2630";"204";"8940";"Tidak Ada";"2";"33";"2018-09-08";"01:15:36"
"2631";"5955";"250038";"Rp557,7 miliar";"2";"71";"2018-09-08";"01:16:20"
"2632";"5955";"250038";"Rp428,1 miliar";"2";"71";"2018-09-08";"01:16:33"
"2633";"5962";"250267";"Tidak Ada";"2";"49";"2018-09-08";"01:16:35"
"2634";"204";"8941";"Tidak Ada";"2";"33";"2018-09-08";"01:16:42"
"2635";"5955";"250039";"Rp1 triliun";"2";"71";"2018-09-08";"01:18:42"
"2636";"201";"8827";"Tidak Ada";"2";"33";"2018-09-08";"01:18:57"
"2637";"201";"8828";"Tidak Ada";"2";"33";"2018-09-08";"01:20:25"
"2638";"201";"8829";"Tidak Ada";"2";"33";"2018-09-08";"01:21:17"
"2639";"5955";"250040";"Rp3,3 triliun";"2";"71";"2018-09-08";"01:22:00"
"2640";"201";"8830";"Tidak Ada";"2";"33";"2018-09-08";"01:22:17"
"2641";"5962";"250268";"Tidak Ada";"2";"49";"2018-09-08";"01:22:18"
"2642";"201";"8756";"Tidak Ada";"2";"33";"2018-09-08";"01:23:32"
"2643";"5955";"250041";"Rp4 triliun";"2";"71";"2018-09-08";"01:23:35"
"2644";"201";"8757";"Tidak Ada";"2";"33";"2018-09-08";"01:24:45"
"2645";"5962";"250269";"Tidak Ada";"2";"49";"2018-09-08";"01:25:30"
"2646";"117";"4744";"Tidak Ada";"2";"50";"2018-09-08";"01:27:04"
"2647";"5962";"250270";"Tidak Ada";"2";"49";"2018-09-08";"01:27:07"
"2648";"5955";"250042";"Tidak Ada";"2";"71";"2018-09-08";"01:28:00"
"2649";"5962";"250271";"Tidak Ada";"2";"49";"2018-09-08";"01:28:37"
"2650";"5962";"250272";"Tidak Ada";"2";"49";"2018-09-08";"01:29:47"
"2651";"5955";"250043";"Tidak Ada";"2";"71";"2018-09-08";"01:29:50"
"2652";"117";"4745";"Tidak Ada";"2";"50";"2018-09-08";"01:30:18"
"2653";"5962";"250273";"Tidak Ada";"2";"49";"2018-09-08";"01:30:30"
"2654";"5962";"250274";"Tidak Ada";"2";"49";"2018-09-08";"01:31:43"
"2655";"5955";"249995";"Tidak Ada";"2";"71";"2018-09-08";"01:33:33"
"2656";"5962";"250275";"Tidak Ada";"2";"49";"2018-09-08";"01:33:45"
"2657";"5962";"250276";"Tidak Ada";"2";"49";"2018-09-08";"01:34:39"
"2658";"5955";"249996";"Tidak Ada";"2";"71";"2018-09-08";"01:35:48"
"2659";"5962";"250277";"Tidak Ada";"2";"49";"2018-09-08";"01:35:51"
"2660";"5962";"250278";"Tidak Ada";"2";"49";"2018-09-08";"01:36:47"
"2661";"5955";"249997";"Tidak Ada";"2";"71";"2018-09-08";"01:37:17"
"2662";"5962";"250282";"Tidak Ada";"2";"49";"2018-09-08";"01:38:19"
"2663";"5955";"249998";"Tidak Ada";"2";"71";"2018-09-08";"01:38:20"
"2664";"5962";"250283";"Tidak Ada";"2";"49";"2018-09-08";"01:39:29"
"2665";"5955";"249999";"Tidak Ada";"2";"71";"2018-09-08";"01:40:13"
"2666";"5955";"250000";"Tidak Ada";"2";"71";"2018-09-08";"01:41:08"
"2667";"5962";"250286";"Tidak Ada";"2";"49";"2018-09-08";"01:41:12"
"2668";"5962";"250287";"Tidak Ada";"2";"49";"2018-09-08";"01:42:19"
"2669";"117";"4746";"Tidak Ada";"2";"50";"2018-09-08";"01:43:16"
"2670";"5955";"250001";"Tidak Ada";"2";"71";"2018-09-08";"01:43:33"
