"id_event";"id_berita";"id_kalimat";"nama_event";"isValid";"id_submitter";"date_submit";"time_submit"
"2360";"96";"3969";"Tidak Ada";"2";"48";"2018-09-07";"15:52:46"
"2361";"5919";"248629";"Tidak Ada";"2";"62";"2018-09-07";"15:53:01"
"2362";"294";"12578";"Tidak Ada";"2";"67";"2018-09-07";"15:53:20"
"2363";"5919";"248630";"Tidak Ada";"2";"62";"2018-09-07";"15:53:37"
"2364";"96";"3970";"Tidak Ada";"2";"48";"2018-09-07";"15:53:48"
"2365";"5919";"248631";"Tidak Ada";"2";"62";"2018-09-07";"15:54:13"
"2366";"5919";"248632";"Tidak Ada";"2";"62";"2018-09-07";"15:54:57"
"2367";"5919";"248633";"Tidak Ada";"2";"62";"2018-09-07";"15:55:44"
"2368";"96";"3971";"Tidak Ada";"2";"48";"2018-09-07";"15:56:51"
"2369";"5919";"248635";"Tidak Ada";"2";"62";"2018-09-07";"15:57:05"
"2370";"294";"12579";"Tidak Ada";"2";"67";"2018-09-07";"15:57:44"
"2371";"96";"3972";"Tidak Ada";"2";"48";"2018-09-07";"15:58:06"
"2372";"294";"12580";"Tidak Ada";"2";"67";"2018-09-07";"15:58:37"
"2373";"96";"3973";"Tidak Ada";"2";"48";"2018-09-07";"15:58:53"
"2374";"96";"3974";"Tidak Ada";"2";"48";"2018-09-07";"16:00:25"
"2375";"294";"12581";"Tidak Ada";"2";"67";"2018-09-07";"16:01:55"
"2376";"294";"12582";"Tidak Ada";"2";"67";"2018-09-07";"16:02:38"
"2377";"294";"12583";"Tidak Ada";"2";"67";"2018-09-07";"16:04:33"
"2378";"96";"3975";"Tidak Ada";"2";"48";"2018-09-07";"16:05:40"
"2379";"294";"12584";"Tidak Ada";"2";"67";"2018-09-07";"16:06:08"
"2380";"96";"3976";"Tidak Ada";"2";"48";"2018-09-07";"16:07:13"
"2381";"96";"3977";"Tidak Ada";"2";"48";"2018-09-07";"16:09:56"
"2382";"96";"3978";"Tidak Ada";"2";"48";"2018-09-07";"16:11:08"
"2383";"96";"3979";"Tidak Ada";"2";"48";"2018-09-07";"16:12:38"
"2384";"96";"3980";"Tidak Ada";"2";"48";"2018-09-07";"16:14:24"
"2385";"96";"3981";"Tidak Ada";"2";"48";"2018-09-07";"16:15:23"
"2386";"96";"3982";"Tidak Ada";"2";"48";"2018-09-07";"16:16:43"
"2387";"96";"3983";"Tidak Ada";"2";"48";"2018-09-07";"16:21:09"
"2388";"96";"3984";"Tidak Ada";"2";"48";"2018-09-07";"16:33:28"
"2389";"96";"3985";"Tidak Ada";"2";"48";"2018-09-07";"16:34:18"
"2390";"96";"3986";"Tidak Ada";"2";"48";"2018-09-07";"16:35:44"
"2391";"96";"3988";"Tidak Ada";"2";"48";"2018-09-07";"16:36:40"
"2392";"96";"3989";"Tidak Ada";"2";"48";"2018-09-07";"16:44:28"
"2393";"109";"4462";"Tidak Ada";"2";"32";"2018-09-07";"16:46:01"
"2394";"5895";"247789";"Tidak Ada";"2";"72";"2018-09-07";"16:46:56"
"2395";"109";"4463";"wawancara dengan Beritagar";"2";"32";"2018-09-07";"16:48:23"
"2396";"5895";"247759";"Tidak Ada";"2";"72";"2018-09-07";"16:50:47"
"2397";"109";"4464";"Tidak Ada";"2";"32";"2018-09-07";"16:50:53"
"2398";"5895";"247760";"Tidak Ada";"2";"72";"2018-09-07";"16:52:34"
"2399";"5895";"247761";"Tidak Ada";"2";"72";"2018-09-07";"16:55:23"
"2400";"96";"3990";"Tidak Ada";"2";"48";"2018-09-07";"16:56:44"
"2401";"5895";"247762";"Tidak Ada";"2";"72";"2018-09-07";"16:56:47"
"2402";"109";"4465";"Tidak Ada";"2";"32";"2018-09-07";"16:56:55"
"2403";"5895";"247763";"Tidak Ada";"2";"72";"2018-09-07";"16:57:51"
"2404";"96";"3991";"Tidak Ada";"2";"48";"2018-09-07";"16:58:02"
"2405";"109";"4466";"Tidak Ada";"2";"32";"2018-09-07";"16:58:22"
"2406";"96";"3992";"Tidak Ada";"2";"48";"2018-09-07";"16:59:01"
"2407";"96";"3993";"Tidak Ada";"2";"48";"2018-09-07";"17:00:52"
"2408";"5895";"247764";"Tidak Ada";"2";"72";"2018-09-07";"17:01:44"
"2409";"5895";"247765";"Tidak Ada";"2";"72";"2018-09-07";"17:08:25"
"2410";"5895";"247766";"Tidak Ada";"2";"72";"2018-09-07";"17:25:23"
"2411";"5895";"247767";"Tidak Ada";"2";"72";"2018-09-07";"17:26:28"
"2412";"5895";"247768";"Tidak Ada";"2";"72";"2018-09-07";"17:27:41"
"2413";"5895";"247772";"Tidak Ada";"2";"72";"2018-09-07";"17:30:41"
"2414";"5895";"247776";"Tidak Ada";"2";"72";"2018-09-07";"17:32:22"
"2415";"5895";"247777";"Tidak Ada";"2";"72";"2018-09-07";"17:35:58"
"2416";"5895";"247778";"Tidak Ada";"2";"72";"2018-09-07";"17:37:29"
"2417";"5895";"247779";"Tidak Ada";"2";"72";"2018-09-07";"17:39:28"
"2418";"5895";"247780";"Tidak Ada";"2";"72";"2018-09-07";"17:40:30"
"2419";"5895";"247781";"Tidak Ada";"2";"72";"2018-09-07";"17:41:55"
"2420";"5895";"247782";"Tidak Ada";"2";"72";"2018-09-07";"17:52:29"
"2421";"5895";"247785";"Tidak Ada";"2";"72";"2018-09-07";"17:54:02"
"2422";"5895";"247788";"Tidak Ada";"2";"72";"2018-09-07";"17:56:27"
"2423";"109";"4467";"Tidak Ada";"2";"32";"2018-09-07";"17:57:02"
"2424";"5898";"247906";"Tidak Ada";"2";"72";"2018-09-07";"17:57:21"
"2425";"5898";"247856";"Tidak Ada";"2";"72";"2018-09-07";"17:58:31"
"2426";"109";"4468";"Tidak Ada";"2";"32";"2018-09-07";"17:58:42"
"2427";"5898";"247857";"Tidak Ada";"2";"72";"2018-09-07";"18:01:04"
"2428";"5898";"247858";"Tidak Ada";"2";"72";"2018-09-07";"18:25:58"
"2429";"5898";"247859";"Tidak Ada";"2";"72";"2018-09-07";"18:27:34"
"2430";"5898";"247860";"Tidak Ada";"2";"72";"2018-09-07";"18:28:29"
"2431";"5898";"247863";"Tidak Ada";"2";"72";"2018-09-07";"18:29:37"
"2432";"5898";"247866";"Tidak Ada";"2";"72";"2018-09-07";"18:30:40"
"2433";"5898";"247867";"Tidak Ada";"2";"72";"2018-09-07";"18:32:14"
"2434";"5898";"247869";"Tidak Ada";"2";"72";"2018-09-07";"18:33:20"
"2435";"5898";"247870";"Tidak Ada";"2";"72";"2018-09-07";"18:38:50"
"2436";"5898";"247871";"Tidak Ada";"2";"72";"2018-09-07";"18:40:35"
"2437";"109";"4469";"Tidak Ada";"2";"32";"2018-09-07";"18:41:03"
"2438";"5898";"247872";"Tidak Ada";"2";"72";"2018-09-07";"18:42:38"
"2439";"109";"4470";"Tidak Ada";"2";"32";"2018-09-07";"18:42:39"
"2440";"5898";"247873";"Tidak Ada";"2";"72";"2018-09-07";"18:43:41"
"2441";"5898";"247874";"Tidak Ada";"2";"72";"2018-09-07";"18:44:29"
"2442";"109";"4471";"Tidak Ada";"2";"32";"2018-09-07";"18:44:48"
"2443";"109";"4472";"Tidak Ada";"2";"32";"2018-09-07";"18:47:30"
"2444";"5898";"247875";"Tidak Ada";"2";"72";"2018-09-07";"18:48:13"
"2445";"5898";"247877";"Tidak Ada";"2";"72";"2018-09-07";"18:50:31"
"2446";"109";"4473";"Tidak Ada";"2";"32";"2018-09-07";"18:50:58"
"2447";"5898";"247879";"Tidak Ada";"2";"72";"2018-09-07";"18:51:51"
"2448";"5898";"247880";"Tidak Ada";"2";"72";"2018-09-07";"18:53:25"
"2449";"5898";"247881";"Tidak Ada";"2";"72";"2018-09-07";"18:54:25"
"2450";"5898";"247883";"Tidak Ada";"2";"72";"2018-09-07";"18:55:21"
"2451";"5898";"247884";"Tidak Ada";"2";"72";"2018-09-07";"18:56:32"
"2452";"5898";"247886";"Tidak Ada";"2";"72";"2018-09-07";"18:57:50"
"2453";"109";"4474";"Tidak Ada";"2";"32";"2018-09-07";"18:58:53"
"2454";"5898";"247890";"Tidak Ada";"2";"72";"2018-09-07";"19:02:34"
"2455";"5898";"247891";"Tidak Ada";"2";"72";"2018-09-07";"19:04:03"
"2456";"109";"4475";"Tidak Ada";"2";"32";"2018-09-07";"19:04:11"
"2457";"5898";"247892";"Tidak Ada";"2";"72";"2018-09-07";"19:05:02"
"2458";"5898";"247893";"Tidak Ada";"2";"72";"2018-09-07";"19:06:54"
"2459";"3";"119";"Tidak Ada";"2";"53";"2018-09-07";"19:46:03"
"2460";"3";"120";"Tidak Ada";"2";"53";"2018-09-07";"19:49:28"
"2461";"3";"121";"konversi bodi terbaik";"2";"53";"2018-09-07";"19:58:22"
"2462";"3";"121";"entertainment terbaik";"2";"53";"2018-09-07";"19:58:30"
"2463";"3";"121";"teknologi terbaik";"2";"53";"2018-09-07";"19:58:40"
"2464";"3";"121";"bodi kit terbaik";"2";"53";"2018-09-07";"19:58:53"
"2465";"3";"121";"Tidak Ada";"2";"53";"2018-09-07";"19:59:05"
"2466";"3";"122";"Tidak Ada";"2";"53";"2018-09-07";"20:07:20"
"2467";"3";"123";"Tidak Ada";"2";"53";"2018-09-07";"20:14:08"
"2468";"3";"124";"Tidak Ada";"2";"53";"2018-09-07";"20:23:51"
"2469";"3";"125";"Tidak Ada";"2";"53";"2018-09-07";"20:26:27"
"2470";"3";"126";"Tidak Ada";"2";"53";"2018-09-07";"20:28:50"
"2471";"3";"127";"Tidak Ada";"2";"53";"2018-09-07";"20:30:17"
"2472";"3";"128";"Tidak Ada";"2";"53";"2018-09-07";"20:31:58"
"2473";"3";"129";"Tidak Ada";"2";"53";"2018-09-07";"20:35:31"
"2474";"3";"130";"Tidak Ada";"2";"53";"2018-09-07";"20:38:39"
"2475";"351";"15090";"Tidak Ada";"2";"43";"2018-09-07";"20:45:39"
"2476";"3";"131";"kompetitif";"2";"53";"2018-09-07";"20:46:15"
"2477";"351";"15091";"Tidak Ada";"2";"43";"2018-09-07";"20:47:02"
"2478";"351";"15092";"Tidak Ada";"2";"43";"2018-09-07";"20:48:46"
"2479";"3";"132";"juara favorit dari voting daring";"2";"53";"2018-09-07";"20:48:47"
"2480";"3";"132";"Facebook Fanpage Hondaisme";"2";"53";"2018-09-07";"20:48:53"
"2481";"3";"132";"Hondaisme\.";"2";"53";"2018-09-07";"20:48:58"
"2482";"3";"132";"Tidak Ada";"2";"53";"2018-09-07";"20:49:00"
"2483";"351";"15094";"Tidak Ada";"2";"43";"2018-09-07";"20:51:39"
"2484";"3";"133";"Tidak Ada";"2";"53";"2018-09-07";"20:52:18"
"2485";"5898";"247894";"Tidak Ada";"2";"72";"2018-09-07";"20:53:07"
"2486";"109";"4476";"Tidak Ada";"2";"32";"2018-09-07";"20:53:50"
"2487";"4";"184";"Tidak Ada";"2";"53";"2018-09-07";"20:54:50"
"2488";"109";"4477";"Tidak Ada";"2";"32";"2018-09-07";"20:54:51"
"2489";"5898";"247895";"Tidak Ada";"2";"72";"2018-09-07";"20:56:10"
"2490";"4";"185";"Tidak Ada";"2";"53";"2018-09-07";"20:58:52"
"2491";"109";"4478";"Tolerance Film Festival";"2";"32";"2018-09-07";"21:00:21"
"2492";"5898";"247896";"Tidak Ada";"2";"72";"2018-09-07";"21:00:37"
"2493";"4";"186";"kegiatan senam rutin";"2";"53";"2018-09-07";"21:02:02"
"2494";"4";"186";"kegiatan sosial";"2";"53";"2018-09-07";"21:02:13"
"2495";"4";"186";"bakti masyarakat";"2";"53";"2018-09-07";"21:02:19"
"2496";"115";"4693";"Tidak Ada";"2";"32";"2018-09-07";"21:02:31"
"2497";"5898";"247897";"Tidak Ada";"2";"72";"2018-09-07";"21:02:33"
"2498";"4";"186";"bakti masyarakat";"2";"53";"2018-09-07";"21:03:36"
"2499";"4";"186";"kegiatan sosial";"2";"53";"2018-09-07";"21:03:42"
"2500";"4";"186";"kegiatan senam rutin";"2";"53";"2018-09-07";"21:03:48"
"2501";"4";"186";"kegiatan senam";"2";"53";"2018-09-07";"21:03:53"
"2502";"4";"187";"mengampanyekan hidup";"2";"53";"2018-09-07";"21:06:40"
"2503";"4";"187";"kegiatan sosial";"2";"53";"2018-09-07";"21:06:47"
"2504";"4";"187";"mengampanyekan hidup sehat";"2";"53";"2018-09-07";"21:06:52"
"2505";"4";"187";"kegiatan sosial";"2";"53";"2018-09-07";"21:07:13"
"2506";"5898";"247901";"Tidak Ada";"2";"72";"2018-09-07";"21:07:16"
"2507";"4";"187";"mengampanyekan hidup sehat";"2";"53";"2018-09-07";"21:07:20"
"2508";"5898";"247903";"Tidak Ada";"2";"72";"2018-09-07";"21:08:23"
"2509";"115";"4694";"Tidak Ada";"2";"32";"2018-09-07";"21:12:56"
"2510";"4";"188";"Tidak Ada";"2";"53";"2018-09-07";"21:13:36"
"2511";"4";"189";"Tidak Ada";"2";"53";"2018-09-07";"21:15:38"
"2512";"115";"4695";"Tidak Ada";"2";"32";"2018-09-07";"21:17:25"
"2513";"5898";"247904";"Tidak Ada";"2";"72";"2018-09-07";"21:17:25"
"2514";"4";"190";"Tidak Ada";"2";"53";"2018-09-07";"21:17:26"
"2515";"4";"191";"Tidak Ada";"2";"53";"2018-09-07";"21:19:39"
"2516";"115";"4696";"penziarahan-penziarahan Katolik atau agama lain";"2";"32";"2018-09-07";"21:19:54"
"2517";"5901";"248011";"Tidak Ada";"2";"72";"2018-09-07";"21:20:16"
"2518";"4";"192";"Tidak Ada";"2";"53";"2018-09-07";"21:21:26"
"2519";"4";"134";"Tidak Ada";"2";"53";"2018-09-07";"21:22:33"
"2520";"5901";"248012";"bulan Dzulqa’dah";"2";"72";"2018-09-07";"21:22:53"
"2521";"4";"135";"Tidak Ada";"2";"53";"2018-09-07";"21:23:24"
"2522";"4";"136";"Tidak Ada";"2";"53";"2018-09-07";"21:24:40"
"2523";"5901";"248013";"Tidak Ada";"2";"72";"2018-09-07";"21:24:51"
"2524";"4";"137";"Tidak Ada";"2";"53";"2018-09-07";"21:25:37"
"2525";"115";"4697";"pencarian ketuhanan";"2";"32";"2018-09-07";"21:27:49"
"2526";"192";"8397";"Tidak Ada";"2";"34";"2018-09-07";"21:29:13"
"2527";"115";"4698";"Tidak Ada";"2";"32";"2018-09-07";"21:31:44"
"2528";"5901";"248015";"hari Arafah";"2";"72";"2018-09-07";"21:32:28"
"2529";"115";"4699";"perjalanan religi keliling India";"2";"32";"2018-09-07";"21:34:42"
"2530";"5901";"248016";"wukuf di arafah";"2";"72";"2018-09-07";"21:39:45"
"2531";"115";"4700";"Tidak Ada";"2";"32";"2018-09-07";"21:40:30"
"2532";"5901";"248017";"puasa sunah";"2";"72";"2018-09-07";"21:41:12"
"2533";"115";"4701";"\(BWCF\)";"2";"32";"2018-09-07";"21:44:43"
"2534";"5901";"248018";"salat Iduladha";"2";"72";"2018-09-07";"21:47:53"
"2535";"115";"4702";"BWCF";"2";"32";"2018-09-07";"21:48:09"
"2536";"115";"4702";"pencarian ketuhanan";"2";"32";"2018-09-07";"21:48:15"
"2537";"115";"4703";"BWCF 2017";"2";"32";"2018-09-07";"21:49:49"
"2538";"5901";"248019";"Tidak Ada";"2";"72";"2018-09-07";"21:51:00"
"2539";"115";"4704";"Tidak Ada";"2";"32";"2018-09-07";"21:51:51"
"2540";"192";"8398";"Tidak Ada";"2";"34";"2018-09-07";"21:52:54"
"2541";"115";"4705";"BWCF";"2";"32";"2018-09-07";"21:53:41"
"2542";"306";"13126";"Tidak Ada";"2";"69";"2018-09-07";"21:54:40"
"2543";"306";"13127";"Tidak Ada";"2";"69";"2018-09-07";"21:56:12"
"2544";"115";"4706";"BWCF 2017";"2";"32";"2018-09-07";"21:56:31"
"2545";"306";"13128";"Tidak Ada";"2";"69";"2018-09-07";"22:00:22"
"2546";"306";"13129";"Tidak Ada";"2";"69";"2018-09-07";"22:01:48"
"2547";"306";"13130";"Tidak Ada";"2";"69";"2018-09-07";"22:04:13"
"2548";"115";"4707";"BWCF 2017";"2";"32";"2018-09-07";"22:05:26"
"2549";"115";"4707";"penyerahan Sang Hyang Kamahayanikan Award";"2";"32";"2018-09-07";"22:05:37"
"2550";"115";"4707";"penelitian Candi Borobudur";"2";"32";"2018-09-07";"22:05:48"
"2551";"306";"13131";"Tidak Ada";"2";"69";"2018-09-07";"22:06:39"
"2552";"115";"4708";"penelitian Candi BorobuduR";"2";"32";"2018-09-07";"22:07:13"
"2553";"306";"13132";"Tidak Ada";"2";"69";"2018-09-07";"22:07:44"
"2554";"306";"13133";"Tidak Ada";"2";"69";"2018-09-07";"22:08:48"
"2555";"306";"13134";"Tidak Ada";"2";"69";"2018-09-07";"22:11:23"
"2556";"306";"13135";"Tidak Ada";"2";"69";"2018-09-07";"22:12:40"
"2557";"306";"13136";"Tidak Ada";"2";"69";"2018-09-07";"22:13:52"
"2558";"306";"13137";"Tidak Ada";"2";"69";"2018-09-07";"22:15:37"
"2559";"115";"4709";"BWCF 2017";"2";"32";"2018-09-07";"22:16:59"
"2560";"306";"13138";"Tidak Ada";"2";"69";"2018-09-07";"22:17:03"
"2561";"306";"13139";"Tidak Ada";"2";"69";"2018-09-07";"22:18:36"
"2562";"115";"4710";"Borobudur Writers";"2";"32";"2018-09-07";"22:18:44"
"2563";"115";"4710";"Cultural Festival 2017";"2";"32";"2018-09-07";"22:18:49"
"2564";"306";"13140";"evakuasi";"2";"69";"2018-09-07";"22:20:49"
"2565";"306";"13141";"Tidak Ada";"2";"69";"2018-09-07";"22:25:29"
"2566";"306";"13142";"Tidak Ada";"2";"69";"2018-09-07";"22:27:40"
"2567";"5901";"248020";"salat dan puasa";"2";"72";"2018-09-07";"22:28:07"
"2568";"5901";"247991";"Ratusan umat muslim melaksanakan salat Idul Adha";"2";"72";"2018-09-07";"22:29:25"
"2569";"306";"13143";"Tidak Ada";"2";"69";"2018-09-07";"22:30:04"
"2570";"116";"4721";"Tidak Ada";"2";"50";"2018-09-07";"22:30:40"
"2571";"306";"13144";"Tidak Ada";"2";"69";"2018-09-07";"22:31:36"
"2572";"306";"13145";"Tidak Ada";"2";"69";"2018-09-07";"22:33:01"
"2573";"116";"4722";"murni persilangan terhadap kuda jenis thoroughbred untuk meningkatkan kecepatan dan tenaga";"2";"50";"2018-09-07";"22:33:52"
"2574";"306";"13146";"Tidak Ada";"2";"69";"2018-09-07";"22:34:32"
"2575";"116";"4723";"Tidak Ada";"2";"50";"2018-09-07";"22:38:03"
"2576";"116";"4724";"Tidak Ada";"2";"50";"2018-09-07";"22:39:56"
"2577";"122";"5172";"O'Donoghue bertanya mengapa Irlandia kalah";"2";"32";"2018-09-07";"22:41:17"
"2578";"116";"4725";"Tidak Ada";"2";"50";"2018-09-07";"22:42:11"
"2579";"5901";"247992";"Tidak Ada";"2";"72";"2018-09-07";"22:43:59"
"2580";"122";"5173";"Tidak Ada";"2";"32";"2018-09-07";"22:45:36"
"2581";"5901";"247993";"salat Id dua rakaat";"2";"72";"2018-09-07";"22:46:06"
"2582";"122";"5174";"Tidak Ada";"2";"32";"2018-09-07";"22:47:16"
"2583";"116";"4726";"Tidak Ada";"2";"50";"2018-09-07";"22:48:04"
"2584";"5901";"247994";"puasa sunah Arafah";"2";"72";"2018-09-07";"22:48:28"
"2585";"122";"5175";"Tidak Ada";"2";"32";"2018-09-07";"22:49:33"
"2586";"5901";"247995";"puasa Arafah";"2";"72";"2018-09-07";"22:51:08"
"2587";"122";"5176";"Tidak Ada";"2";"32";"2018-09-07";"22:53:07"
"2588";"122";"5177";"Tidak Ada";"2";"32";"2018-09-07";"22:54:49"
"2589";"122";"5178";"Tidak Ada";"2";"32";"2018-09-07";"22:56:05"
"2590";"116";"4727";"Tidak Ada";"2";"50";"2018-09-07";"22:57:04"
"2591";"122";"5179";"mencetak gol";"2";"32";"2018-09-07";"22:57:24"
"2592";"122";"5180";"kebobolan";"2";"32";"2018-09-07";"22:58:55"
"2593";"122";"5180";"bangkit";"2";"32";"2018-09-07";"22:59:00"
"2594";"122";"5180";"Tidak Ada";"2";"32";"2018-09-07";"22:59:04"
"2595";"122";"5181";"bangkit dan bermain";"2";"32";"2018-09-07";"23:00:38"
"2596";"116";"4728";"Tidak Ada";"2";"50";"2018-09-07";"23:00:53"
"2597";"122";"5142";"leg kedua playoff Piala Dunia 2018";"2";"32";"2018-09-07";"23:03:25"
"2598";"116";"4729";"Tidak Ada";"2";"50";"2018-09-07";"23:03:41"
"2599";"116";"4730";"Tidak Ada";"2";"50";"2018-09-07";"23:09:48"
"2600";"116";"4731";"Tidak Ada";"2";"50";"2018-09-07";"23:17:14"
"2601";"116";"4732";"Tidak Ada";"2";"50";"2018-09-07";"23:24:55"
"2602";"5958";"250140";"Tidak Ada";"2";"49";"2018-09-07";"23:35:26"
"2603";"116";"4733";"Tidak Ada";"2";"50";"2018-09-07";"23:42:26"
"2604";"116";"4734";"Festival Tenun Ikat";"2";"50";"2018-09-07";"23:45:47"
"2605";"116";"4735";"Tidak Ada";"2";"50";"2018-09-07";"23:51:25"
"2606";"116";"4736";"Festival Tenun Ikat Sumba";"2";"50";"2018-09-07";"23:59:08"
"2607";"5958";"250142";"Tidak Ada";"2";"49";"2018-09-08";"00:01:36"
"2608";"5958";"250144";"Tidak Ada";"2";"49";"2018-09-08";"00:03:05"
"2609";"5958";"250145";"Tidak Ada";"2";"49";"2018-09-08";"00:04:20"
"2610";"5958";"250120";"Tidak Ada";"2";"49";"2018-09-08";"00:07:02"
"2611";"5958";"250121";"Tidak Ada";"2";"49";"2018-09-08";"00:10:08"
"2612";"116";"4737";"Tidak Ada";"2";"50";"2018-09-08";"00:16:03"
"2613";"116";"4738";"Tidak Ada";"2";"50";"2018-09-08";"00:19:16"
"2614";"116";"4739";"Tidak Ada";"2";"50";"2018-09-08";"00:29:00"
"2615";"116";"4740";"Tidak Ada";"2";"50";"2018-09-08";"00:31:52"
"2616";"5959";"250167";"Tidak Ada";"2";"71";"2018-09-08";"00:32:06"
"2617";"5959";"250168";"Tidak Ada";"2";"71";"2018-09-08";"00:33:22"
"2618";"116";"4741";"Festival Adat Pasola 2018";"2";"50";"2018-09-08";"00:35:59"
"2619";"5959";"250169";"Tidak Ada";"2";"71";"2018-09-08";"00:37:05"
"2620";"5959";"250170";"Tidak Ada";"2";"71";"2018-09-08";"00:38:48"
"2621";"5959";"250171";"penelitian";"2";"71";"2018-09-08";"00:40:40"
"2622";"116";"4742";"Tidak Ada";"2";"50";"2018-09-08";"00:40:42"
"2623";"5959";"250172";"Tidak Ada";"2";"71";"2018-09-08";"00:41:53"
"2624";"5958";"250122";"Tidak Ada";"2";"49";"2018-09-08";"00:43:02"
"2625";"5959";"250173";"Tidak Ada";"2";"71";"2018-09-08";"00:43:05"
"2626";"204";"8921";"Tidak Ada";"2";"33";"2018-09-08";"00:43:29"
"2627";"5959";"250174";"Tidak Ada";"2";"71";"2018-09-08";"00:45:03"
"2628";"5958";"250123";"Tidak Ada";"2";"49";"2018-09-08";"00:45:47"
"2629";"116";"4743";"Tidak Ada";"2";"50";"2018-09-08";"00:46:32"
"2630";"5958";"250126";"vonis";"2";"49";"2018-09-08";"00:47:12"
"2631";"5959";"250175";"Tidak Ada";"2";"71";"2018-09-08";"00:47:15"
"2632";"204";"8922";"Tidak Ada";"2";"33";"2018-09-08";"00:47:43"
"2633";"5959";"250176";"Tidak Ada";"2";"71";"2018-09-08";"00:48:18"
"2634";"204";"8923";"Tidak Ada";"2";"33";"2018-09-08";"00:48:29"
"2635";"5958";"250128";"Tidak Ada";"2";"49";"2018-09-08";"00:48:51"
"2636";"5958";"250129";"Tidak Ada";"2";"49";"2018-09-08";"00:50:19"
"2637";"204";"8924";"Tidak Ada";"2";"33";"2018-09-08";"00:50:54"
"2638";"5959";"250177";"survei";"2";"71";"2018-09-08";"00:51:02"
"2639";"204";"8925";"Tidak Ada";"2";"33";"2018-09-08";"00:51:56"
"2640";"204";"8926";"Tidak Ada";"2";"33";"2018-09-08";"00:52:44"
"2641";"5958";"250130";"Tidak Ada";"2";"49";"2018-09-08";"00:52:52"
"2642";"5959";"250178";"Tidak Ada";"2";"71";"2018-09-08";"00:53:43"
"2643";"204";"8927";"Tidak Ada";"2";"33";"2018-09-08";"00:54:14"
"2644";"5958";"250133";"Tidak Ada";"2";"49";"2018-09-08";"00:54:28"
"2645";"5959";"250179";"Tidak Ada";"2";"71";"2018-09-08";"00:54:50"
"2646";"204";"8928";"Tidak Ada";"2";"33";"2018-09-08";"00:55:02"
"2647";"204";"8929";"Tidak Ada";"2";"33";"2018-09-08";"00:55:57"
"2648";"5958";"250134";"Tidak Ada";"2";"49";"2018-09-08";"00:56:07"
"2649";"5959";"250180";"Tidak Ada";"2";"71";"2018-09-08";"00:56:20"
"2650";"5936";"249260";"Tidak Ada";"2";"49";"2018-09-08";"00:57:47"
"2651";"204";"8930";"Tidak Ada";"2";"33";"2018-09-08";"00:58:46"
"2652";"5959";"250181";"studi";"2";"71";"2018-09-08";"00:58:51"
"2653";"5936";"249267";"Tidak Ada";"2";"49";"2018-09-08";"01:00:14"
"2654";"5959";"250182";"Tidak Ada";"2";"71";"2018-09-08";"01:00:29"
"2655";"204";"8931";"Tidak Ada";"2";"33";"2018-09-08";"01:00:37"
"2656";"5936";"249268";"Tidak Ada";"2";"49";"2018-09-08";"01:01:41"
"2657";"204";"8932";"Tidak Ada";"2";"33";"2018-09-08";"01:02:12"
"2658";"5959";"250183";"Tidak Ada";"2";"71";"2018-09-08";"01:03:01"
"2659";"5936";"249270";"Tidak Ada";"2";"49";"2018-09-08";"01:03:09"
"2660";"204";"8933";"Tidak Ada";"2";"33";"2018-09-08";"01:03:17"
"2661";"5959";"250184";"Tidak Ada";"2";"71";"2018-09-08";"01:04:10"
"2662";"5936";"249271";"Tidak Ada";"2";"49";"2018-09-08";"01:04:41"
"2663";"204";"8934";"Tidak Ada";"2";"33";"2018-09-08";"01:05:47"
"2664";"5955";"250035";"Tidak Ada";"2";"71";"2018-09-08";"01:06:05"
"2665";"5936";"249284";"Tidak Ada";"2";"49";"2018-09-08";"01:07:13"
"2666";"204";"8935";"Tidak Ada";"2";"33";"2018-09-08";"01:07:26"
"2667";"5955";"250036";"Pikiran Rakyat";"2";"71";"2018-09-08";"01:08:37"
"2668";"204";"8936";"Tidak Ada";"2";"33";"2018-09-08";"01:09:34"
"2669";"204";"8937";"titian VS";"2";"33";"2018-09-08";"01:11:14"
"2670";"5936";"249288";"Tidak Ada";"2";"49";"2018-09-08";"01:11:36"
"2671";"5936";"249295";"Tidak Ada";"2";"49";"2018-09-08";"01:12:47"
"2672";"204";"8938";"Tidak Ada";"2";"33";"2018-09-08";"01:12:52"
"2673";"5955";"250037";"kemanusiaan akibat gempa bumi di Lombok\.";"2";"71";"2018-09-08";"01:13:01"
"2674";"5962";"250296";"Tidak Ada";"2";"49";"2018-09-08";"01:13:58"
"2675";"204";"8939";"Tidak Ada";"2";"33";"2018-09-08";"01:14:14"
"2676";"5962";"250297";"Tidak Ada";"2";"49";"2018-09-08";"01:15:14"
"2677";"204";"8940";"Tidak Ada";"2";"33";"2018-09-08";"01:15:33"
"2678";"5955";"250038";"Tidak Ada";"2";"71";"2018-09-08";"01:16:04"
"2679";"5962";"250267";"Tidak Ada";"2";"49";"2018-09-08";"01:16:23"
"2680";"204";"8941";"Tidak Ada";"2";"33";"2018-09-08";"01:16:40"
"2681";"5955";"250039";"Tidak Ada";"2";"71";"2018-09-08";"01:18:37"
"2682";"201";"8827";"Tidak Ada";"2";"33";"2018-09-08";"01:18:54"
"2683";"201";"8828";"Tidak Ada";"2";"33";"2018-09-08";"01:20:23"
"2684";"201";"8829";"Tidak Ada";"2";"33";"2018-09-08";"01:21:15"
