"id_waktu";"id_berita";"id_kalimat";"waktu";"isValid";"id_submitter";"date_submit";"time_submit"
"2499";"3";"128";"Tidak Ada";"2";"53";"2018-09-07";"20:32:20"
"2500";"3";"129";"tahun";"2";"53";"2018-09-07";"20:35:41"
"2501";"3";"129";"tahun ini";"2";"53";"2018-09-07";"20:35:45"
"2502";"3";"130";"tahun";"2";"53";"2018-09-07";"20:38:48"
"2503";"3";"130";"tahun ini";"2";"53";"2018-09-07";"20:38:52"
"2504";"351";"15090";"Tidak Ada";"2";"43";"2018-09-07";"20:45:44"
"2505";"3";"131";"Tidak Ada";"2";"53";"2018-09-07";"20:46:31"
"2506";"351";"15091";"Tidak Ada";"2";"43";"2018-09-07";"20:47:07"
"2507";"351";"15092";"Tidak Ada";"2";"43";"2018-09-07";"20:48:52"
"2508";"3";"132";"Tidak Ada";"2";"53";"2018-09-07";"20:49:08"
"2509";"351";"15094";"Tidak Ada";"2";"43";"2018-09-07";"20:51:45"
"2510";"3";"133";"Tidak Ada";"2";"53";"2018-09-07";"20:52:35"
"2511";"5898";"247894";"Tidak Ada";"2";"72";"2018-09-07";"20:53:16"
"2512";"109";"4476";"Tidak Ada";"2";"32";"2018-09-07";"20:53:56"
"2513";"109";"4477";"Tidak Ada";"2";"32";"2018-09-07";"20:54:56"
"2514";"4";"184";"Tidak Ada";"2";"53";"2018-09-07";"20:54:57"
"2515";"5898";"247895";"Tidak Ada";"2";"72";"2018-09-07";"20:57:41"
"2516";"4";"185";"Tidak Ada";"2";"53";"2018-09-07";"20:58:57"
"2517";"109";"4478";"Tidak Ada";"2";"32";"2018-09-07";"21:00:26"
"2518";"5898";"247896";"saat ini";"2";"72";"2018-09-07";"21:00:43"
"2519";"5898";"247896";"Tidak Ada";"2";"72";"2018-09-07";"21:00:47"
"2520";"115";"4693";"Tidak Ada";"2";"32";"2018-09-07";"21:02:35"
"2521";"5898";"247897";"saat ini";"2";"72";"2018-09-07";"21:02:38"
"2522";"5898";"247901";"Tidak Ada";"2";"72";"2018-09-07";"21:03:01"
"2523";"4";"186";"Tidak Ada";"2";"53";"2018-09-07";"21:04:07"
"2524";"4";"187";"Tidak Ada";"2";"53";"2018-09-07";"21:07:27"
"2525";"5898";"247903";"saat ini";"2";"72";"2018-09-07";"21:08:30"
"2526";"115";"4694";"Tidak Ada";"2";"32";"2018-09-07";"21:13:00"
"2527";"4";"188";"Tidak Ada";"2";"53";"2018-09-07";"21:13:52"
"2528";"4";"189";"Tidak Ada";"2";"53";"2018-09-07";"21:15:43"
"2529";"115";"4695";"Tidak Ada";"2";"32";"2018-09-07";"21:17:30"
"2530";"4";"190";"Tidak Ada";"2";"53";"2018-09-07";"21:17:31"
"2531";"5898";"247904";"saat petani tengah panen garam";"2";"72";"2018-09-07";"21:17:37"
"2532";"4";"191";"Tidak Ada";"2";"53";"2018-09-07";"21:19:44"
"2533";"115";"4696";"Tidak Ada";"2";"32";"2018-09-07";"21:20:06"
"2534";"5901";"248011";"Tidak Ada";"2";"72";"2018-09-07";"21:20:24"
"2535";"4";"192";"Tidak Ada";"2";"53";"2018-09-07";"21:21:32"
"2536";"4";"134";"Tidak Ada";"2";"53";"2018-09-07";"21:22:37"
"2537";"5901";"248012";"bulan Dzulqa’dah";"2";"72";"2018-09-07";"21:23:03"
"2538";"5901";"248012";"30 hari";"2";"72";"2018-09-07";"21:23:20"
"2539";"4";"135";"Tidak Ada";"2";"53";"2018-09-07";"21:23:28"
"2540";"4";"136";"Tidak Ada";"2";"53";"2018-09-07";"21:24:45"
"2541";"5901";"248013";"Senin, 13 Agustus 2018";"2";"72";"2018-09-07";"21:25:01"
"2542";"5901";"248013";"tanggal 1 Dzulhijjah";"2";"72";"2018-09-07";"21:25:07"
"2543";"4";"137";"Tidak Ada";"2";"53";"2018-09-07";"21:25:41"
"2544";"115";"4697";"Tidak Ada";"2";"32";"2018-09-07";"21:27:55"
"2545";"192";"8397";"Sebelum punah";"2";"34";"2018-09-07";"21:28:59"
"2546";"115";"4698";"Tidak Ada";"2";"32";"2018-09-07";"21:31:48"
"2547";"5901";"248015";"hari Arafah";"2";"72";"2018-09-07";"21:34:51"
"2548";"115";"4699";"Tidak Ada";"2";"32";"2018-09-07";"21:34:57"
"2549";"5901";"248016";"Tidak Ada";"2";"72";"2018-09-07";"21:39:50"
"2550";"115";"4700";"Tidak Ada";"2";"32";"2018-09-07";"21:40:35"
"2551";"115";"4701";"Tidak Ada";"2";"32";"2018-09-07";"21:44:58"
"2552";"5901";"248017";"tanggal 9 Dzulhijjah";"2";"72";"2018-09-07";"21:45:10"
"2553";"5901";"248017";"Rabu";"2";"72";"2018-09-07";"21:45:17"
"2554";"5901";"248017";"(22/8/2018).";"2";"72";"2018-09-07";"21:45:20"
"2555";"5901";"248017";"hari ini";"2";"72";"2018-09-07";"21:45:30"
"2556";"5901";"248018";"Tidak Ada";"2";"72";"2018-09-07";"21:48:01"
"2557";"115";"4702";"Tidak Ada";"2";"32";"2018-09-07";"21:48:22"
"2558";"115";"4703";"23-25 November 2017";"2";"32";"2018-09-07";"21:50:02"
"2559";"115";"4703";"2017";"2";"32";"2018-09-07";"21:50:10"
"2560";"5901";"248019";"Tidak Ada";"2";"72";"2018-09-07";"21:51:04"
"2561";"115";"4704";"Tidak Ada";"2";"32";"2018-09-07";"21:51:56"
"2562";"192";"8398";"Tidak Ada";"2";"34";"2018-09-07";"21:53:07"
"2563";"115";"4705";"Tidak Ada";"2";"32";"2018-09-07";"21:53:47"
"2564";"306";"13126";"Tidak Ada";"2";"69";"2018-09-07";"21:54:49"
"2565";"306";"13127";"Tidak Ada";"2";"69";"2018-09-07";"21:56:21"
"2566";"115";"4706";"Tidak Ada";"2";"32";"2018-09-07";"21:56:38"
"2567";"306";"13128";"Tidak Ada";"2";"69";"2018-09-07";"22:00:43"
"2568";"306";"13129";"Tidak Ada";"2";"69";"2018-09-07";"22:01:55"
"2569";"306";"13130";"Tidak Ada";"2";"69";"2018-09-07";"22:04:20"
"2570";"115";"4707";"Tidak Ada";"2";"32";"2018-09-07";"22:05:56"
"2571";"306";"13131";"Tidak Ada";"2";"69";"2018-09-07";"22:06:45"
"2572";"115";"4708";"Tidak Ada";"2";"32";"2018-09-07";"22:07:20"
"2573";"306";"13132";"Tidak Ada";"2";"69";"2018-09-07";"22:07:54"
"2574";"306";"13133";"Tidak Ada";"2";"69";"2018-09-07";"22:08:55"
"2575";"306";"13134";"Tidak Ada";"2";"69";"2018-09-07";"22:11:34"
"2576";"306";"13135";"Tidak Ada";"2";"69";"2018-09-07";"22:12:50"
"2577";"306";"13136";"Tidak Ada";"2";"69";"2018-09-07";"22:13:58"
"2578";"306";"13137";"Tidak Ada";"2";"69";"2018-09-07";"22:15:46"
"2579";"115";"4709";"Tidak Ada";"2";"32";"2018-09-07";"22:17:04"
"2580";"306";"13138";"Tidak Ada";"2";"69";"2018-09-07";"22:17:20"
"2581";"306";"13139";"Tidak Ada";"2";"69";"2018-09-07";"22:18:45"
"2582";"115";"4710";"Tidak Ada";"2";"32";"2018-09-07";"22:18:55"
"2583";"306";"13140";"Tidak Ada";"2";"69";"2018-09-07";"22:20:58"
"2584";"306";"13141";"Tidak Ada";"2";"69";"2018-09-07";"22:25:38"
"2585";"306";"13142";"Tidak Ada";"2";"69";"2018-09-07";"22:27:46"
"2586";"5901";"248020";"Tidak Ada";"2";"72";"2018-09-07";"22:28:14"
"2587";"5901";"247991";"Selasa";"2";"72";"2018-09-07";"22:29:33"
"2588";"5901";"247991";"(21/8/2018)";"2";"72";"2018-09-07";"22:29:38"
"2589";"5901";"247991";"Selasa (21/8/2018)";"2";"72";"2018-09-07";"22:29:46"
"2590";"306";"13143";"Tidak Ada";"2";"69";"2018-09-07";"22:30:25"
"2591";"116";"4721";"Tidak Ada";"2";"50";"2018-09-07";"22:30:48"
"2592";"306";"13144";"Tidak Ada";"2";"69";"2018-09-07";"22:31:44"
"2593";"306";"13145";"Tidak Ada";"2";"69";"2018-09-07";"22:33:08"
"2594";"306";"13146";"Tidak Ada";"2";"69";"2018-09-07";"22:34:41"
"2595";"116";"4722";"Tidak Ada";"2";"50";"2018-09-07";"22:34:52"
"2596";"116";"4723";"Nov 2, 2017";"2";"50";"2018-09-07";"22:36:44"
"2597";"116";"4723";"at 10:57am";"2";"50";"2018-09-07";"22:36:52"
"2598";"116";"4724";"Tidak Ada";"2";"50";"2018-09-07";"22:39:50"
"2599";"122";"5172";"Tidak Ada";"2";"32";"2018-09-07";"22:41:49"
"2600";"116";"4725";"Tidak Ada";"2";"50";"2018-09-07";"22:42:17"
"2601";"5901";"247992";"Selasa";"2";"72";"2018-09-07";"22:44:08"
"2602";"5901";"247992";"Selasa (21/8/2018).";"2";"72";"2018-09-07";"22:44:13"
"2603";"122";"5173";"Tidak Ada";"2";"32";"2018-09-07";"22:45:41"
"2604";"5901";"247993";"pagi tadi";"2";"72";"2018-09-07";"22:46:16"
"2605";"122";"5174";"Tidak Ada";"2";"32";"2018-09-07";"22:47:23"
"2606";"5901";"247994";"satu hari sebelumnya";"2";"72";"2018-09-07";"22:48:37"
"2607";"116";"4726";"Tidak Ada";"2";"50";"2018-09-07";"22:48:44"
"2608";"122";"5175";"Tidak Ada";"2";"32";"2018-09-07";"22:49:39"
"2609";"5901";"247995";"pukul 12.00";"2";"72";"2018-09-07";"22:51:19"
"2610";"5901";"247995";"pukul 16.00";"2";"72";"2018-09-07";"22:51:23"
"2611";"5901";"247995";"Senin";"2";"72";"2018-09-07";"22:51:29"
"2612";"122";"5176";"Tidak Ada";"2";"32";"2018-09-07";"22:53:15"
"2613";"122";"5177";"Tidak Ada";"2";"32";"2018-09-07";"22:54:55"
"2614";"122";"5178";"Tidak Ada";"2";"32";"2018-09-07";"22:56:10"
"2615";"116";"4727";"Tidak Ada";"2";"50";"2018-09-07";"22:57:19"
"2616";"122";"5179";"menit pertama";"2";"32";"2018-09-07";"22:57:35"
"2617";"122";"5180";"Tidak Ada";"2";"32";"2018-09-07";"22:59:12"
"2618";"122";"5181";"Tidak Ada";"2";"32";"2018-09-07";"23:00:44"
"2619";"116";"4728";"Tidak Ada";"2";"50";"2018-09-07";"23:01:04"
"2620";"122";"5142";"Rabu (15/11/2017) dinihari WIB";"2";"32";"2018-09-07";"23:03:36"
"2621";"116";"4729";"Tidak Ada";"2";"50";"2018-09-07";"23:03:52"
"2622";"116";"4730";"Tidak Ada";"2";"50";"2018-09-07";"23:09:42"
"2623";"116";"4731";"Tidak Ada";"2";"50";"2018-09-07";"23:17:21"
"2624";"116";"4732";"3-4 Juli";"2";"50";"2018-09-07";"23:24:27"
"2625";"116";"4732";"5-6 Juli";"2";"50";"2018-09-07";"23:24:32"
"2626";"116";"4733";"7-8 Juli";"2";"50";"2018-09-07";"23:41:30"
"2627";"116";"4734";"12-17 Juli 2017";"2";"50";"2018-09-07";"23:47:21"
"2628";"116";"4735";"Tidak Ada";"2";"50";"2018-09-07";"23:51:31"
"2629";"116";"4736";"Jun 24, 2017";"2";"50";"2018-09-07";"23:53:37"
"2630";"116";"4736";"at 8:41am";"2";"50";"2018-09-07";"23:54:05"
"2631";"5958";"250140";"Tidak Ada";"2";"49";"2018-09-08";"00:00:03"
"2632";"5958";"250142";"Tidak Ada";"2";"49";"2018-09-08";"00:01:43"
"2633";"5958";"250144";"Tidak Ada";"2";"49";"2018-09-08";"00:03:14"
"2634";"5958";"250145";"1,5 tahun";"2";"49";"2018-09-08";"00:04:31"
"2635";"5958";"250120";"Tidak Ada";"2";"49";"2018-09-08";"00:07:06"
"2636";"5958";"250121";"pekan ini";"2";"49";"2018-09-08";"00:09:59"
"2637";"116";"4737";"Tidak Ada";"2";"50";"2018-09-08";"00:16:10"
"2638";"116";"4738";"Tidak Ada";"2";"50";"2018-09-08";"00:19:23"
"2639";"116";"4739";"Tidak Ada";"2";"50";"2018-09-08";"00:29:08"
"2640";"116";"4740";"Agustus";"2";"50";"2018-09-08";"00:31:27"
"2641";"5959";"250167";"Tidak Ada";"2";"71";"2018-09-08";"00:32:14"
"2642";"5959";"250168";"Tidak Ada";"2";"71";"2018-09-08";"00:33:29"
"2643";"116";"4741";"2018";"2";"50";"2018-09-08";"00:36:23"
"2644";"116";"4741";"Februari";"2";"50";"2018-09-08";"00:36:37"
"2645";"116";"4741";"Maret";"2";"50";"2018-09-08";"00:36:46"
"2646";"5959";"250169";"Tidak Ada";"2";"71";"2018-09-08";"00:37:11"
"2647";"5959";"250170";"Tidak Ada";"2";"71";"2018-09-08";"00:38:55"
"2648";"116";"4742";"Januari";"2";"50";"2018-09-08";"00:40:50"
"2649";"5959";"250171";"Tidak Ada";"2";"71";"2018-09-08";"00:40:51"
"2650";"5959";"250172";"Tidak Ada";"2";"71";"2018-09-08";"00:42:00"
"2651";"5958";"250122";"Tidak Ada";"2";"49";"2018-09-08";"00:43:06"
"2652";"5959";"250173";"Tidak Ada";"2";"71";"2018-09-08";"00:43:14"
"2653";"204";"8921";"Tidak Ada";"2";"33";"2018-09-08";"00:43:33"
"2654";"5959";"250174";"Tidak Ada";"2";"71";"2018-09-08";"00:45:11"
"2655";"5958";"250123";"dua tahun";"2";"49";"2018-09-08";"00:45:42"
"2656";"116";"4743";"Tidak Ada";"2";"50";"2018-09-08";"00:46:42"
"2657";"5959";"250175";"Tidak Ada";"2";"71";"2018-09-08";"00:47:20"
"2658";"5958";"250126";"Tidak Ada";"2";"49";"2018-09-08";"00:47:25"
"2659";"204";"8922";"2015";"2";"33";"2018-09-08";"00:47:39"
"2660";"5959";"250176";"Tidak Ada";"2";"71";"2018-09-08";"00:48:25"
"2661";"204";"8923";"Tidak Ada";"2";"33";"2018-09-08";"00:48:33"
"2662";"5958";"250128";"Tidak Ada";"2";"49";"2018-09-08";"00:49:04"
"2663";"5958";"250129";"Tidak Ada";"2";"49";"2018-09-08";"00:50:32"
"2664";"204";"8924";"Tidak Ada";"2";"33";"2018-09-08";"00:50:59"
"2665";"5959";"250177";"Tidak Ada";"2";"71";"2018-09-08";"00:51:12"
"2666";"204";"8925";"Tidak Ada";"2";"33";"2018-09-08";"00:52:00"
"2667";"204";"8926";"Tidak Ada";"2";"33";"2018-09-08";"00:52:49"
"2668";"5958";"250130";"Tidak Ada";"2";"49";"2018-09-08";"00:53:13"
"2669";"5959";"250178";"Tidak Ada";"2";"71";"2018-09-08";"00:53:50"
"2670";"204";"8927";"Tidak Ada";"2";"33";"2018-09-08";"00:54:19"
"2671";"5958";"250133";"Tidak Ada";"2";"49";"2018-09-08";"00:54:36"
"2672";"5959";"250179";"Tidak Ada";"2";"71";"2018-09-08";"00:54:57"
"2673";"204";"8928";"Tidak Ada";"2";"33";"2018-09-08";"00:55:08"
"2674";"204";"8929";"Tidak Ada";"2";"33";"2018-09-08";"00:56:01"
"2675";"5958";"250134";"Tidak Ada";"2";"49";"2018-09-08";"00:56:14"
"2676";"5959";"250180";"Tidak Ada";"2";"71";"2018-09-08";"00:56:27"
"2677";"5936";"249260";"pagi";"2";"49";"2018-09-08";"00:57:43"
"2678";"204";"8930";"Tidak Ada";"2";"33";"2018-09-08";"00:58:50"
"2679";"5959";"250181";"Tidak Ada";"2";"71";"2018-09-08";"00:58:59"
"2680";"5936";"249267";"empat hari";"2";"49";"2018-09-08";"00:59:50"
"2681";"5959";"250182";"Tidak Ada";"2";"71";"2018-09-08";"01:00:35"
"2682";"204";"8931";"Tidak Ada";"2";"33";"2018-09-08";"01:00:41"
"2683";"5936";"249268";"Tidak Ada";"2";"49";"2018-09-08";"01:01:36"
"2684";"204";"8932";"Tidak Ada";"2";"33";"2018-09-08";"01:02:18"
"2685";"5959";"250183";"Tidak Ada";"2";"71";"2018-09-08";"01:03:14"
"2686";"204";"8933";"Tidak Ada";"2";"33";"2018-09-08";"01:03:22"
"2687";"5936";"249270";"Tidak Ada";"2";"49";"2018-09-08";"01:03:28"
"2688";"5959";"250184";"Tidak Ada";"2";"71";"2018-09-08";"01:04:17"
"2689";"5936";"249271";"Tidak Ada";"2";"49";"2018-09-08";"01:04:52"
"2690";"204";"8934";"Tidak Ada";"2";"33";"2018-09-08";"01:05:51"
"2691";"5955";"250035";"Tidak Ada";"2";"71";"2018-09-08";"01:06:11"
"2692";"5936";"249284";"Tidak Ada";"2";"49";"2018-09-08";"01:07:17"
"2693";"204";"8935";"Tidak Ada";"2";"33";"2018-09-08";"01:07:29"
"2694";"5955";"250036";"23/8";"2";"71";"2018-09-08";"01:08:57"
"2695";"204";"8936";"Tidak Ada";"2";"33";"2018-09-08";"01:09:38"
"2696";"5936";"249288";"Tidak Ada";"2";"49";"2018-09-08";"01:11:41"
"2697";"204";"8937";"Tidak Ada";"2";"33";"2018-09-08";"01:11:43"
"2698";"5936";"249295";"Tidak Ada";"2";"49";"2018-09-08";"01:12:43"
"2699";"204";"8938";"Tidak Ada";"2";"33";"2018-09-08";"01:12:56"
"2700";"5955";"250037";"Tidak Ada";"2";"71";"2018-09-08";"01:14:03"
"2701";"5962";"250296";"Tidak Ada";"2";"49";"2018-09-08";"01:14:10"
"2702";"204";"8939";"Tidak Ada";"2";"33";"2018-09-08";"01:14:19"
"2703";"5962";"250297";"Tidak Ada";"2";"49";"2018-09-08";"01:15:30"
"2704";"204";"8940";"Tidak Ada";"2";"33";"2018-09-08";"01:15:38"
"2705";"5962";"250267";"Tidak Ada";"2";"49";"2018-09-08";"01:16:37"
"2706";"5955";"250038";"Tidak Ada";"2";"71";"2018-09-08";"01:16:37"
"2707";"204";"8941";"Tidak Ada";"2";"33";"2018-09-08";"01:16:46"
"2708";"5955";"250039";"Tidak Ada";"2";"71";"2018-09-08";"01:18:48"
"2709";"201";"8827";"Tidak Ada";"2";"33";"2018-09-08";"01:18:59"
"2710";"201";"8828";"Tidak Ada";"2";"33";"2018-09-08";"01:20:27"
"2711";"201";"8829";"Tidak Ada";"2";"33";"2018-09-08";"01:21:19"
"2712";"5955";"250040";"Tidak Ada";"2";"71";"2018-09-08";"01:22:04"
"2713";"201";"8830";"Tidak Ada";"2";"33";"2018-09-08";"01:22:20"
"2714";"5962";"250268";"Tidak Ada";"2";"49";"2018-09-08";"01:22:24"
"2715";"201";"8756";"Tidak Ada";"2";"33";"2018-09-08";"01:23:34"
"2716";"5955";"250041";"Tidak Ada";"2";"71";"2018-09-08";"01:23:39"
"2717";"201";"8757";"Tidak Ada";"2";"33";"2018-09-08";"01:24:48"
"2718";"5962";"250269";"Tidak Ada";"2";"49";"2018-09-08";"01:25:35"
"2719";"117";"4744";"Tidak Ada";"2";"50";"2018-09-08";"01:27:10"
"2720";"5962";"250270";"Tidak Ada";"2";"49";"2018-09-08";"01:27:14"
"2721";"5955";"250042";"23/8";"2";"71";"2018-09-08";"01:28:18"
"2722";"5962";"250271";"Tidak Ada";"2";"49";"2018-09-08";"01:28:39"
"2723";"5962";"250272";"Tidak Ada";"2";"49";"2018-09-08";"01:29:49"
"2724";"5955";"250043";"Tidak Ada";"2";"71";"2018-09-08";"01:29:53"
"2725";"117";"4745";"Tidak Ada";"2";"50";"2018-09-08";"01:30:25"
"2726";"5962";"250273";"Tidak Ada";"2";"49";"2018-09-08";"01:30:28"
"2727";"5962";"250274";"Tidak Ada";"2";"49";"2018-09-08";"01:31:41"
"2728";"5955";"249995";"16/8/2018";"2";"71";"2018-09-08";"01:32:30"
"2729";"5962";"250275";"Tidak Ada";"2";"49";"2018-09-08";"01:33:34"
"2730";"5962";"250276";"Tidak Ada";"2";"49";"2018-09-08";"01:34:36"
"2731";"5955";"249996";"5 Agustus 2018";"2";"71";"2018-09-08";"01:35:18"
"2732";"5962";"250277";"Tidak Ada";"2";"49";"2018-09-08";"01:35:49"
"2733";"5962";"250278";"Tidak Ada";"2";"49";"2018-09-08";"01:36:43"
"2734";"5955";"249997";"Tidak Ada";"2";"71";"2018-09-08";"01:37:20"
"2735";"5962";"250282";"Tidak Ada";"2";"49";"2018-09-08";"01:38:16"
"2736";"5955";"249998";"Tidak Ada";"2";"71";"2018-09-08";"01:38:24"
"2737";"5962";"250283";"Tidak Ada";"2";"49";"2018-09-08";"01:39:27"
"2738";"5955";"249999";"Tidak Ada";"2";"71";"2018-09-08";"01:40:17"
"2739";"5962";"250286";"Tidak Ada";"2";"49";"2018-09-08";"01:41:09"
"2740";"5955";"250000";"Tidak Ada";"2";"71";"2018-09-08";"01:41:11"
"2741";"5962";"250287";"Tidak Ada";"2";"49";"2018-09-08";"01:42:12"
"2742";"117";"4746";"Selasa (14/11)";"2";"50";"2018-09-08";"01:42:48"
"2743";"5955";"250001";"22/8/2018";"2";"71";"2018-09-08";"01:43:37"
"2744";"5955";"250003";"Tidak Ada";"2";"71";"2018-09-08";"01:44:53"
"2745";"117";"4747";"Tidak Ada";"2";"50";"2018-09-08";"01:46:19"
"2746";"117";"4748";"Tidak Ada";"2";"50";"2018-09-08";"01:48:59"
"2747";"5955";"250004";"Tidak Ada";"2";"71";"2018-09-08";"01:51:08"
"2748";"5955";"250005";"Tidak Ada";"2";"71";"2018-09-08";"01:53:07"
"2749";"5955";"250007";"Tidak Ada";"2";"71";"2018-09-08";"01:54:26"
"2750";"117";"4749";"Tidak Ada";"2";"50";"2018-09-08";"01:54:30"
"2751";"5955";"250008";"Tidak Ada";"2";"71";"2018-09-08";"01:55:46"
"2752";"5955";"250009";"Tidak Ada";"2";"71";"2018-09-08";"01:56:49"
"2753";"5955";"250010";"24/8";"2";"71";"2018-09-08";"01:58:34"
"2754";"117";"4750";"Tidak Ada";"2";"50";"2018-09-08";"01:59:17"
"2755";"5955";"250011";"Tidak Ada";"2";"71";"2018-09-08";"02:01:00"
"2756";"117";"4751";"Tidak Ada";"2";"50";"2018-09-08";"02:01:49"
"2757";"117";"4752";"Tidak Ada";"2";"50";"2018-09-08";"02:03:51"
"2758";"5955";"250012";"Tidak Ada";"2";"71";"2018-09-08";"02:03:54"
"2759";"5955";"250013";"Tidak Ada";"2";"71";"2018-09-08";"02:06:30"
"2760";"5955";"250014";"Tidak Ada";"2";"71";"2018-09-08";"02:07:35"
"2761";"5955";"250016";"Tidak Ada";"2";"71";"2018-09-08";"02:09:42"
"2762";"117";"4753";"Tidak Ada";"2";"50";"2018-09-08";"02:10:51"
"2763";"5955";"250017";"Tidak Ada";"2";"71";"2018-09-08";"02:11:24"
"2764";"5955";"250018";"Tidak Ada";"2";"71";"2018-09-08";"02:12:38"
"2765";"117";"4754";"Tidak Ada";"2";"50";"2018-09-08";"02:13:48"
"2766";"5955";"250019";"Tidak Ada";"2";"71";"2018-09-08";"02:14:24"
"2767";"5955";"250020";"Tidak Ada";"2";"71";"2018-09-08";"02:15:28"
"2768";"117";"4755";"Tidak Ada";"2";"50";"2018-09-08";"02:15:43"
"2769";"5955";"250022";"Tidak Ada";"2";"71";"2018-09-08";"02:17:10"
"2770";"5955";"250023";"Tidak Ada";"2";"71";"2018-09-08";"02:18:14"
"2771";"5955";"250024";"Tidak Ada";"2";"71";"2018-09-08";"02:19:43"
"2772";"5955";"250025";"Tidak Ada";"2";"71";"2018-09-08";"02:22:09"
"2773";"5955";"250026";"Tidak Ada";"2";"71";"2018-09-08";"02:23:34"
"2774";"117";"4756";"Tidak Ada";"2";"50";"2018-09-08";"02:25:37"
"2775";"5955";"250027";"Tidak Ada";"2";"71";"2018-09-08";"02:29:35"
"2776";"5955";"250028";"Tidak Ada";"2";"71";"2018-09-08";"02:31:18"
"2777";"5955";"250029";"Tidak Ada";"2";"71";"2018-09-08";"02:32:51"
"2778";"5955";"250030";"Tidak Ada";"2";"71";"2018-09-08";"02:33:55"
"2779";"306";"13147";"Tidak Ada";"2";"69";"2018-09-08";"07:13:32"
"2780";"306";"13148";"Tidak Ada";"2";"69";"2018-09-08";"07:15:02"
"2781";"306";"13149";"Tidak Ada";"2";"69";"2018-09-08";"07:16:18"
"2782";"306";"13150";"Tidak Ada";"2";"69";"2018-09-08";"07:17:54"
"2783";"306";"13151";"Tidak Ada";"2";"69";"2018-09-08";"07:20:19"
"2784";"306";"13152";"Tidak Ada";"2";"69";"2018-09-08";"07:23:00"
"2785";"306";"13153";"Tidak Ada";"2";"69";"2018-09-08";"07:50:56"
"2786";"312";"13407";"23/11/2017";"2";"69";"2018-09-08";"07:53:42"
"2787";"312";"13408";"Tidak Ada";"2";"69";"2018-09-08";"07:56:14"
"2788";"312";"13409";"Tidak Ada";"2";"69";"2018-09-08";"07:58:15"
"2789";"192";"8399";"Tidak Ada";"2";"34";"2018-09-08";"08:04:41"
"2790";"192";"8400";"Tidak Ada";"2";"34";"2018-09-08";"08:12:02"
"2791";"192";"8401";"Tidak Ada";"2";"34";"2018-09-08";"08:13:47"
"2792";"192";"8402";"Tidak Ada";"2";"34";"2018-09-08";"08:20:30"
"2793";"192";"8403";"Tidak Ada";"2";"34";"2018-09-08";"08:25:58"
"2794";"192";"8404";"Tidak Ada";"2";"34";"2018-09-08";"08:27:26"
"2795";"192";"8405";"Tidak Ada";"2";"34";"2018-09-08";"08:33:19"
"2796";"351";"15095";"2000";"2";"43";"2018-09-08";"08:44:59"
"2797";"351";"15095";"2013";"2";"43";"2018-09-08";"08:45:08"
"2798";"351";"15096";"Tidak Ada";"2";"43";"2018-09-08";"08:47:52"
"2799";"351";"15097";"Tidak Ada";"2";"43";"2018-09-08";"08:49:30"
"2800";"351";"15098";"Tidak Ada";"2";"43";"2018-09-08";"08:50:49"
"2801";"351";"15099";"Tidak Ada";"2";"43";"2018-09-08";"08:52:44"
"2802";"351";"15100";"Tidak Ada";"2";"43";"2018-09-08";"08:55:27"
"2803";"351";"15101";"Tidak Ada";"2";"43";"2018-09-08";"08:56:19"
"2804";"351";"15102";"Tidak Ada";"2";"43";"2018-09-08";"08:58:22"
"2805";"222";"9450";"Tidak Ada";"2";"31";"2018-09-08";"09:34:18"
"2806";"222";"9451";"Tidak Ada";"2";"31";"2018-09-08";"09:35:37"
"2807";"222";"9452";"Tidak Ada";"2";"31";"2018-09-08";"09:40:23"
"2808";"222";"9453";"Tidak Ada";"2";"31";"2018-09-08";"09:45:04"
"2809";"222";"9454";"Tidak Ada";"2";"31";"2018-09-08";"09:46:59"
"2810";"141";"5973";"Tidak Ada";"2";"54";"2018-09-08";"09:47:08"
"2811";"222";"9455";"Tidak Ada";"2";"31";"2018-09-08";"09:48:36"
"2812";"141";"5974";"Tidak Ada";"2";"54";"2018-09-08";"09:49:33"
"2813";"141";"5975";"Tidak Ada";"2";"54";"2018-09-08";"09:51:58"
"2814";"141";"5976";"Rabu (27/9/2017)";"2";"54";"2018-09-08";"09:57:34"
"2815";"141";"5977";"Tidak Ada";"2";"54";"2018-09-08";"09:59:32"
"2816";"141";"5978";"1993";"2";"54";"2018-09-08";"10:07:21"
"2817";"141";"5979";"Tidak Ada";"2";"54";"2018-09-08";"10:10:20"
"2818";"141";"5980";"Tidak Ada";"2";"54";"2018-09-08";"10:11:41"
"2819";"141";"5981";"Tidak Ada";"2";"54";"2018-09-08";"10:16:50"
"2820";"222";"9456";"Tidak Ada";"2";"31";"2018-09-08";"10:23:52"
"2821";"222";"9457";"Tidak Ada";"2";"31";"2018-09-08";"10:25:40"
"2822";"222";"9458";"Tidak Ada";"2";"31";"2018-09-08";"10:27:53"
"2823";"222";"9459";"Tidak Ada";"2";"31";"2018-09-08";"10:30:23"
"2824";"141";"5982";"Tidak Ada";"2";"54";"2018-09-08";"10:31:17"
"2825";"141";"5983";"Tidak Ada";"2";"54";"2018-09-08";"10:32:36"
"2826";"222";"9460";"Tidak Ada";"2";"31";"2018-09-08";"10:33:20"
"2827";"222";"9461";"Tidak Ada";"2";"31";"2018-09-08";"10:34:29"
"2828";"222";"9462";"Tidak Ada";"2";"31";"2018-09-08";"10:36:08"
