id_berita;id_kalimat;kuantitas;isValid
117;4756;Tidak Ada;2
5955;250027;Tidak Ada;2
5955;250028;Tidak Ada;2
5955;250029;Tidak Ada;2
5955;250030;Tidak Ada;2
306;13147;Tidak Ada;2
306;13148;Tidak Ada;2
306;13149;Tidak Ada;2
306;13150;Tidak Ada;2
306;13151;Tidak Ada;2
306;13152;Tidak Ada;2
306;13153;Tidak Ada;2
312;13407;Tidak Ada;2
312;13408;Tidak Ada;2
312;13409;Tidak Ada;2
192;8399;Tidak Ada;2
192;8400;Tidak Ada;2
192;8401;Tidak Ada;2
192;8402;Tidak Ada;2
192;8403;Tidak Ada;2
192;8404;Tidak Ada;2
192;8405;Tidak Ada;2
351;15095;Tidak Ada;2
351;15096;Tidak Ada;2
351;15097;tiga meter;2
351;15098;Tidak Ada;2
351;15099;Tidak Ada;2
351;15100;Tidak Ada;2
351;15101;Tidak Ada;2
351;15102;Tidak Ada;2
222;9450;Tidak Ada;2
222;9451;Tidak Ada;2
222;9452;Tidak Ada;2
222;9453;Tidak Ada;2
222;9454;Tidak Ada;2
141;5973;Tidak Ada;2
222;9455;Tidak Ada;2
141;5974;Tidak Ada;2
141;5975;Tidak Ada;2
141;5976;Tidak Ada;2
141;5977;Tidak Ada;2
141;5978;Tidak Ada;2
141;5979;Tidak Ada;2
141;5980;45 orang;2
141;5981;Tidak Ada;2
222;9456;Tidak Ada;2
222;9457;Tidak Ada;2
222;9458;Tidak Ada;2
222;9459;Tidak Ada;2
141;5982;Tidak Ada;2
141;5983;Tidak Ada;2
222;9460;Tidak Ada;2
222;9461;Tidak Ada;2
222;9462;Tidak Ada;2
222;9463;Tidak Ada;2
222;9464;30 ribu;2
222;9465;50 ribu;2
222;9466;15 ribu;2
222;9467;50 ribu;2
222;9468;lima puluh ribu;2
222;9469;Tidak Ada;2
141;5984;Tidak Ada;2
141;5985;Tidak Ada;2
117;4757;Tidak Ada;2
117;4758;Tidak Ada;2
117;4759;Tidak Ada;2
117;4760;Tidak Ada;2
117;4761;Tidak Ada;2
117;4762;Tidak Ada;2
117;4763;20 tahun;2
117;4764;Tidak Ada;2
117;4765;Tidak Ada;2
117;4766;Tidak Ada;2
117;4767;Tidak Ada;2
117;4768;Tidak Ada;2
117;4769;Tidak Ada;2
117;4770;Tidak Ada;2
117;4771;Tidak Ada;2
117;4772;Tidak Ada;2
5926;248912;Tidak Ada;2
5926;248913;Tidak Ada;2
117;4773;Tidak Ada;2
5926;248914;130 kg;2
5926;248914;135 kg;2
117;4774;Tidak Ada;2
5926;248915;160 kg;2
5926;248915;165 kg.;2
5926;248916;Tidak Ada;2
5926;248918;Tidak Ada;2
117;4775;Tidak Ada;2
5926;248920;Tidak Ada;2
5926;248921;Tidak Ada;2
117;4776;Tidak Ada;2
5926;248922;166 Kg;2
5926;248923;179 kg;2
5926;248923;311 kg;2
117;4777;Tidak Ada;2
5926;248926;170 kg;2
5926;248926;180 kg;2
5926;248928;Tidak Ada;2
5926;248929;Tidak Ada;2
117;4778;Tidak Ada;2
117;4779;Tidak Ada;2
117;4780;Tidak Ada;2
123;5209;Tidak Ada;2
123;5210;Tidak Ada;2
5816;244358;Tidak Ada;2
5816;244360;Tidak Ada;2
5816;244361;Tidak Ada;2
5816;244362;Tidak Ada;2
123;5211;Tidak Ada;2
5816;244363;Tidak Ada;2
5816;244364;Tidak Ada;2
5816;244365;Tidak Ada;2
5816;244366;Tidak Ada;2
4;138;Tidak Ada;2
5816;244367;Tidak Ada;2
123;5212;Tidak Ada;2
5816;244368;Tidak Ada;2
4;139;dua;2
123;5213;ke-5;2
5816;244338;Tidak Ada;2
5816;244339;Tidak Ada;2
5816;244340;Tidak Ada;2
123;5214;Tidak Ada;2
5816;244341;Tidak Ada;2
4;140;Tidak Ada;2
4;141;3;2
4;141;4;2
5919;248636;Tidak Ada;2
123;5215;Tidak Ada;2
5816;244342;Tidak Ada;2
5919;248637;Tidak Ada;2
5816;244343;Tidak Ada;2
5919;248638;Tidak Ada;2
123;5216;20 ribu;2
123;5216;105 layar;2
5816;244344;96 persen;2
5816;244344;Tidak Ada;2
5816;244345;Tidak Ada;2
123;5217;Tidak Ada;2
5816;244346;Tidak Ada;2
5816;244347;Tidak Ada;2
123;5218;7 penghargaan;2
5816;244348;Tidak Ada;2
123;5219;Tidak Ada;2
5816;244349;Tidak Ada;2
4;142;9;2
4;142;6;2
4;142;96;2
4;142;8;2
4;142;5;2
4;142;85;2
123;5220;Tidak Ada;2
5816;244350;12 persen;2
5816;244351;Tidak Ada;2
123;5221;Tidak Ada;2
5816;244352;Tidak Ada;2
5816;244353;Tidak Ada;2
123;5222;Tidak Ada;2
5816;244354;108 karyawan;2
5816;244354;30 jam per minggu;2
5816;244354;138 pasangan;2
5816;244354;105 manager;2
5816;244354;Tidak Ada;2
123;5223;Tidak Ada;2
5816;244355;Tidak Ada;2
5816;244356;Tidak Ada;2
5816;244357;Tidak Ada;2
123;5224;Tidak Ada;2
123;5225;Tidak Ada;2
123;5226;Tidak Ada;2
123;5227;Tidak Ada;2
123;5228;Tidak Ada;2
123;5229;Tidak Ada;2
123;5230;keenam;2
123;5231;Tidak Ada;2
123;5232;Tidak Ada;2
123;5233;Tidak Ada;2
123;5234;Tidak Ada;2
123;5235;Tidak Ada;2
123;5236;Tidak Ada;2
123;5237;Tidak Ada;2
123;5238;Tidak Ada;2
123;5239;Tidak Ada;2
141;5986;Tidak Ada;2
5952;249851;Tidak Ada;2
5953;249904;Tidak Ada;2
5854;246119;Tidak Ada;2
5854;246120;Tidak Ada;2
5854;246121;Tidak Ada;2
5854;246122;Tidak Ada;2
5854;246123;Tidak Ada;2
45;2100;Tidak Ada;2
5854;246124;Tidak Ada;2
45;2101;Tidak Ada;2
5854;246125;Tidak Ada;2
5854;246126;Tidak Ada;2
45;2102;Tidak Ada;2
5854;246127;Tidak Ada;2
5854;246128;Tidak Ada;2
5854;246129;Tidak Ada;2
5854;246130;Tidak Ada;2
45;2103;Tidak Ada;2
5854;246131;Tidak Ada;2
45;2104;Tidak Ada;2
5854;246132;Tidak Ada;2
45;2105;Tidak Ada;2
5854;246133;Tidak Ada;2
5854;246134;Tidak Ada;2
45;2106;16 meter;2
45;2106;2-5 meter per detik;2
45;2106;2 megawatt;2
5854;246135;Tidak Ada;2
45;2107;Tidak Ada;2
5854;246136;Tidak Ada;2
5854;246137;Tidak Ada;2
5854;246138;Tidak Ada;2
5854;246139;Tidak Ada;2
5854;246140;Tidak Ada;2
45;2108;20 megawatt;2
5854;246141;Tidak Ada;2
5955;250031;Tidak Ada;2
5854;246142;Tidak Ada;2
5854;246143;Tidak Ada;2
5955;250032;Tidak Ada;2
45;2109;Tidak Ada;2
5854;246144;Tidak Ada;2
5955;250033;Tidak Ada;2
5955;250034;Tidak Ada;2
5854;246145;Tidak Ada;2
5961;250257;Tidak Ada;2
5854;246146;Tidak Ada;2
5961;250258;Tidak Ada;2
5854;246147;Tidak Ada;2
5854;246148;Tidak Ada;2
45;2110;Tidak Ada;2
5961;250259;Tidak Ada;2
5854;246149;Tidak Ada;2
5854;246150;Tidak Ada;2
5961;250260;Tidak Ada;2
5854;246151;Tidak Ada;2
5961;250261;Tidak Ada;2
5961;250264;Tidak Ada;2
5854;246152;Tidak Ada;2
5854;246153;Tidak Ada;2
5961;250265;Tidak Ada;2
5854;246154;Tidak Ada;2
5854;246155;Tidak Ada;2
5961;250227;Tidak Ada;2
5854;246156;Tidak Ada;2
5961;250228;Tidak Ada;2
5854;246157;Tidak Ada;2
5961;250229;Tidak Ada;2
5854;246158;Tidak Ada;2
5961;250230;Tidak Ada;2
5854;246159;Tidak Ada;2
5961;250231;Tidak Ada;2
5961;250232;Tidak Ada;2
5854;246160;Tidak Ada;2
5854;246161;Tidak Ada;2
5961;250233;Tidak Ada;2
5854;246162;Tidak Ada;2
5961;250234;Tidak Ada;2
5854;246163;Tidak Ada;2
5854;246164;Tidak Ada;2
5854;246165;Tidak Ada;2
5961;250237;Tidak Ada;2
5854;246166;Tidak Ada;2
5854;246167;Tidak Ada;2
5854;246168;Tidak Ada;2
5854;246169;Tidak Ada;2
5854;246170;Tidak Ada;2
5854;246171;Tidak Ada;2
5961;250238;Tidak Ada;2
5961;250239;Tidak Ada;2
123;5240;Tidak Ada;2
123;5241;Tidak Ada;2
123;5242;Tidak Ada;2
123;5243;20 ribu;2
123;5243;105 layar;2
123;5244;500 ribu;2
123;5244;2,6 juta;2
123;5244;4 juta penonton;2
123;5244;4 juta;2
123;5245;200 ribu penonton;2
123;5245;200 ribu;2
123;5246;Tidak Ada;2
123;5247;Tidak Ada;2
123;5248;Tidak Ada;2
123;5249;Tidak Ada;2
123;5250;Tidak Ada;2
123;5251;Tidak Ada;2
123;5252;Tidak Ada;2
123;5253;Tidak Ada;2
123;5254;Tidak Ada;2
123;5255;Tidak Ada;2
123;5256;Tidak Ada;2
123;5257;Tidak Ada;2
123;5258;Tidak Ada;2
123;5259;Tidak Ada;2
123;5260;Tidak Ada;2
123;5261;Tidak Ada;2
123;5262;Tidak Ada;2
136;5720;ke-19;2
136;5720;ke-20;2
136;5721;Tidak Ada;2
136;5722;51 trofi;2
136;5723;Tidak Ada;2
136;5724;ke-20th;2
136;5725;Tidak Ada;2
136;5726;Tidak Ada;2
136;5727;Tidak Ada;2
136;5728;Tidak Ada;2
136;5729;Tidak Ada;2
136;5730;Tidak Ada;2
136;5731;Tidak Ada;2
136;5732;Tidak Ada;2
136;5733;Tidak Ada;2
5813;244251;beberapa;2
5813;244254;Tidak Ada;2
5813;244255;sangat tinggi;2
5813;244256;Tidak Ada;2
5813;244257;Tidak Ada;2
5813;244260;Tidak Ada;2
5813;244219;Tidak Ada;2
5813;244220;Tidak Ada;2
5813;244221;Tidak Ada;2
5813;244224;Tidak Ada;2
5813;244225;Tidak Ada;2
5813;244226;Tidak Ada;2
4;143;Tidak Ada;2
5813;244228;Tidak Ada;2
5813;244229;Tidak Ada;2
5813;244230;Tidak Ada;2
5813;244232;Tidak Ada;2
5813;244234;Tidak Ada;2
5813;244235;sedikit;2
5813;244236;Tidak Ada;2
5813;244237;Tidak Ada;2
5813;244239;Tidak Ada;2
5813;244242;Tidak Ada;2
5813;244243;Tidak Ada;2
5813;244244;Tidak Ada;2
5813;244249;Tidak Ada;2
5813;244250;Tidak Ada;2
5848;245921;mayoritas;2
5848;245922;Tidak Ada;2
5848;245923;Tidak Ada;2
5848;245926;tiga;2
5848;245899;Tidak Ada;2
5848;245900;Tidak Ada;2
5848;245901;Tidak Ada;2
5848;245902;Tidak Ada;2
5848;245903;Tidak Ada;2
5848;245904;205;2
222;9470;Tidak Ada;2
222;9471;Tidak Ada;2
222;9472;Tidak Ada;2
222;9473;Tidak Ada;2
222;9474;Tidak Ada;2
222;9475;Tidak Ada;2
222;9476;2016;2
222;9477;Tidak Ada;2
222;9478;Tidak Ada;2
222;9479;20;2
222;9479;60;2
222;9480;Tidak Ada;2
222;9481;dua;2
222;9482;Tidak Ada;2
222;9483;Tidak Ada;2
222;9484;Tidak Ada;2
222;9486;Tidak Ada;2
222;9487;Tidak Ada;2
255;11065;Tidak Ada;2
255;11067;Tidak Ada;2
255;11068;Tidak Ada;2
255;11069;Tidak Ada;2
255;11070;Tidak Ada;2
255;11071;Tidak Ada;2
255;11072;Tidak Ada;2
255;11073;Tidak Ada;2
255;11020;Tidak Ada;2
255;11021;Tidak Ada;2
255;11023;Tidak Ada;2
255;11024;Tidak Ada;2
255;11025;Tidak Ada;2
255;11026;Tidak Ada;2
255;11027;Tidak Ada;2
255;11028;Tidak Ada;2
255;11029;Tidak Ada;2
255;11030;Tidak Ada;2
255;11031;Tidak Ada;2
255;11032;Tidak Ada;2
255;11033;Tidak Ada;2
255;11036;Tidak Ada;2
255;11037;Tidak Ada;2
255;11038;Tidak Ada;2
255;11039;Tidak Ada;2
255;11041;Tidak Ada;2
255;11042;Tidak Ada;2
255;11044;Tidak Ada;2
255;11045;Tidak Ada;2
255;11046;Tidak Ada;2
255;11047;Tidak Ada;2
255;11048;Tidak Ada;2
255;11050;Tidak Ada;2
