"id_topik";"id_berita";"id_kalimat";"nama_topik";"deskripsi";"id_subyek_topik";"isCorrect";"isValid";"id_submitter";"date_submit";"time_submit"
"2518";"5898";"247894";"pembelian geomembran";;"2";"1";"2";"72";"2018-09-07";"20:53:04"
"2519";"109";"4476";"film dokumenter pendek tentang pengalaman Alfred M";;"1";"1";"2";"32";"2018-09-07";"20:53:38"
"2520";"4";"184";"Tidak Ada";"Tidak Ada";"17";"1";"2";"53";"2018-09-07";"20:54:46"
"2521";"109";"4477";"Tidak Ada";"Tidak Ada";"0";"1";"2";"32";"2018-09-07";"20:54:49"
"2522";"5898";"247895";"mempekerjakan buruh akan membuat pengeluaran semak";;"2";"1";"2";"72";"2018-09-07";"20:55:42"
"2523";"4";"185";"Tidak Ada";"Tidak Ada";"0";"1";"2";"53";"2018-09-07";"20:58:09"
"2524";"109";"4478";"Tidak Ada";"Tidak Ada";"0";"1";"2";"32";"2018-09-07";"21:00:13"
"2525";"5898";"247896";"penurunan harga jual garam";;"2";"1";"2";"72";"2018-09-07";"21:00:34"
"2526";"4";"186";"kegiatan senam";"kegiatan senam";"5";"1";"2";"53";"2018-09-07";"21:01:28"
"2527";"4";"186";"kegiatan sosial";"kegiatan sosial";"5";"1";"2";"53";"2018-09-07";"21:01:45"
"2528";"4";"186";"bakti masyarakat";"bakti masyarakat";"5";"1";"2";"53";"2018-09-07";"21:01:55"
"2529";"115";"4693";"Tidak Ada";"Tidak Ada";"0";"1";"2";"32";"2018-09-07";"21:02:29"
"2530";"5898";"247897";"Tidak Ada";"Tidak Ada";"0";"1";"2";"72";"2018-09-07";"21:02:30"
"2531";"4";"186";"kegiatan senam rutin";"kegiatan senam rutin";"5";"1";"2";"53";"2018-09-07";"21:03:10"
"2532";"4";"186";"kegiatan senam";"kegiatan senam";"5";"1";"2";"53";"2018-09-07";"21:03:17"
"2533";"4";"186";"kegiatan sosial";"kegiatan sosial";"5";"1";"2";"53";"2018-09-07";"21:03:24"
"2534";"4";"186";"bakti masyarakat";"bakti masyarakat";"5";"1";"2";"53";"2018-09-07";"21:03:30"
"2535";"5898";"247901";"Tidak Ada";"Tidak Ada";"0";"1";"2";"72";"2018-09-07";"21:05:07"
"2536";"4";"187";"kegiatan sosial";"kegiatan sosial";"5";"1";"2";"53";"2018-09-07";"21:06:29"
"2537";"4";"187";"mengampanyekan hidup";"mengampanyekan hidup";"5";"1";"2";"53";"2018-09-07";"21:06:37"
"2538";"4";"187";"mengampanyekan hidup sehat";"mengampanyekan hidup sehat";"5";"1";"2";"53";"2018-09-07";"21:06:55"
"2539";"4";"187";"kegiatan sosial";"kegiatan sosial";"5";"1";"2";"53";"2018-09-07";"21:07:10"
"2540";"4";"187";"mengampanyekan hidup sehat";"mengampanyekan hidup sehat";"5";"1";"2";"53";"2018-09-07";"21:07:17"
"2541";"5898";"247903";"berharap pemerintah turun tangan untuk menstabilka";;"2";"1";"2";"72";"2018-09-07";"21:08:20"
"2542";"4";"188";"dilanda banjir";"dilanda banjir";"5";"1";"2";"53";"2018-09-07";"21:12:34"
"2543";"4";"188";"memasak di dapur umum";"memasak di dapur umum";"5";"1";"2";"53";"2018-09-07";"21:12:36"
"2544";"115";"4694";"Tidak Ada";"Tidak Ada";"0";"1";"2";"32";"2018-09-07";"21:12:53"
"2545";"4";"188";"Semarang dilanda banjir";"Semarang dilanda banjir";"5";"1";"2";"53";"2018-09-07";"21:12:53"
"2546";"4";"188";"memasak di dapur umum";"memasak di dapur umum";"5";"1";"2";"53";"2018-09-07";"21:13:27"
"2547";"4";"188";"Semarang dilanda banjir";"Semarang dilanda banjir";"5";"1";"2";"53";"2018-09-07";"21:13:33"
"2548";"4";"189";"perilaku hidup sehat";"perilaku hidup sehat";"5";"1";"2";"53";"2018-09-07";"21:14:51"
"2549";"4";"189";"instruktur senam";"instruktur senam";"5";"1";"2";"53";"2018-09-07";"21:15:00"
"2550";"4";"189";"instruktur senam di paguyuban";"instruktur senam di paguyuban";"5";"1";"2";"53";"2018-09-07";"21:15:08"
"2551";"5898";"247904";"tidak ada garam impor di pasaran saat petani tenga";;"2";"1";"2";"72";"2018-09-07";"21:16:04"
"2552";"4";"190";"tingginya antusiasme";"tingginya antusiasme";"5";"1";"2";"53";"2018-09-07";"21:16:26"
"2553";"4";"190";"tingginya antusiasme para lansia dalam beraktivita";"tingginya antusiasme para lansia dalam beraktivitas";"5";"1";"2";"53";"2018-09-07";"21:16:56"
"2554";"115";"4695";"Tidak Ada";"Tidak Ada";"0";"1";"2";"32";"2018-09-07";"21:17:22"
"2555";"4";"191";"Tidak Ada";"Tidak Ada";"0";"1";"2";"53";"2018-09-07";"21:19:37"
"2556";"115";"4696";"penziarahan-penziarahan Katolik atau agama lain";;"3";"1";"2";"32";"2018-09-07";"21:19:49"
"2557";"5901";"248011";"hilal masih berada di bawah ufuk dan tidak terliha";;"3";"1";"2";"72";"2018-09-07";"21:20:12"
"2558";"4";"192";"tempat kumpul alternatif";"tempat kumpul alternatif";"5";"1";"2";"53";"2018-09-07";"21:21:11"
"2559";"4";"134";"Tidak Ada";"Tidak Ada";"5";"1";"2";"53";"2018-09-07";"21:22:31"
"2560";"5901";"248012";"bulan Dzulqa’dah digenapkan menjadi 30 hari";;"4";"1";"2";"72";"2018-09-07";"21:22:37"
"2561";"4";"135";"Tidak Ada";"Tidak Ada";"5";"1";"2";"53";"2018-09-07";"21:23:21"
"2562";"4";"136";"akan kembali lagi kepada takdir";"akan kembali lagi kepada takdir";"5";"1";"2";"53";"2018-09-07";"21:24:35"
"2563";"4";"136";"Tidak Ada";"Tidak Ada";"5";"1";"2";"53";"2018-09-07";"21:24:37"
"2564";"5901";"248013";"1 Dzulhijjah jatuh pada Senin, 13 Agustus 2018\.";;"4";"1";"2";"72";"2018-09-07";"21:24:44"
"2565";"4";"137";"hidup hingga usia senja";"hidup hingga usia senja";"5";"1";"2";"53";"2018-09-07";"21:25:35"
"2566";"115";"4697";"pencarian ketuhanan";;"3";"1";"2";"32";"2018-09-07";"21:27:41"
"2567";"115";"4698";"kisah esoteris Agama Buddha Mahayana mengenai anak";;"3";"1";"2";"32";"2018-09-07";"21:31:18"
"2568";"5901";"248015";"pelaksanaan puasa sunah hari Arafah";;"4";"1";"2";"72";"2018-09-07";"21:32:20"
"2569";"115";"4699";"perjalanan religi keliling India";;"3";"1";"2";"32";"2018-09-07";"21:34:38"
"2570";"5901";"248016";"wukuf di Arafah lebih terkait pada tempat";;"4";"1";"2";"72";"2018-09-07";"21:39:38"
"2571";"115";"4700";"Kisah suci ini diperkirakan muncul pada awal abad ";;"3";"1";"2";"32";"2018-09-07";"21:40:28"
"2572";"5901";"248017";"jika sunah hari Arafah dilaksanakan setiap tanggal";;"4";"1";"2";"72";"2018-09-07";"21:41:03"
"2573";"115";"4701";"Tidak Ada";"Tidak Ada";"3";"1";"2";"32";"2018-09-07";"21:44:13"
"2574";"5901";"248018";"perbedaan penyelenggaraan salat Iduladha";;"4";"1";"2";"72";"2018-09-07";"21:47:47"
"2575";"115";"4702";"BWCF merasa bahwa pencarian ketuhanan dalam kisah ";;"3";"1";"2";"32";"2018-09-07";"21:48:02"
"2576";"192";"8397";"Tidak Ada";"Tidak Ada";"0";"1";"2";"34";"2018-09-07";"21:48:33"
"2577";"115";"4703";"Tidak Ada";"Tidak Ada";"3";"1";"2";"32";"2018-09-07";"21:49:44"
"2578";"5901";"248019";"penetapan waktu ibadah di Indonesia bersifat lokal";;"4";"1";"2";"72";"2018-09-07";"21:50:48"
"2579";"192";"8398";"Tidak Ada";"Tidak Ada";"0";"1";"2";"34";"2018-09-07";"21:51:36"
"2580";"115";"4704";"Ajang ini merupakan upaya mengangkat khazanah peng";;"3";"1";"2";"32";"2018-09-07";"21:51:41"
"2581";"115";"4705";"perhelatan BWCF selalu hadir tidak kurang 350 oran";;"3";"1";"2";"32";"2018-09-07";"21:53:32"
"2582";"306";"13126";"Tidak Ada";"Tidak Ada";"0";"1";"2";"69";"2018-09-07";"21:54:33"
"2583";"306";"13127";"Tidak Ada";"Tidak Ada";"0";"1";"2";"69";"2018-09-07";"21:55:10"
"2584";"115";"4706";"Sejumlah acara akan digelar dalam BWCF 2017";;"3";"1";"2";"32";"2018-09-07";"21:56:05"
"2585";"306";"13128";"Tidak Ada";"Tidak Ada";"0";"1";"2";"69";"2018-09-07";"22:00:11"
"2586";"306";"13129";"Tidak Ada";"Tidak Ada";"0";"1";"2";"69";"2018-09-07";"22:01:41"
"2587";"306";"13130";"Tidak Ada";"Tidak Ada";"0";"1";"2";"69";"2018-09-07";"22:04:04"
"2588";"115";"4707";"Perhelatan BWCF 2017 akan ditutup dengan penyeraha";;"3";"1";"2";"32";"2018-09-07";"22:05:20"
"2589";"306";"13131";"Tidak Ada";"Tidak Ada";"0";"1";"2";"69";"2018-09-07";"22:06:30"
"2590";"115";"4708";"Tidak Ada";"Tidak Ada";"0";"1";"2";"32";"2018-09-07";"22:06:57"
"2591";"306";"13132";"Tidak Ada";"Tidak Ada";"0";"1";"2";"69";"2018-09-07";"22:07:40"
"2592";"306";"13133";"Tidak Ada";"Tidak Ada";"0";"1";"2";"69";"2018-09-07";"22:08:40"
"2593";"306";"13134";"Tidak Ada";"Tidak Ada";"0";"1";"2";"69";"2018-09-07";"22:11:18"
"2594";"306";"13135";"Tidak Ada";"Tidak Ada";"0";"1";"2";"69";"2018-09-07";"22:12:36"
"2595";"306";"13136";"Tidak Ada";"Tidak Ada";"0";"1";"2";"69";"2018-09-07";"22:13:44"
"2596";"306";"13137";"Tidak Ada";"Tidak Ada";"0";"1";"2";"69";"2018-09-07";"22:15:31"
"2597";"115";"4709";"Tidak Ada";"Tidak Ada";"0";"1";"2";"32";"2018-09-07";"22:16:52"
"2598";"306";"13138";"Tidak Ada";"Tidak Ada";"0";"1";"2";"69";"2018-09-07";"22:16:58"
"2599";"115";"4710";"Tidak Ada";"Tidak Ada";"0";"1";"2";"32";"2018-09-07";"22:18:08"
"2600";"306";"13139";"Tidak Ada";"Tidak Ada";"0";"1";"2";"69";"2018-09-07";"22:18:31"
"2601";"306";"13140";"Tidak Ada";"Tidak Ada";"0";"1";"2";"69";"2018-09-07";"22:20:32"
"2602";"306";"13141";"Tidak Ada";"Tidak Ada";"0";"1";"2";"69";"2018-09-07";"22:25:22"
"2603";"306";"13142";"Tidak Ada";"Tidak Ada";"0";"1";"2";"69";"2018-09-07";"22:27:31"
"2604";"5901";"248020";"terutama salat dan puasa, kita merujuk pada waktu ";;"4";"1";"2";"72";"2018-09-07";"22:27:58"
"2605";"5901";"247991";"Ratusan umat muslim melaksanakan salat Idul Adha";;"4";"1";"2";"72";"2018-09-07";"22:29:22"
"2606";"306";"13143";"Tidak Ada";"Tidak Ada";"0";"1";"2";"69";"2018-09-07";"22:29:59"
"2607";"116";"4721";"Tidak Ada";"Tidak Ada";"0";"1";"2";"50";"2018-09-07";"22:30:37"
"2608";"306";"13144";"Tidak Ada";"Tidak Ada";"0";"1";"2";"69";"2018-09-07";"22:31:31"
"2609";"306";"13145";"Tidak Ada";"Tidak Ada";"0";"1";"2";"69";"2018-09-07";"22:32:55"
"2610";"306";"13146";"Tidak Ada";"Tidak Ada";"0";"1";"2";"69";"2018-09-07";"22:34:27"
"2611";"116";"4722";"Tidak Ada";"Tidak Ada";"0";"1";"2";"50";"2018-09-07";"22:34:40"
"2612";"116";"4723";"Tidak Ada";"Tidak Ada";"0";"1";"2";"50";"2018-09-07";"22:37:58"
"2613";"116";"4724";"Tidak Ada";"Tidak Ada";"0";"1";"2";"50";"2018-09-07";"22:40:03"
"2614";"122";"5172";"Tidak Ada";"Tidak Ada";"0";"1";"2";"32";"2018-09-07";"22:41:04"
"2615";"116";"4725";"Tidak Ada";"Tidak Ada";"0";"1";"2";"50";"2018-09-07";"22:42:05"
"2616";"5901";"247992";"Perayaan hari raya Iduladha";;"4";"1";"2";"72";"2018-09-07";"22:43:52"
"2617";"116";"4726";"Lomba pacuan kuda sandel";"Lomba pacuan kuda sandel masih bisa dinikmati di berbagai daerah di Indonesia selain di Sumba saat upacara Pasola, yakni di Jawa dan Madura.";"5";"1";"2";"50";"2018-09-07";"22:45:08"
"2618";"122";"5173";"O'Donoghue mempertanyakan kinerja O'Neill\.";;"2";"1";"2";"32";"2018-09-07";"22:45:34"
"2619";"5901";"247993";"salat Id dua rakaat";;"4";"1";"2";"72";"2018-09-07";"22:46:02"
"2620";"122";"5174";"Tidak Ada";"Tidak Ada";"2";"1";"2";"32";"2018-09-07";"22:47:15"
"2621";"5901";"247994";"sebagian jemaah juga sudah menjalankan puasa sunah";;"4";"1";"2";"72";"2018-09-07";"22:48:20"
"2622";"122";"5175";"Tidak Ada";"Tidak Ada";"2";"1";"2";"32";"2018-09-07";"22:49:22"
"2623";"5901";"247995";"puasa Arafah";;"4";"1";"2";"72";"2018-09-07";"22:51:06"
"2624";"122";"5176";"Tidak Ada";"Tidak Ada";"2";"1";"2";"32";"2018-09-07";"22:53:01"
"2625";"122";"5177";"Tidak Ada";"Tidak Ada";"2";"1";"2";"32";"2018-09-07";"22:54:46"
"2626";"122";"5178";"Selalu kerja keras\.";;"4";"1";"2";"32";"2018-09-07";"22:55:58"
"2627";"116";"4727";"Pasola";"Pasola adalah upacara perang tradisional yang dilangsungkan setiap tahun.";"5";"1";"2";"50";"2018-09-07";"22:56:24"
"2628";"122";"5179";"mencetak gol pada menit pertama melawan Serbia";;"4";"1";"2";"32";"2018-09-07";"22:57:17"
"2629";"122";"5180";"Real Madrid dan Barcelona pun bisa kebobolan pada ";;"4";"1";"2";"32";"2018-09-07";"22:58:44"
"2630";"116";"4728";"Keistimewaan kuda";"Keistimewaan kuda ini terletak pada leher proporsional dan berotot, surai yang tegas, dada dalam dengan bahu miring, punggung cukup panjang, serta kaki dan kuku yang kuat.";"5";"1";"2";"50";"2018-09-07";"23:00:16"
"2631";"122";"5181";"bangkit dan bermain 2-2 lantas Serbia menjuarai gr";;"4";"1";"2";"32";"2018-09-07";"23:00:30"
"2632";"122";"5142";"Tidak Ada";"Tidak Ada";"4";"1";"2";"32";"2018-09-07";"23:02:57"
"2633";"116";"4729";"tampilan saat ini Sandel";"Selain memiliki daya tahan yang istimewa, secara tampilan saat ini Sandel juga memiliki warna yang bervariasi, yaitu hitam, putih, merah, dragem, hitam maid (brownish black), bopong (krem), abu-abu (dawuk), atau juga belang (plongko).";"5";"1";"2";"50";"2018-09-07";"23:03:05"
"2634";"116";"4730";"Sandalwood";"Sandalwood dan potensi wisata Guna lebih memperkenalkan endemic fauna pulau Sumba, tahun ini diselenggarakan parade 1001 kuda Sandalwood.";"5";"1";"2";"50";"2018-09-07";"23:06:47"
"2635";"116";"4731";"Tidak Ada";"Tidak Ada";"0";"1";"2";"50";"2018-09-07";"23:17:10"
"2636";"116";"4732";"Tidak Ada";"Tidak Ada";"0";"1";"2";"50";"2018-09-07";"23:25:00"
"2637";"5958";"250140";"Tidak Ada";"Tidak Ada";"0";"1";"2";"49";"2018-09-07";"23:35:28"
"2638";"116";"4733";"Tidak Ada";"Tidak Ada";"0";"1";"2";"50";"2018-09-07";"23:42:44"
"2639";"116";"4734";"Festival Tenun Ikat";"Parade ini juga akan dipadukan dengan Festival Tenun Ikat yang diselenggarakan pada tanggal 12-17 Juli 2017 di Sumba Barat Daya.";"5";"1";"2";"50";"2018-09-07";"23:48:58"
"2640";"116";"4735";"Tidak Ada";"Tidak Ada";"0";"1";"2";"50";"2018-09-07";"23:51:19"
"2641";"116";"4736";"kegiatan Parade 1001 Kuda Sandelwood dan Festival ";"PDT Deputi Pengembangan Pemasaran Pariwisata Nusantara, Esthy Reko Astuti, dalam laman Antara NTT mengapresiasi dan menyampaikan harapannya terkait kegiatan Parade 1001 Kuda Sandelwood dan Festival Tenun Ikat Sumba ini.";"5";"1";"2";"50";"2018-09-08";"00:00:39"
"2642";"5958";"250142";"Tidak Ada";"Tidak Ada";"0";"1";"2";"49";"2018-09-08";"00:01:27"
"2643";"5958";"250144";"Tidak Ada";"Tidak Ada";"0";"1";"2";"49";"2018-09-08";"00:02:56"
"2644";"5958";"250145";"Tidak Ada";"Tidak Ada";"0";"1";"2";"49";"2018-09-08";"00:04:15"
"2645";"5958";"250120";"Tidak Ada";"Tidak Ada";"0";"1";"2";"49";"2018-09-08";"00:06:51"
"2646";"5958";"250121";"Tidak Ada";"Tidak Ada";"0";"1";"2";"49";"2018-09-08";"00:09:47"
"2647";"116";"4737";"Tidak Ada";"Tidak Ada";"5";"1";"2";"50";"2018-09-08";"00:15:51"
"2648";"116";"4738";"Tidak Ada";"Tidak Ada";"5";"1";"2";"50";"2018-09-08";"00:19:07"
"2649";"116";"4739";"Sandalwood";"Mengunjungi pagelaran ini, Presiden Jokowi pun diberi hadiah dua ekor Sandalwood oleh warga Kabupaten Sumba Barat Daya seharga Rp70 juta.";"5";"1";"2";"50";"2018-09-08";"00:28:26"
"2650";"116";"4740";"Tidak Ada";"Tidak Ada";"5";"1";"2";"50";"2018-09-08";"00:31:56"
"2651";"5959";"250167";"situs pribadi";;"9";"1";"2";"71";"2018-09-08";"00:31:57"
"2652";"5959";"250168";"Tidak Ada";"Tidak Ada";"0";"1";"2";"71";"2018-09-08";"00:33:17"
"2653";"5959";"250169";"Tidak Ada";"Tidak Ada";"0";"1";"2";"71";"2018-09-08";"00:36:55"
"2654";"116";"4741";"Festival Adat Pasola 2018";"Jika Anda ingin menyaksikan kuda Sandel ini dalam kondisi terbaik mereka, Anda bisa datang ke Festival Adat Pasola 2018 yang bakal berlangsung pada Februari dan Maret.";"5";"1";"2";"50";"2018-09-08";"00:37:22"
"2655";"5959";"250170";"Tidak Ada";"Tidak Ada";"0";"1";"2";"71";"2018-09-08";"00:38:23"
"2656";"5959";"250171";"Tidak Ada";"Tidak Ada";"0";"1";"2";"71";"2018-09-08";"00:40:33"
"2657";"116";"4742";"Tidak Ada";"Tidak Ada";"5";"1";"2";"50";"2018-09-08";"00:40:36"
"2658";"5959";"250172";"Tidak Ada";"Tidak Ada";"0";"1";"2";"71";"2018-09-08";"00:41:49"
"2659";"5959";"250173";"Tidak Ada";"Tidak Ada";"0";"1";"2";"71";"2018-09-08";"00:42:50"
"2660";"116";"4743";"Waktu penyelenggaraan";"Waktu penyelenggaraan tersebut akan ditentukan oleh tetua adat berdasarkan munculnya bulan purnama yang disebut ""naalbukolo"".";"5";"1";"2";"50";"2018-09-08";"00:42:54"
"2661";"5958";"250122";"Tidak Ada";"Tidak Ada";"0";"1";"2";"49";"2018-09-08";"00:42:56"
"2662";"204";"8921";"Tidak Ada";"Tidak Ada";"0";"1";"2";"33";"2018-09-08";"00:43:24"
"2663";"5959";"250174";"Tidak Ada";"Tidak Ada";"0";"1";"2";"71";"2018-09-08";"00:44:59"
"2664";"5958";"250123";"Tidak Ada";"Tidak Ada";"0";"1";"2";"49";"2018-09-08";"00:45:25"
"2665";"5959";"250175";"Tidak Ada";"Tidak Ada";"0";"1";"2";"71";"2018-09-08";"00:46:18"
"2666";"5958";"250126";"Tidak Ada";"Tidak Ada";"0";"1";"2";"49";"2018-09-08";"00:47:06"
"2667";"204";"8922";"Tidak Ada";"Tidak Ada";"0";"1";"2";"33";"2018-09-08";"00:47:28"
"2668";"5959";"250176";"Tidak Ada";"Tidak Ada";"0";"1";"2";"71";"2018-09-08";"00:48:12"
"2669";"204";"8923";"Tidak Ada";"Tidak Ada";"0";"1";"2";"33";"2018-09-08";"00:48:27"
"2670";"5958";"250128";"Tidak Ada";"Tidak Ada";"0";"1";"2";"49";"2018-09-08";"00:48:48"
"2671";"117";"4744";"Samsung Galaxy Note 8";"Samsung Galaxy Note 8 yang dilengkapi dengan kamera dual ber-OIS.";"5";"1";"2";"50";"2018-09-08";"00:49:43"
"2672";"5958";"250129";"Tidak Ada";"Tidak Ada";"0";"1";"2";"49";"2018-09-08";"00:50:20"
"2673";"204";"8924";"Tidak Ada";"Tidak Ada";"0";"1";"2";"33";"2018-09-08";"00:50:46"
"2674";"5959";"250177";"survei";"Kepemilikan identitas secara daring";"8";"1";"2";"71";"2018-09-08";"00:50:52"
"2675";"204";"8925";"Tidak Ada";"Tidak Ada";"0";"1";"2";"33";"2018-09-08";"00:51:53"
"2676";"204";"8926";"Tidak Ada";"Tidak Ada";"0";"1";"2";"33";"2018-09-08";"00:52:42"
"2677";"5958";"250130";"Tidak Ada";"Tidak Ada";"0";"1";"2";"49";"2018-09-08";"00:52:54"
"2678";"5959";"250178";"Tidak Ada";"Tidak Ada";"8";"1";"2";"71";"2018-09-08";"00:53:32"
"2679";"204";"8927";"Tidak Ada";"Tidak Ada";"0";"1";"2";"33";"2018-09-08";"00:54:12"
"2680";"5958";"250133";"Tidak Ada";"Tidak Ada";"0";"1";"2";"49";"2018-09-08";"00:54:24"
"2681";"5959";"250179";"Tidak Ada";"Tidak Ada";"8";"1";"2";"71";"2018-09-08";"00:54:46"
"2682";"204";"8928";"Tidak Ada";"Tidak Ada";"0";"1";"2";"33";"2018-09-08";"00:55:00"
"2683";"204";"8929";"Tidak Ada";"Tidak Ada";"0";"1";"2";"33";"2018-09-08";"00:55:54"
"2684";"5958";"250134";"Tidak Ada";"Tidak Ada";"0";"1";"2";"49";"2018-09-08";"00:56:03"
"2685";"5959";"250180";"Tidak Ada";"Tidak Ada";"8";"1";"2";"71";"2018-09-08";"00:56:12"
"2686";"5936";"249260";"Tidak Ada";"Tidak Ada";"0";"1";"2";"49";"2018-09-08";"00:57:49"
"2687";"204";"8930";"Tidak Ada";"Tidak Ada";"0";"1";"2";"33";"2018-09-08";"00:58:43"
"2688";"5959";"250181";"Internet hadir seiring kehidupan anak";"Internet hadir seiring kehidupan anak";"8";"1";"2";"71";"2018-09-08";"00:58:44"
"2689";"5936";"249267";"Tidak Ada";"Tidak Ada";"0";"1";"2";"49";"2018-09-08";"01:00:17"
"2690";"5959";"250182";"Tidak Ada";"Tidak Ada";"8";"1";"2";"71";"2018-09-08";"01:00:22"
"2691";"204";"8931";"Tidak Ada";"Tidak Ada";"0";"1";"2";"33";"2018-09-08";"01:00:35"
"2692";"5936";"249268";"Tidak Ada";"Tidak Ada";"0";"1";"2";"49";"2018-09-08";"01:01:29"
"2693";"204";"8932";"Tidak Ada";"Tidak Ada";"0";"1";"2";"33";"2018-09-08";"01:02:10"
"2694";"5959";"250183";"Tidak Ada";"Tidak Ada";"8";"1";"2";"71";"2018-09-08";"01:02:51"
"2695";"5936";"249270";"Tidak Ada";"Tidak Ada";"0";"1";"2";"49";"2018-09-08";"01:03:07"
"2696";"204";"8933";"Tidak Ada";"Tidak Ada";"0";"1";"2";"33";"2018-09-08";"01:03:14"
"2697";"5959";"250184";"Tidak Ada";"Tidak Ada";"8";"1";"2";"71";"2018-09-08";"01:04:06"
"2698";"5936";"249271";"Tidak Ada";"Tidak Ada";"0";"1";"2";"49";"2018-09-08";"01:04:39"
"2699";"5955";"250035";"Tidak Ada";"Tidak Ada";"8";"1";"2";"71";"2018-09-08";"01:05:35"
"2700";"204";"8934";"Tidak Ada";"Tidak Ada";"0";"1";"2";"33";"2018-09-08";"01:05:45"
"2701";"5936";"249284";"Tidak Ada";"Tidak Ada";"0";"1";"2";"49";"2018-09-08";"01:07:11"
"2702";"204";"8935";"Tidak Ada";"Tidak Ada";"0";"1";"2";"33";"2018-09-08";"01:07:24"
"2703";"5955";"250036";"Tidak Ada";"Tidak Ada";"8";"1";"2";"71";"2018-09-08";"01:08:18"
"2704";"204";"8936";"Tidak Ada";"Tidak Ada";"0";"1";"2";"33";"2018-09-08";"01:09:32"
"2705";"5936";"249288";"Tidak Ada";"Tidak Ada";"0";"1";"2";"49";"2018-09-08";"01:11:24"
"2706";"204";"8937";"Tidak Ada";"Tidak Ada";"0";"1";"2";"33";"2018-09-08";"01:11:38"
"2707";"5955";"250037";"Gempa bumi di Lombok\.";"situasi darurat dan kemanusiaan akibat gempa bumi di Lombok.";"4";"1";"2";"71";"2018-09-08";"01:12:25"
"2708";"5936";"249295";"Tidak Ada";"Tidak Ada";"0";"1";"2";"49";"2018-09-08";"01:12:29"
"2709";"204";"8938";"Tidak Ada";"Tidak Ada";"0";"1";"2";"33";"2018-09-08";"01:12:49"
"2710";"5962";"250296";"Tidak Ada";"Tidak Ada";"0";"1";"2";"49";"2018-09-08";"01:13:53"
"2711";"204";"8939";"Tidak Ada";"Tidak Ada";"0";"1";"2";"33";"2018-09-08";"01:14:11"
"2712";"5962";"250297";"Tidak Ada";"Tidak Ada";"0";"1";"2";"49";"2018-09-08";"01:15:17"
"2713";"204";"8940";"Tidak Ada";"Tidak Ada";"0";"1";"2";"33";"2018-09-08";"01:15:31"
"2714";"5955";"250038";"Tidak Ada";"Tidak Ada";"4";"1";"2";"71";"2018-09-08";"01:15:50"
"2715";"5962";"250267";"Tidak Ada";"Tidak Ada";"0";"1";"2";"49";"2018-09-08";"01:16:20"
"2716";"204";"8941";"Tidak Ada";"Tidak Ada";"0";"1";"2";"33";"2018-09-08";"01:16:37"
"2717";"5955";"250039";"Tidak Ada";"Tidak Ada";"4";"1";"2";"71";"2018-09-08";"01:18:24"
"2718";"201";"8827";"Tidak Ada";"Tidak Ada";"0";"1";"2";"33";"2018-09-08";"01:18:50"
"2719";"201";"8828";"Tidak Ada";"Tidak Ada";"0";"1";"2";"33";"2018-09-08";"01:20:21"
"2720";"201";"8829";"Tidak Ada";"Tidak Ada";"0";"1";"2";"33";"2018-09-08";"01:21:12"
"2721";"5955";"250040";"situasi darurat seperti bencana";"pemerintah telah menyiapkan dana cadangan hingga Rp3,3 triliun yang disalurkan melalui BNPB";"4";"1";"2";"71";"2018-09-08";"01:21:29"
"2722";"5962";"250268";"Tidak Ada";"Tidak Ada";"0";"1";"2";"49";"2018-09-08";"01:22:07"
"2723";"201";"8830";"Tidak Ada";"Tidak Ada";"0";"1";"2";"33";"2018-09-08";"01:22:10"
"2724";"5955";"250041";"Tidak Ada";"Tidak Ada";"4";"1";"2";"71";"2018-09-08";"01:23:25"
"2725";"201";"8756";"Tidak Ada";"Tidak Ada";"0";"1";"2";"33";"2018-09-08";"01:23:27"
"2726";"201";"8757";"Tidak Ada";"Tidak Ada";"0";"1";"2";"33";"2018-09-08";"01:24:40"
"2727";"5962";"250269";"Tidak Ada";"Tidak Ada";"0";"1";"2";"49";"2018-09-08";"01:25:22"
"2728";"5962";"250270";"Tidak Ada";"Tidak Ada";"0";"1";"2";"49";"2018-09-08";"01:26:58"
"2729";"5955";"250042";"penanganan darurat bencana gempa";"Data penanganan darurat bencana gempa Lombok per Kamis (23/8), sudah tercatat 555 korban meninggal dunia dan 390.529 jiwa penduduk mengungsi";"4";"1";"2";"71";"2018-09-08";"01:27:22"
"2730";"5962";"250271";"Tidak Ada";"Tidak Ada";"0";"1";"2";"49";"2018-09-08";"01:28:21"
"2731";"117";"4745";"Teknologi kamera";"""Teknologi kamera memang belum bisa menggantikan fungsi kamera profesional sepenuhnya, namun ada kemungkinan ke arah situ.""";"16";"1";"2";"50";"2018-09-08";"01:29:30"
"2732";"5955";"250043";"Tidak Ada";"Tidak Ada";"0";"1";"2";"71";"2018-09-08";"01:29:40"
"2733";"5962";"250272";"Tidak Ada";"Tidak Ada";"0";"1";"2";"49";"2018-09-08";"01:29:44"
"2734";"5962";"250273";"Tidak Ada";"Tidak Ada";"0";"1";"2";"49";"2018-09-08";"01:30:35"
"2735";"5962";"250274";"Tidak Ada";"Tidak Ada";"0";"1";"2";"49";"2018-09-08";"01:31:49"
"2736";"5955";"249995";"paket bantuan untuk korban gempa Lombok";;"4";"1";"2";"71";"2018-09-08";"01:32:57"
"2737";"5962";"250275";"Tidak Ada";"Tidak Ada";"0";"1";"2";"49";"2018-09-08";"01:33:50"
