id_money;id_berita;id_kalimat;money;isValid
2384;5895;247767;Tidak Ada;2
2385;5895;247768;Tidak Ada;2
2386;5895;247772;Tidak Ada;2
2387;5895;247776;Tidak Ada;2
2388;5895;247777;Tidak Ada;2
2389;5895;247778;Tidak Ada;2
2390;5895;247779;Tidak Ada;2
2391;5895;247780;Tidak Ada;2
2392;5895;247781;Tidak Ada;2
2393;5895;247782;dolar;2
2394;5895;247785;dolar as;2
2395;5895;247785;Rupiah;2
2396;5895;247788;Tidak Ada;2
2397;109;4467;Tidak Ada;2
2398;5898;247906;Tidak Ada;2
2399;5898;247856;Tidak Ada;2
2400;109;4468;Tidak Ada;2
2401;5898;247857;Tidak Ada;2
2402;5898;247858;Tidak Ada;2
2403;5898;247859;Tidak Ada;2
2404;5898;247860;Tidak Ada;2
2405;5898;247863;Tidak Ada;2
2406;5898;247866;Tidak Ada;2
2407;5898;247867;Tidak Ada;2
2408;5898;247869;Tidak Ada;2
2409;5898;247870;Tidak Ada;2
2410;5898;247871;Tidak Ada;2
2411;109;4469;Tidak Ada;2
2412;5898;247872;Tidak Ada;2
2413;109;4470;Tidak Ada;2
2414;5898;247873;Tidak Ada;2
2415;5898;247874;Tidak Ada;2
2416;109;4471;Tidak Ada;2
2417;109;4472;Tidak Ada;2
2418;5898;247875;Tidak Ada;2
2419;5898;247877;Tidak Ada;2
2420;5898;247879;Tidak Ada;2
2421;109;4473;Tidak Ada;2
2422;5898;247880;Tidak Ada;2
2423;5898;247881;Tidak Ada;2
2424;5898;247883;Tidak Ada;2
2425;5898;247884;Tidak Ada;2
2426;5898;247886;Tidak Ada;2
2427;109;4474;Tidak Ada;2
2428;5898;247890;Tidak Ada;2
2429;5898;247891;Tidak Ada;2
2430;109;4475;Tidak Ada;2
2431;5898;247892;Tidak Ada;2
2432;5898;247893;Tidak Ada;2
2433;3;119;Tidak Ada;2
2434;3;120;Tidak Ada;2
2435;3;121;Tidak Ada;2
2436;3;122;Tidak Ada;2
2437;3;123;Tidak Ada;2
2438;3;124;Tidak Ada;2
2439;3;125;Tidak Ada;2
2440;3;126;Tidak Ada;2
2441;3;127;Tidak Ada;2
2442;3;128;Rp300;2
2443;3;128;Rp300 juta;2
2444;3;128;juta;2
2445;3;129;Tidak Ada;2
2446;3;130;Tidak Ada;2
2447;351;15090;Tidak Ada;2
2448;3;131;Tidak Ada;2
2449;351;15091;Tidak Ada;2
2450;351;15092;Tidak Ada;2
2451;3;132;Tidak Ada;2
2452;351;15094;Tidak Ada;2
2453;3;133;Tidak Ada;2
2454;5898;247894;Tidak Ada;2
2455;109;4476;Tidak Ada;2
2456;109;4477;Tidak Ada;2
2457;4;184;Tidak Ada;2
2458;5898;247895;Tidak Ada;2
2459;4;185;Tidak Ada;2
2460;109;4478;Tidak Ada;2
2461;5898;247896;Tidak Ada;2
2462;115;4693;Tidak Ada;2
2463;5898;247897;Tidak Ada;2
2464;4;186;Tidak Ada;2
2465;5898;247901;Tidak Ada;2
2466;4;187;Tidak Ada;2
2467;5898;247903;Tidak Ada;2
2468;115;4694;Tidak Ada;2
2469;4;188;Tidak Ada;2
2470;4;189;Tidak Ada;2
2471;5898;247904;Tidak Ada;2
2472;115;4695;Tidak Ada;2
2473;4;190;Tidak Ada;2
2474;4;191;Tidak Ada;2
2475;115;4696;Tidak Ada;2
2476;5901;248011;Tidak Ada;2
2477;4;192;Tidak Ada;2
2478;4;134;Tidak Ada;2
2479;5901;248012;Tidak Ada;2
2480;4;135;Tidak Ada;2
2481;4;136;Tidak Ada;2
2482;5901;248013;Tidak Ada;2
2483;4;137;Tidak Ada;2
2484;115;4697;Tidak Ada;2
2485;115;4698;Tidak Ada;2
2486;5901;248015;Tidak Ada;2
2487;115;4699;Tidak Ada;2
2488;5901;248016;Tidak Ada;2
2489;115;4700;Tidak Ada;2
2490;5901;248017;Tidak Ada;2
2491;115;4701;Tidak Ada;2
2492;5901;248018;Tidak Ada;2
2493;115;4702;Tidak Ada;2
2494;192;8397;Tidak Ada;2
2495;115;4703;Tidak Ada;2
2496;5901;248019;Tidak Ada;2
2497;115;4704;Tidak Ada;2
2498;192;8398;Tidak Ada;2
2499;115;4705;Tidak Ada;2
2500;306;13126;Tidak Ada;2
2501;306;13127;Tidak Ada;2
2502;115;4706;Tidak Ada;2
2503;306;13128;Tidak Ada;2
2504;306;13129;Tidak Ada;2
2505;306;13130;Tidak Ada;2
2506;115;4707;Tidak Ada;2
2507;306;13131;Tidak Ada;2
2508;115;4708;Tidak Ada;2
2509;306;13132;Tidak Ada;2
2510;306;13133;Tidak Ada;2
2511;306;13134;Tidak Ada;2
2512;306;13135;Tidak Ada;2
2513;306;13136;Tidak Ada;2
2514;306;13137;Tidak Ada;2
2515;115;4709;Tidak Ada;2
2516;306;13138;Tidak Ada;2
2517;306;13139;Tidak Ada;2
2518;115;4710;Tidak Ada;2
2519;306;13140;Tidak Ada;2
2520;306;13141;Tidak Ada;2
2521;306;13142;Tidak Ada;2
2522;5901;248020;Tidak Ada;2
2523;5901;247991;Tidak Ada;2
2524;306;13143;Tidak Ada;2
2525;116;4721;Tidak Ada;2
2526;306;13144;Tidak Ada;2
2527;306;13145;Tidak Ada;2
2528;306;13146;Tidak Ada;2
2529;116;4722;Tidak Ada;2
2530;116;4723;Tidak Ada;2
2531;116;4724;Tidak Ada;2
2532;116;4725;Tidak Ada;2
2533;122;5172;Tidak Ada;2
2534;5901;247992;Tidak Ada;2
2535;122;5173;Tidak Ada;2
2536;5901;247993;Tidak Ada;2
2537;122;5174;Tidak Ada;2
2538;116;4726;Tidak Ada;2
2539;5901;247994;Tidak Ada;2
2540;122;5175;Tidak Ada;2
2541;5901;247995;Tidak Ada;2
2542;122;5176;Tidak Ada;2
2543;122;5177;Tidak Ada;2
2544;122;5178;Tidak Ada;2
2545;116;4727;Tidak Ada;2
2546;122;5179;Tidak Ada;2
2547;122;5180;Tidak Ada;2
2548;122;5181;Tidak Ada;2
2549;116;4728;Tidak Ada;2
2550;122;5142;Tidak Ada;2
2551;116;4729;Tidak Ada;2
2552;116;4730;Tidak Ada;2
2553;116;4731;Tidak Ada;2
2554;116;4732;Tidak Ada;2
2555;116;4733;Tidak Ada;2
2556;116;4734;Tidak Ada;2
2557;116;4735;Tidak Ada;2
2558;5958;250140;Tidak Ada;2
2559;116;4736;Tidak Ada;2
2560;5958;250142;Tidak Ada;2
2561;5958;250144;Tidak Ada;2
2562;5958;250145;Tidak Ada;2
2563;5958;250120;Tidak Ada;2
2564;5958;250121;Tidak Ada;2
2565;116;4737;Tidak Ada;2
2566;116;4738;Tidak Ada;2
2567;116;4739;Tidak Ada;2
2568;116;4740;Tidak Ada;2
2569;5959;250167;Tidak Ada;2
2570;5959;250168;Tidak Ada;2
2571;5959;250169;Tidak Ada;2
2572;116;4741;Tidak Ada;2
2573;5959;250170;Tidak Ada;2
2574;5959;250171;Tidak Ada;2
2575;116;4742;Tidak Ada;2
2576;5959;250172;Tidak Ada;2
2577;5958;250122;Tidak Ada;2
2578;5959;250173;Tidak Ada;2
2579;204;8921;Tidak Ada;2
2580;5959;250174;Tidak Ada;2
2581;5958;250123;Tidak Ada;2
2582;5959;250175;Tidak Ada;2
2583;116;4743;Tidak Ada;2
2584;5958;250126;Tidak Ada;2
2585;204;8922;Tidak Ada;2
2586;5959;250176;Tidak Ada;2
2587;204;8923;Tidak Ada;2
2588;5958;250128;Tidak Ada;2
2589;5958;250129;Tidak Ada;2
2590;204;8924;Tidak Ada;2
2591;5959;250177;Tidak Ada;2
2592;204;8925;Tidak Ada;2
2593;204;8926;Tidak Ada;2
2594;5958;250130;Tidak Ada;2
2595;5958;250133;Tidak Ada;2
2596;5959;250178;Tidak Ada;2
2597;204;8927;Tidak Ada;2
2598;5959;250179;Tidak Ada;2
2599;204;8928;Tidak Ada;2
2600;204;8929;Tidak Ada;2
2601;5958;250134;Tidak Ada;2
2602;5959;250180;Tidak Ada;2
2603;5936;249260;Tidak Ada;2
2604;204;8930;Tidak Ada;2
2605;5959;250181;Tidak Ada;2
2606;5936;249267;Tidak Ada;2
2607;5959;250182;Tidak Ada;2
2608;204;8931;Tidak Ada;2
2609;5936;249268;Tidak Ada;2
2610;204;8932;Tidak Ada;2
2611;5959;250183;Tidak Ada;2
2612;204;8933;Tidak Ada;2
2613;5936;249270;Tidak Ada;2
2614;5959;250184;Tidak Ada;2
2615;5936;249271;Tidak Ada;2
2616;204;8934;Tidak Ada;2
2617;5955;250035;Tidak Ada;2
2618;5936;249284;Tidak Ada;2
2619;204;8935;Tidak Ada;2
2620;5955;250036;Tidak Ada;2
2621;204;8936;Tidak Ada;2
2622;5936;249288;Tidak Ada;2
2623;204;8937;Tidak Ada;2
2624;5936;249295;Tidak Ada;2
2625;204;8938;Tidak Ada;2
2626;5955;250037;Rp958,8 miliar;2
2627;5962;250296;Tidak Ada;2
2628;204;8939;Tidak Ada;2
2629;5962;250297;Tidak Ada;2
2630;204;8940;Tidak Ada;2
2631;5955;250038;Rp557,7 miliar;2
2632;5955;250038;Rp428,1 miliar;2
2633;5962;250267;Tidak Ada;2
2634;204;8941;Tidak Ada;2
2635;5955;250039;Rp1 triliun;2
2636;201;8827;Tidak Ada;2
2637;201;8828;Tidak Ada;2
2638;201;8829;Tidak Ada;2
2639;5955;250040;Rp3,3 triliun;2
2640;201;8830;Tidak Ada;2
2641;5962;250268;Tidak Ada;2
2642;201;8756;Tidak Ada;2
2643;5955;250041;Rp4 triliun;2
2644;201;8757;Tidak Ada;2
2645;5962;250269;Tidak Ada;2
2646;117;4744;Tidak Ada;2
2647;5962;250270;Tidak Ada;2
2648;5955;250042;Tidak Ada;2
2649;5962;250271;Tidak Ada;2
2650;5962;250272;Tidak Ada;2
2651;5955;250043;Tidak Ada;2
2652;117;4745;Tidak Ada;2
2653;5962;250273;Tidak Ada;2
2654;5962;250274;Tidak Ada;2
2655;5955;249995;Tidak Ada;2
2656;5962;250275;Tidak Ada;2
2657;5962;250276;Tidak Ada;2
2658;5955;249996;Tidak Ada;2
2659;5962;250277;Tidak Ada;2
2660;5962;250278;Tidak Ada;2
2661;5955;249997;Tidak Ada;2
2662;5962;250282;Tidak Ada;2
2663;5955;249998;Tidak Ada;2
2664;5962;250283;Tidak Ada;2
2665;5955;249999;Tidak Ada;2
2666;5955;250000;Tidak Ada;2
2667;5962;250286;Tidak Ada;2
2668;5962;250287;Tidak Ada;2
2669;117;4746;Tidak Ada;2
2670;5955;250001;Tidak Ada;2
2671;5955;250003;Tidak Ada;2
2672;117;4747;Tidak Ada;2
2673;117;4748;Tidak Ada;2
2674;5955;250004;Tidak Ada;2
2675;5955;250005;Tidak Ada;2
2676;5955;250007;Tidak Ada;2
2677;117;4749;Tidak Ada;2
2678;5955;250008;Tidak Ada;2
2679;5955;250009;Tidak Ada;2
2680;5955;250010;Tidak Ada;2
2681;117;4750;Tidak Ada;2
2682;5955;250011;Tidak Ada;2
2683;117;4751;Tidak Ada;2
2684;5955;250012;Tidak Ada;2
2685;117;4752;Tidak Ada;2
2686;5955;250013;Tidak Ada;2
2687;5955;250014;Tidak Ada;2
2688;5955;250016;Tidak Ada;2
2689;117;4753;Tidak Ada;2
2690;5955;250017;Tidak Ada;2
2691;5955;250018;Tidak Ada;2
2692;117;4754;Tidak Ada;2
2693;5955;250019;Tidak Ada;2
2694;5955;250020;Tidak Ada;2
2695;117;4755;Tidak Ada;2
2696;5955;250022;Tidak Ada;2
2697;5955;250023;Tidak Ada;2
2698;5955;250024;Tidak Ada;2
2699;5955;250025;Tidak Ada;2
2700;5955;250026;Tidak Ada;2
2701;117;4756;Tidak Ada;2
2702;5955;250027;Tidak Ada;2
2703;5955;250028;Tidak Ada;2
2704;5955;250029;Tidak Ada;2
2705;5955;250030;Tidak Ada;2
2706;306;13147;Tidak Ada;2
2707;306;13148;Tidak Ada;2
2708;306;13149;Tidak Ada;2
2709;306;13150;Tidak Ada;2
2710;306;13151;Tidak Ada;2
2711;306;13152;Tidak Ada;2
2712;306;13153;Tidak Ada;2
2713;312;13407;Tidak Ada;2
2714;312;13408;Tidak Ada;2
2715;312;13409;Tidak Ada;2
2716;192;8399;Tidak Ada;2
2717;192;8400;Tidak Ada;2
2718;192;8401;Tidak Ada;2
2719;192;8402;Tidak Ada;2
2720;192;8403;Tidak Ada;2
2721;192;8404;Tidak Ada;2
2722;192;8405;Tidak Ada;2
2723;351;15095;Tidak Ada;2
2724;351;15096;Tidak Ada;2
2725;351;15097;Tidak Ada;2
2726;351;15098;Tidak Ada;2
2727;351;15099;Tidak Ada;2
2728;351;15100;Tidak Ada;2
2729;351;15101;Tidak Ada;2
2730;351;15102;Tidak Ada;2
2731;222;9450;Tidak Ada;2
2732;222;9451;Tidak Ada;2
2733;222;9452;Tidak Ada;2
2734;222;9453;Tidak Ada;2
2735;222;9454;Tidak Ada;2
2736;141;5973;Tidak Ada;2
2737;222;9455;Tidak Ada;2
2738;141;5974;Tidak Ada;2
2739;141;5975;Tidak Ada;2
2740;141;5976;Tidak Ada;2
2741;141;5977;Tidak Ada;2
2742;141;5978;Tidak Ada;2
2743;141;5979;Tidak Ada;2
2744;141;5980;Tidak Ada;2
2745;141;5981;Tidak Ada;2
2746;222;9456;Tidak Ada;2
2747;222;9457;Tidak Ada;2
2748;222;9458;Tidak Ada;2
2749;222;9459;Tidak Ada;2
2750;141;5982;Tidak Ada;2
2751;141;5983;Tidak Ada;2
2752;222;9460;Tidak Ada;2
2753;222;9461;Tidak Ada;2
2754;222;9462;Tidak Ada;2
2755;222;9463;Tidak Ada;2
2756;222;9464;Rp30 ribu;2
2757;222;9465;Rp50 ribu;2
2758;222;9466;Rp15 ribu;2
2759;222;9467;Rp50 ribu;2
2760;222;9468;lima puluh ribu;2
2761;222;9469;Tidak Ada;2
2762;141;5984;Tidak Ada;2
2763;141;5985;Tidak Ada;2
2764;117;4757;Tidak Ada;2
2765;117;4758;Tidak Ada;2
2766;117;4759;Tidak Ada;2
2767;117;4760;Tidak Ada;2
2768;117;4761;Tidak Ada;2
2769;117;4762;Tidak Ada;2
2770;117;4763;Tidak Ada;2
2771;117;4764;Tidak Ada;2
2772;117;4765;Tidak Ada;2
2773;117;4766;Tidak Ada;2
2774;117;4767;Tidak Ada;2
2775;117;4768;Tidak Ada;2
2776;117;4769;Tidak Ada;2
2777;117;4770;Tidak Ada;2
2778;117;4771;Tidak Ada;2
2779;117;4772;Tidak Ada;2
2780;117;4772;Tidak Ada;2
2781;5926;248912;Tidak Ada;2
2782;5926;248913;Tidak Ada;2
2783;117;4773;Tidak Ada;2
2784;5926;248914;Tidak Ada;2
2785;117;4774;Tidak Ada;2
2786;5926;248915;Tidak Ada;2
2787;5926;248916;Tidak Ada;2
2788;5926;248918;Tidak Ada;2
2789;117;4775;Tidak Ada;2
2790;5926;248920;Tidak Ada;2
2791;5926;248921;Tidak Ada;2
2792;117;4776;Tidak Ada;2
2793;5926;248922;Tidak Ada;2
2794;5926;248923;Tidak Ada;2
2795;117;4777;Tidak Ada;2
2796;5926;248926;Tidak Ada;2
2797;5926;248928;Tidak Ada;2
2798;5926;248929;Tidak Ada;2
2799;117;4778;Tidak Ada;2
2800;117;4779;Tidak Ada;2
2801;117;4780;Tidak Ada;2
2802;123;5209;Tidak Ada;2
2803;123;5210;Tidak Ada;2
2804;5816;244358;Tidak Ada;2
2805;5816;244360;Tidak Ada;2
2806;5816;244361;Tidak Ada;2
2807;5816;244362;Tidak Ada;2
2808;123;5211;Tidak Ada;2
2809;5816;244363;Tidak Ada;2
2810;5816;244364;Tidak Ada;2
2811;5816;244365;Tidak Ada;2
2812;5816;244366;Tidak Ada;2
2813;4;138;Tidak Ada;2
2814;123;5212;Tidak Ada;2
2815;5816;244367;Tidak Ada;2
2816;5816;244368;Tidak Ada;2
2817;5816;244338;Tidak Ada;2
2818;4;139;Tidak Ada;2
2819;123;5213;Tidak Ada;2
2820;5816;244339;Tidak Ada;2
2821;5816;244340;Tidak Ada;2
2822;123;5214;Tidak Ada;2
2823;5816;244341;Tidak Ada;2
2824;4;140;Tidak Ada;2
2825;5919;248636;Tidak Ada;2
2826;123;5215;Tidak Ada;2
2827;4;141;Tidak Ada;2
2828;5816;244342;Tidak Ada;2
2829;5919;248637;Tidak Ada;2
2830;5816;244343;Tidak Ada;2
2831;5919;248638;Tidak Ada;2
2832;5816;244344;Tidak Ada;2
2833;123;5216;Tidak Ada;2
2834;5816;244345;Tidak Ada;2
2835;123;5217;Tidak Ada;2
2836;5816;244346;Tidak Ada;2
2837;5816;244347;Tidak Ada;2
2838;123;5218;Tidak Ada;2
2839;5816;244348;Tidak Ada;2
2840;123;5219;Tidak Ada;2
2841;5816;244349;Tidak Ada;2
2842;123;5220;Tidak Ada;2
2843;4;142;Tidak Ada;2
2844;5816;244350;Tidak Ada;2
2845;5816;244351;Tidak Ada;2
2846;123;5221;Tidak Ada;2
2847;5816;244352;Tidak Ada;2
2848;5816;244353;Tidak Ada;2
2849;123;5222;Tidak Ada;2
2850;5816;244354;Tidak Ada;2
2851;123;5223;Tidak Ada;2
2852;5816;244355;Tidak Ada;2
2853;5816;244356;Tidak Ada;2
2854;5816;244357;Tidak Ada;2
2855;123;5224;Tidak Ada;2
2856;123;5225;Tidak Ada;2
2857;123;5226;Tidak Ada;2
2858;123;5227;Tidak Ada;2
2859;123;5228;Tidak Ada;2
2860;123;5229;Tidak Ada;2
2861;123;5230;Tidak Ada;2
2862;123;5231;Tidak Ada;2
2863;123;5232;Tidak Ada;2
2864;123;5233;Tidak Ada;2
2865;123;5234;Tidak Ada;2
2866;123;5235;Tidak Ada;2
2867;123;5236;Tidak Ada;2
2868;123;5237;Tidak Ada;2
2869;123;5238;Tidak Ada;2
2870;123;5239;Tidak Ada;2
2871;141;5986;Tidak Ada;2
2872;5952;249851;Tidak Ada;2
2873;5953;249904;Tidak Ada;2
2874;5854;246119;Tidak Ada;2
2875;5854;246120;Tidak Ada;2
2876;5854;246121;Tidak Ada;2
2877;5854;246122;Tidak Ada;2
2878;5854;246123;Tidak Ada;2
2879;45;2100;Tidak Ada;2
2880;5854;246124;Tidak Ada;2
2881;45;2101;Tidak Ada;2
2882;5854;246125;Tidak Ada;2
2883;5854;246126;Tidak Ada;2
2884;45;2102;Tidak Ada;2
2885;5854;246127;Tidak Ada;2
2886;5854;246128;Tidak Ada;2
2887;5854;246129;Tidak Ada;2
2888;5854;246130;Tidak Ada;2
2889;45;2103;Tidak Ada;2
2890;5854;246131;Tidak Ada;2
2891;45;2104;Tidak Ada;2
2892;5854;246132;Tidak Ada;2
2893;45;2105;Tidak Ada;2
2894;5854;246133;Tidak Ada;2
2895;5854;246134;Tidak Ada;2
2896;5854;246135;Tidak Ada;2
2897;45;2106;Tidak Ada;2
2898;5854;246136;Tidak Ada;2
2899;45;2107;Tidak Ada;2
2900;5854;246137;Tidak Ada;2
2901;5854;246138;Tidak Ada;2
2902;5854;246139;Tidak Ada;2
2903;5854;246140;Tidak Ada;2
2904;5854;246141;Tidak Ada;2
2905;5955;250031;Tidak Ada;2
2906;45;2108;7,18 sen USD;2
2907;5854;246142;Tidak Ada;2
2908;5955;250032;Tidak Ada;2
2909;5854;246143;Tidak Ada;2
2910;45;2109;Tidak Ada;2
2911;5854;246144;Tidak Ada;2
2912;5955;250033;Tidak Ada;2
2913;5955;250034;Tidak Ada;2
2914;5854;246145;Tidak Ada;2
2915;5961;250257;Tidak Ada;2
2916;5854;246146;Tidak Ada;2
2917;5961;250258;Tidak Ada;2
2918;5854;246147;Tidak Ada;2
2919;5854;246148;Tidak Ada;2
2920;45;2110;Tidak Ada;2
2921;5961;250259;Tidak Ada;2
2922;5854;246149;Tidak Ada;2
2923;5854;246150;Tidak Ada;2
2924;5961;250260;Tidak Ada;2
2925;5854;246151;Tidak Ada;2
2926;5961;250261;Tidak Ada;2
2927;5961;250264;Tidak Ada;2
2928;5854;246152;Tidak Ada;2
2929;5854;246153;Tidak Ada;2
2930;5961;250265;Tidak Ada;2
2931;5854;246154;Tidak Ada;2
2932;5854;246155;Tidak Ada;2
2933;5961;250227;Tidak Ada;2
2934;5854;246156;Tidak Ada;2
2935;5961;250228;Tidak Ada;2
2936;5854;246157;Tidak Ada;2
2937;5961;250229;Tidak Ada;2
2938;5854;246158;Tidak Ada;2
2939;5961;250230;Tidak Ada;2
2940;5854;246159;Tidak Ada;2
2941;5961;250231;Tidak Ada;2
2942;5961;250232;Tidak Ada;2
2943;5854;246160;Tidak Ada;2
2944;5854;246161;Tidak Ada;2
2945;5961;250233;Tidak Ada;2
2946;5854;246162;Tidak Ada;2
2947;5961;250234;Tidak Ada;2
2948;5854;246163;Tidak Ada;2
2949;5854;246164;Tidak Ada;2
2950;5854;246165;Tidak Ada;2
2951;5961;250237;Tidak Ada;2
2952;5854;246166;Tidak Ada;2
2953;5854;246167;Tidak Ada;2
2954;5854;246168;Tidak Ada;2
2955;5854;246169;Tidak Ada;2
2956;5854;246170;Tidak Ada;2
2957;5854;246171;Tidak Ada;2
2958;5961;250238;Tidak Ada;2
2959;5961;250239;Tidak Ada;2
2960;123;5240;Tidak Ada;2
2961;123;5241;Tidak Ada;2
2962;123;5242;Tidak Ada;2
2963;123;5243;Tidak Ada;2
2964;123;5244;Tidak Ada;2
2965;123;5245;Tidak Ada;2
2966;123;5246;Tidak Ada;2
2967;123;5247;Tidak Ada;2
2968;123;5248;Tidak Ada;2
2969;123;5249;Tidak Ada;2
2970;123;5250;Tidak Ada;2
2971;123;5251;Tidak Ada;2
2972;123;5252;Tidak Ada;2
2973;123;5253;Tidak Ada;2
2974;123;5254;Tidak Ada;2
2975;123;5255;Tidak Ada;2
2976;123;5256;Tidak Ada;2
2977;123;5257;Tidak Ada;2
2978;123;5258;Tidak Ada;2
2979;123;5259;Tidak Ada;2
2980;123;5260;Tidak Ada;2
2981;123;5261;Tidak Ada;2
2982;123;5262;Tidak Ada;2
2983;136;5720;Tidak Ada;2
2984;136;5721;Tidak Ada;2
2985;136;5722;Tidak Ada;2
2986;136;5723;Tidak Ada;2
2987;136;5724;Tidak Ada;2
2988;136;5725;Tidak Ada;2
2989;136;5726;Tidak Ada;2
2990;136;5727;Tidak Ada;2
2991;136;5728;Tidak Ada;2
2992;136;5729;Tidak Ada;2
2993;136;5730;Tidak Ada;2
2994;136;5731;Tidak Ada;2
2995;136;5732;Tidak Ada;2
2996;136;5733;Tidak Ada;2
2997;5813;244251;Tidak Ada;2
2998;5813;244254;Tidak Ada;2
2999;5813;244255;Tidak Ada;2
3000;5813;244256;Tidak Ada;2
3001;5813;244257;Tidak Ada;2
3002;5813;244260;Tidak Ada;2
3003;5813;244219;Tidak Ada;2
3004;5813;244220;Tidak Ada;2
3005;5813;244221;Tidak Ada;2
3006;5813;244224;Tidak Ada;2
3007;5813;244225;Tidak Ada;2
3008;5813;244226;Tidak Ada;2
3009;4;143;Tidak Ada;2
3010;5813;244228;Tidak Ada;2
3011;5813;244229;Tidak Ada;2
3012;5813;244230;Tidak Ada;2
3013;5813;244232;Tidak Ada;2
3014;5813;244234;Tidak Ada;2
3015;5813;244235;Tidak Ada;2
3016;5813;244236;Tidak Ada;2
3017;5813;244237;Tidak Ada;2
3018;5813;244239;Tidak Ada;2
3019;5813;244242;Tidak Ada;2
3020;5813;244243;Tidak Ada;2
3021;5813;244244;Tidak Ada;2
3022;5813;244249;Tidak Ada;2
3023;5813;244250;Tidak Ada;2
3024;5848;245921;Tidak Ada;2
3025;5848;245922;Tidak Ada;2
3026;5848;245923;Tidak Ada;2
3027;5848;245926;Tidak Ada;2
3028;5848;245899;Tidak Ada;2
3029;5848;245900;Tidak Ada;2
3030;5848;245901;Tidak Ada;2
3031;5848;245902;Tidak Ada;2
3032;5848;245903;Tidak Ada;2
3033;5848;245904;Tidak Ada;2
3034;222;9470;Tidak Ada;2
3035;222;9471;Tidak Ada;2
3036;222;9472;Tidak Ada;2
3037;222;9473;Tidak Ada;2
3038;222;9474;Tidak Ada;2
3039;222;9475;Tidak Ada;2
3040;222;9476;Tidak Ada;2
3041;222;9477;Tidak Ada;2
3042;222;9478;Tidak Ada;2
3043;222;9479;Tidak Ada;2
3044;222;9480;Tidak Ada;2
3045;222;9481;Tidak Ada;2
3046;222;9482;Tidak Ada;2
3047;222;9483;Tidak Ada;2
3048;222;9484;Tidak Ada;2
3049;222;9485;Tidak Ada;2
3050;222;9486;Tidak Ada;2
3051;222;9487;Tidak Ada;2
3052;222;9488;Tidak Ada;2
3053;255;11065;Tidak Ada;2
3054;255;11067;Tidak Ada;2
3055;255;11068;Tidak Ada;2
3056;255;11069;Tidak Ada;2
3057;255;11070;Tidak Ada;2
3058;255;11071;Tidak Ada;2
3059;255;11072;Tidak Ada;2
3060;255;11073;Tidak Ada;2
3061;255;11020;Tidak Ada;2
3062;255;11021;Tidak Ada;2
3063;255;11023;Tidak Ada;2
3064;255;11024;Tidak Ada;2
3065;255;11025;Tidak Ada;2
3066;255;11026;Tidak Ada;2
3067;255;11027;Tidak Ada;2
3068;255;11028;Tidak Ada;2
3069;255;11029;Tidak Ada;2
3070;255;11030;Tidak Ada;2
3071;255;11031;Tidak Ada;2
3072;255;11032;Tidak Ada;2
3073;255;11033;Tidak Ada;2
3074;255;11036;Tidak Ada;2
3075;255;11037;Tidak Ada;2
3076;255;11038;Tidak Ada;2
3077;255;11039;Tidak Ada;2
3078;255;11041;Tidak Ada;2
3079;255;11042;Tidak Ada;2
3080;255;11044;Tidak Ada;2
3081;255;11045;Tidak Ada;2
3082;255;11046;Tidak Ada;2
3083;255;11047;Tidak Ada;2
3084;255;11048;meterai Rp.6.000;2
3085;255;11050;Tidak Ada;2
